ASV,mean,region,LDA,pvalue,species
ASV1986_Bacteroidales,3.520858369,Masai_Mara,3.001408417,0.000618095,Warthog
ASV12999_Ruminococcaceae_NK4A214,3.463168994,Masai_Mara,2.992107257,0.002686831,Warthog
ASV18044_Treponema_2,3.418896297,Masai_Mara,2.983947734,0.024220863,Warthog
ASV18096_Treponema_2,3.350895596,Masai_Mara,2.983281219,0.001025439,Warthog
ASV3884_Prevotellaceae_UCG_003,3.427701928,Masai_Mara,2.976943787,0.001607929,Warthog
ASV9210_Lachnospiraceae,3.450831403,Masai_Mara,2.973026797,0.002300912,Warthog
ASV2563_Bacteroidales_p_251_o5,3.597659183,Masai_Mara,2.959446251,0.02437924,Warthog
ASV9162_Lachnospiraceae,3.406193293,Masai_Mara,2.950217347,0.000145439,Warthog
ASV15853_Kiritimatiellae_WCHB1_41,3.486346665,Laikipia,2.949118386,0.011325661,Warthog
ASV359_Bacteria,3.555592755,Masai_Mara,2.946528634,0.030963331,Warthog
ASV18076_Treponema_2,3.270154537,Masai_Mara,2.942420054,0.002746125,Warthog
ASV7642_Clostridiales_XII_AD3011,3.358836838,Masai_Mara,2.939298035,0.000254155,Warthog
ASV12982_Ruminococcaceae_NK4A214,3.62294303,Laikipia,2.939270321,0.02156194,Warthog
ASV18047_Treponema_2,3.395577598,Masai_Mara,2.912822361,0.011234831,Warthog
ASV9201_Lachnospiraceae,3.379455182,Masai_Mara,2.90813724,0.001212363,Warthog
ASV2795_Bacteroidales_UCG_001,3.244718035,Laikipia,2.894296023,0.000378471,Warthog
ASV18566_Mollicutes_NED5E9,3.174406725,Laikipia,2.882742048,0.001001229,Warthog
ASV9212_Lachnospiraceae,3.358365297,Masai_Mara,2.849112819,0.02156194,Warthog
ASV4275_Rikenellaceae,3.379490429,Masai_Mara,2.846810471,0.048871386,Warthog
ASV15847_Kiritimatiellae_WCHB1_41,3.575968918,Laikipia,2.839221619,0.027510174,Warthog
ASV17890_Ruminobacter,3.324216266,Masai_Mara,2.837065047,0.007486962,Warthog
ASV13711_Ruminococcaceae_UCG_010,3.245512453,Masai_Mara,2.829654935,0.030963331,Warthog
ASV13248_Ruminococcaceae_UCG_005,3.309491799,Laikipia,2.813762265,0.002300912,Warthog
ASV4575_Rikenellaceae_RC9,3.17994028,Masai_Mara,2.800641276,0.012120624,Warthog
ASV9392_Lachnospiraceae,3.148349989,Masai_Mara,2.788630747,0.004800042,Warthog
ASV18106_Treponema_2,3.117160388,Masai_Mara,2.77099497,4.94E-05,Warthog
ASV15880_Kiritimatiellae_WCHB1_41,3.241267823,Laikipia,2.753338404,0.005657885,Warthog
ASV18432_Izimaplasmatales,3.06258857,Masai_Mara,2.747094243,0.002959882,Warthog
ASV17378_Desulfovibrio,3.263812375,Masai_Mara,2.74681692,0.001027621,Warthog
ASV9234_Lachnospiraceae,3.184728816,Masai_Mara,2.746742647,0.001210835,Warthog
ASV9105_Marvinbryantia,3.396921182,Masai_Mara,2.738984633,0.048871386,Warthog
ASV15875_Kiritimatiellae_WCHB1_41,3.301309185,Laikipia,2.727878064,0.019032426,Warthog
ASV18156_Treponema_2,3.032625811,Masai_Mara,2.723197055,0.007264159,Warthog
ASV8896_Lachnospiraceae_FCS020_,3.119087733,Masai_Mara,2.708499831,0.002686831,Warthog
ASV6525_Clostridiales,3.171282336,Masai_Mara,2.705552712,0.000519597,Warthog
ASV5947_Christensenellaceae_R_7_,3.24182993,Laikipia,2.703921595,0.00863231,Warthog
ASV5939_Christensenellaceae_R_7_,3.28905005,Laikipia,2.697339479,0.012933726,Warthog
ASV18147_Treponema_2,2.929728961,Masai_Mara,2.694559974,0.000187614,Warthog
ASV15908_Kiritimatiellae_WCHB1_41,3.059682593,Laikipia,2.689645345,0.004875794,Warthog
ASV9387_Lachnospiraceae,3.078530922,Masai_Mara,2.686826091,0.002683886,Warthog
ASV11506_Ruminococcaceae,3.21005442,Masai_Mara,2.686485411,0.013439345,Warthog
ASV7950_Erysipelotrichaceae_UCG_004,3.061577157,Laikipia,2.684780837,0.000733746,Warthog
ASV9342_Lachnospiraceae,3.084581895,Masai_Mara,2.681278214,0.000145191,Warthog
ASV8218_Erysipelotrichaceae,3.104576837,Laikipia,2.66374504,0.022917844,Warthog
ASV7951_Erysipelotrichaceae_UCG_004,3.103122174,Laikipia,2.660234765,0.011325661,Warthog
ASV15741_Streptococcus,2.947588194,Masai_Mara,2.652902409,0.000145191,Warthog
ASV15953_Kiritimatiellae_WCHB1_41,2.921978053,Laikipia,2.652777618,3.10E-05,Warthog
ASV2480_Bacteroidales_F082,3.113853149,Masai_Mara,2.645309988,0.00061723,Warthog
ASV16131_Kiritimatiellae_WCHB1_41,2.861763387,Masai_Mara,2.641235129,1.15E-07,Warthog
ASV4521_Rikenellaceae_RC9,3.024081467,Laikipia,2.636377444,0.012893566,Warthog
ASV7953_Erysipelotrichaceae_UCG_004,3.029864735,Laikipia,2.63036067,0.004894836,Warthog
ASV6528_Clostridiales,2.930650301,Laikipia,2.629419208,3.60E-05,Warthog
ASV3893_Prevotellaceae_UCG_003,3.072782439,Masai_Mara,2.623381357,0.030982015,Warthog
ASV9432_Lachnospiraceae,2.959458101,Masai_Mara,2.618398684,0.00086462,Warthog
ASV2810_Bacteroidales_UCG_001,2.940058333,Masai_Mara,2.615545389,3.17E-06,Warthog
ASV7654_Clostridiales_XII_AD3011,2.989790339,Masai_Mara,2.612511221,0.000732744,Warthog
ASV9683_Lachnospiraceae,2.830031232,Masai_Mara,2.601506492,3.10E-05,Warthog
ASV5963_Christensenellaceae_R_7_,3.067950811,Laikipia,2.596176914,0.004226106,Warthog
ASV18336_Anaeroplasma,2.915120976,Laikipia,2.589642021,0.036159482,Warthog
ASV18179_Treponema_2,2.851260017,Masai_Mara,2.587991243,0.000284849,Warthog
ASV9350_Lachnospiraceae,3.019749641,Masai_Mara,2.587235897,0.002089183,Warthog
ASV2032_Bacteroidales,3.15621839,Masai_Mara,2.584211818,0.01292368,Warthog
ASV4061_Prevotellaceae_UCG_004,2.877922842,Laikipia,2.583960596,0.006941577,Warthog
ASV2701_Bacteroidales_RF16_,2.833027323,Laikipia,2.574583865,0.004361633,Warthog
ASV9343_Lachnospiraceae,3.022534959,Masai_Mara,2.571693439,0.000429498,Warthog
ASV7961_Erysipelotrichaceae_UCG_004,2.879403889,Laikipia,2.558013563,0.000304384,Warthog
ASV9290_Lachnospiraceae,3.058365734,Masai_Mara,2.557950794,0.027441261,Warthog
ASV9275_Lachnospiraceae,3.085931074,Masai_Mara,2.556760908,0.000869236,Warthog
ASV9826_Lachnospiraceae,2.714920095,Masai_Mara,2.537492798,1.67E-05,Warthog
ASV9376_Lachnospiraceae,3.017332966,Masai_Mara,2.528571468,0.012893566,Warthog
ASV7764_Clostridiales_XII,3.220126207,Laikipia,2.526466625,0.030982015,Warthog
ASV4055_Prevotellaceae_UCG_004,2.986895876,Laikipia,2.522718757,0.019032426,Warthog
ASV15945_Kiritimatiellae_WCHB1_41,2.943200494,Laikipia,2.52267388,0.010573514,Warthog
ASV7960_Erysipelotrichaceae_UCG_004,2.885612502,Laikipia,2.511503789,0.001210835,Warthog
ASV7971_Erysipelotrichaceae_UCG_004,2.874102011,Laikipia,2.509708376,0.034803223,Warthog
ASV9202_Lachnospiraceae,3.298466122,Masai_Mara,2.49594137,0.030982015,Warthog
ASV591_Bacteria,2.614332046,Masai_Mara,2.492836262,8.52E-05,Warthog
ASV17461_Enterobacteriaceae,2.392393796,Laikipia,2.490229499,0.015690479,Warthog
ASV15977_Kiritimatiellae_WCHB1_41,2.851111102,Laikipia,2.486195186,0.028765208,Warthog
ASV2511_Bacteroidales_F082,2.761587591,Masai_Mara,2.484608317,0.00484829,Warthog
ASV9346_Lachnospiraceae,2.788627079,Masai_Mara,2.483717041,0.00086808,Warthog
ASV15982_Kiritimatiellae_WCHB1_41,2.770677857,Laikipia,2.483357503,0.006196796,Warthog
ASV8885_Lachnospiraceae_AC2044_,2.684200286,Masai_Mara,2.48273498,0.003352076,Warthog
ASV9285_Lachnospiraceae,3.048221189,Masai_Mara,2.471074197,0.019032426,Warthog
ASV16675_Oligosphaeraceae_Z20,2.816816518,Laikipia,2.467132193,0.006072648,Warthog
ASV2090_Bacteroidales,2.684338572,Laikipia,2.460944032,0.004548434,Warthog
ASV9137_Lachnospiraceae,2.682131577,Masai_Mara,2.459006327,0.00011816,Warthog
ASV9237_Lachnospiraceae,3.14027352,Masai_Mara,2.458446785,0.009897647,Warthog
ASV15961_Kiritimatiellae_WCHB1_41,2.85792302,Laikipia,2.457023339,0.02156194,Warthog
ASV2592_Bacteroidales_p_251_o5,2.7903693,Laikipia,2.455538673,0.000119407,Warthog
ASV7956_Erysipelotrichaceae_UCG_004,2.928446883,Laikipia,2.450991259,0.003131071,Warthog
ASV9579_Lachnospiraceae,2.655541983,Masai_Mara,2.447097558,0.00084632,Warthog
ASV2882_Bacteroidia,3.009412055,Masai_Mara,2.446834651,0.034742639,Warthog
ASV7966_Erysipelotrichaceae_UCG_004,2.76477727,Laikipia,2.445629067,0.014444142,Warthog
ASV3897_Prevotellaceae_UCG_003,3.004496489,Masai_Mara,2.445341226,0.009864787,Warthog
ASV9585_Lachnospiraceae,2.484378751,Masai_Mara,2.441529707,0.000359426,Warthog
ASV9233_Lachnospiraceae,2.913880587,Masai_Mara,2.44102392,0.005831115,Warthog
ASV11493_Ruminococcaceae,3.092939125,Laikipia,2.439736136,0.014740564,Warthog
ASV15687_Saccharofermentans,2.980400614,Masai_Mara,2.43430224,0.016717707,Warthog
ASV11507_Ruminococcaceae,2.917603408,Masai_Mara,2.43333511,0.006520672,Warthog
ASV13165_Ruminococcaceae_UCG_002,2.405991671,Masai_Mara,2.430034687,0.006467067,Warthog
ASV4070_Prevotellaceae_UCG_004,2.909867343,Masai_Mara,2.428473287,0.009889427,Warthog
ASV9257_Lachnospiraceae,3.10209688,Masai_Mara,2.425159743,0.04364255,Warthog
ASV7976_Erysipelotrichaceae_UCG_004,2.689863493,Laikipia,2.421170555,0.001545637,Warthog
ASV9625_Lachnospiraceae,2.687133001,Masai_Mara,2.404651406,0.00061723,Warthog
ASV3844_Prevotellaceae_UCG_001,2.845131424,Masai_Mara,2.403698658,0.012933726,Warthog
ASV16010_Kiritimatiellae_WCHB1_41,2.680637626,Laikipia,2.399193747,0.025378888,Warthog
ASV11846_Ruminococcaceae,2.593537998,Masai_Mara,2.396793868,0.000486345,Warthog
ASV206_Eggerthellaceae,2.625716024,Masai_Mara,2.390749075,0.008021315,Warthog
ASV9405_Lachnospiraceae,2.862033488,Masai_Mara,2.389559877,0.003626278,Warthog
ASV9551_Lachnospiraceae,2.788423824,Masai_Mara,2.386616405,0.000493914,Warthog
ASV18339_Anaeroplasma,2.705130467,Laikipia,2.376775528,0.002675062,Warthog
ASV9107_Marvinbryantia,2.652386821,Laikipia,2.374971572,0.000364911,Warthog
ASV9530_Lachnospiraceae,2.690624978,Masai_Mara,2.372280718,0.000732744,Warthog
ASV9413_Lachnospiraceae,2.727310625,Laikipia,2.368256815,0.044761346,Warthog
ASV2939_Bacteroidia,2.70370113,Masai_Mara,2.368122027,0.012396429,Warthog
ASV8228_Erysipelotrichaceae,2.795760736,Laikipia,2.358494908,0.004226106,Warthog
ASV8231_Erysipelotrichaceae,2.823101821,Laikipia,2.353069252,0.011325661,Warthog
ASV18110_Treponema_2,2.795161264,Masai_Mara,2.35263709,0.006196796,Warthog
ASV9833_Lachnospiraceae,2.608779919,Masai_Mara,2.352241951,1.20E-05,Warthog
ASV2114_Bacteroidales,2.667297906,Laikipia,2.349368536,0.006456746,Warthog
ASV17963_Sphaerochaeta,2.859456953,Masai_Mara,2.348538526,0.000733746,Warthog
ASV9757_Lachnospiraceae,2.559932964,Masai_Mara,2.34293826,0.000253752,Warthog
ASV17250_Bradymonadales,2.678593918,Laikipia,2.339536337,0.0254682,Warthog
ASV14007_Ruminococcaceae_UCG_010,2.565254538,Laikipia,2.334256837,0.003127737,Warthog
ASV18117_Treponema_2,2.547193314,Laikipia,2.333320478,0.02075306,Warthog
ASV9470_Lachnospiraceae,2.649584136,Laikipia,2.330645389,0.007766481,Warthog
ASV15529_Ruminococcus_1,2.705051106,Masai_Mara,2.323235792,0.014696337,Warthog
ASV9289_Lachnospiraceae,2.651623321,Masai_Mara,2.312215456,0.029941102,Warthog
ASV14141_Ruminococcaceae_UCG_010,2.659388358,Masai_Mara,2.296734641,0.001128732,Warthog
ASV6019_Christensenellaceae_R_7_,2.8096914,Masai_Mara,2.29472358,0.016717707,Warthog
ASV4661_Rikenellaceae_RC9,2.539554303,Laikipia,2.292762639,6.52E-05,Warthog
ASV8274_Erysipelotrichaceae,2.591622087,Masai_Mara,2.290254311,0.000493914,Warthog
ASV18119_Treponema_2,2.703258912,Masai_Mara,2.28379454,0.001427375,Warthog
ASV8259_Erysipelotrichaceae,2.381477743,Laikipia,2.281739799,0.000267017,Warthog
ASV8253_Erysipelotrichaceae,2.481041354,Laikipia,2.280128616,0.001159631,Warthog
ASV13305_Ruminococcaceae_UCG_005,2.562274753,Masai_Mara,2.279652036,0.01889947,Warthog
ASV18130_Treponema_2,2.644619902,Masai_Mara,2.265741162,0.010573514,Warthog
ASV9581_Lachnospiraceae,2.499431502,Laikipia,2.260206013,6.52E-05,Warthog
ASV6015_Christensenellaceae_R_7_,2.828448106,Masai_Mara,2.25641954,0.027166182,Warthog
ASV7732_Mogibacterium,2.724906942,Masai_Mara,2.249409627,0.043736238,Warthog
ASV9554_Lachnospiraceae,2.500297995,Masai_Mara,2.247304571,0.007145428,Warthog
ASV16677_Oligosphaeraceae_Z20,2.524088245,Laikipia,2.232200753,0.00163733,Warthog
ASV9248_Lachnospiraceae,2.41761417,Masai_Mara,2.228370911,0.016091542,Warthog
ASV9028_Lachnospiraceae_UCG_006,2.343857399,Masai_Mara,2.225800303,0.003637558,Warthog
ASV13302_Ruminococcaceae_UCG_005,2.512615772,Laikipia,2.222899918,0.011032574,Warthog
ASV7736_Mogibacterium,2.472150127,Masai_Mara,2.221853207,0.00472963,Warthog
ASV3439_Alloprevotella,2.360248233,Laikipia,2.219836418,0.025378888,Warthog
ASV3828_Prevotellaceae_NK3B31_,2.48556698,Masai_Mara,2.218563086,0.002298316,Warthog
ASV9913_Lachnospiraceae,2.430609377,Masai_Mara,2.218194737,0.001473609,Warthog
ASV13298_Ruminococcaceae_UCG_005,2.762133563,Masai_Mara,2.218098899,0.030982015,Warthog
ASV17669_Rhodospirillales,2.406345254,Laikipia,2.215755112,0.025378888,Warthog
ASV9302_Lachnospiraceae,2.658038378,Masai_Mara,2.21364091,0.020123733,Warthog
ASV9058_Lachnospiraceae_UCG_008,2.322827423,Masai_Mara,2.198933671,0.001409928,Warthog
ASV5625_Methanobrevibacter,2.458138092,Laikipia,2.195627881,0.025378888,Warthog
ASV9396_Lachnospiraceae,2.560668325,Masai_Mara,2.189883303,0.016766288,Warthog
ASV6034_Christensenellaceae_R_7_,2.660425017,Masai_Mara,2.189214594,0.02156194,Warthog
ASV8258_Erysipelotrichaceae,2.518082958,Masai_Mara,2.167509849,0.004875794,Warthog
ASV214_Eggerthellaceae,2.231730763,Masai_Mara,2.166237214,0.048871386,Warthog
ASV529_Bacteria,2.333154107,Laikipia,2.161480823,0.000173064,Warthog
ASV8002_Erysipelotrichaceae_UCG_004,2.47552216,Laikipia,2.160960272,0.007486962,Warthog
ASV8290_Erysipelotrichaceae,2.313773531,Masai_Mara,2.159891015,0.004875794,Warthog
ASV3942_Prevotellaceae_UCG_003,2.500945785,Masai_Mara,2.159108317,0.000588295,Warthog
ASV18159_Treponema_2,2.533444223,Masai_Mara,2.158739029,0.047993543,Warthog
ASV7901_Clostridiales_XIII_UCG_001,2.112370604,Laikipia,2.15157215,0.007380987,Warthog
ASV18732_Mollicutes_RF39,2.499668597,Masai_Mara,2.14512657,0.031234159,Warthog
ASV4733_Rikenellaceae_RC9,2.344065473,Laikipia,2.143432691,0.000257381,Warthog
ASV2925_Bacteroidia,2.342481295,Laikipia,2.140684954,0.016195722,Warthog
ASV18146_Treponema_2,2.413889528,Laikipia,2.140137007,0.006407785,Warthog
ASV8917_Lachnospiraceae_ND3007_,2.340025974,Laikipia,2.132947739,0.017424826,Warthog
ASV2451_Bacteroidales_BS11,2.248313891,Laikipia,2.132521092,0.037315623,Warthog
ASV7991_Erysipelotrichaceae_UCG_004,2.531767056,Laikipia,2.126809546,0.012933726,Warthog
ASV2146_Bacteroidales,2.356458163,Laikipia,2.119813395,0.007447129,Warthog
ASV9588_Lachnospiraceae,2.548379618,Masai_Mara,2.117632228,0.006964988,Warthog
ASV18155_Treponema_2,2.363601551,Laikipia,2.109225342,0.036472888,Warthog
ASV8024_Erysipelotrichaceae_UCG_004,2.269244888,Laikipia,2.101590389,0.010811184,Warthog
ASV210_Eggerthellaceae,2.401013285,Masai_Mara,2.100670494,0.043736238,Warthog
ASV15683_Saccharofermentans,2.756605934,Masai_Mara,2.094839667,0.034118342,Warthog
ASV11449_Ruminococcaceae,2.510429659,Masai_Mara,2.094018577,0.009889427,Warthog
ASV8825_Coprococcus_3,2.488524429,Masai_Mara,2.081447221,0.038303813,Warthog
ASV9599_Lachnospiraceae,2.435980031,Masai_Mara,2.081151492,0.030609001,Warthog
ASV2942_Bacteroidia,2.281072355,Laikipia,2.073161696,0.0254682,Warthog
ASV2115_Bacteroidales,2.626925897,Masai_Mara,2.07226888,0.033697257,Warthog
ASV2933_Bacteroidia,2.316263643,Laikipia,2.06370744,0.047468332,Warthog
ASV9411_Lachnospiraceae,2.522754762,Masai_Mara,2.061320456,0.034742639,Warthog
ASV9778_Lachnospiraceae,2.368939253,Masai_Mara,2.054359834,0.016766288,Warthog
ASV9661_Lachnospiraceae,2.51470657,Masai_Mara,2.041951949,0.038629317,Warthog
ASV4736_Rikenellaceae_RC9,2.45840336,Masai_Mara,2.037049138,0.017740846,Warthog
ASV520_Bacteria,2.324264195,Laikipia,2.032056921,0.026909133,Warthog
ASV13435_Ruminococcaceae_UCG_009,2.211582157,Masai_Mara,2.028727946,0.009408771,Warthog
ASV6052_Christensenellaceae_R_7_,2.396479336,Laikipia,2.024931587,0.048871386,Warthog
ASV16254_Kiritimatiellae_WCHB1_41,2.148288606,Laikipia,2.018033541,0.022735027,Warthog
ASV75_Coriobacteriales,2.314378926,Masai_Mara,2.006174286,0.024220863,Warthog
ASV17964_Sphaerochaeta,2.273641224,Masai_Mara,2.005576686,0.006964988,Warthog
ASV13215_Ruminococcaceae_UCG_005,4.69232463,Masai_Mara,4.05324629,0.00076789,Cattle
ASV17506_Acinetobacter,4.356179371,Masai_Mara,4.013545299,0.036486085,Cattle
ASV15828_Kiritimatiellae_WCHB1_41,4.166916642,Laikipia,3.840986246,5.43E-07,Cattle
ASV13445_Ruminococcaceae_UCG_010,4.077055021,Laikipia,3.672897985,4.02E-07,Cattle
ASV13446_Ruminococcaceae_UCG_010,3.955473684,Laikipia,3.600525913,4.02E-07,Cattle
ASV17508_Acinetobacter,3.903102752,Masai_Mara,3.559365284,0.010454545,Cattle
ASV13444_Ruminococcaceae_UCG_010,3.893840269,Laikipia,3.543697665,4.02E-07,Cattle
ASV17976_Treponema_2,3.849350527,Masai_Mara,3.51471739,0.000306508,Cattle
ASV5172_Gastranaerophilales,3.926843586,Laikipia,3.49470833,0.000164305,Cattle
ASV13455_Ruminococcaceae_UCG_010,3.819006365,Laikipia,3.477176804,4.02E-07,Cattle
ASV15832_Kiritimatiellae_WCHB1_41,3.84291956,Laikipia,3.469663271,4.02E-07,Cattle
ASV3875_Prevotellaceae_UCG_003,3.791457872,Masai_Mara,3.462073808,0.005091995,Cattle
ASV11295_Planococcaceae,4.009548953,Masai_Mara,3.458426421,0.013533704,Cattle
ASV13216_Ruminococcaceae_UCG_005,4.069388176,Masai_Mara,3.450069622,0.001159701,Cattle
ASV5890_Bacillales,3.869789788,Masai_Mara,3.409356204,5.10E-05,Cattle
ASV11294_Planococcaceae,3.83709089,Masai_Mara,3.389823977,0.004830765,Cattle
ASV13447_Ruminococcaceae_UCG_010,3.763828814,Laikipia,3.380519153,4.02E-07,Cattle
ASV13450_Ruminococcaceae_UCG_010,3.759158574,Laikipia,3.355131843,6.31E-07,Cattle
ASV4366_Rikenellaceae_RC9,3.697577171,Masai_Mara,3.352331448,0.000137913,Cattle
ASV13468_Ruminococcaceae_UCG_010,3.740688831,Laikipia,3.34399036,9.84E-07,Cattle
ASV1850_Bacteroides,3.910170932,Masai_Mara,3.321583329,0.011514075,Cattle
ASV15851_Kiritimatiellae_WCHB1_41,3.641143174,Laikipia,3.31842819,3.97E-05,Cattle
ASV17995_Treponema_2,3.77783597,Masai_Mara,3.292742812,0.004870708,Cattle
ASV11296_Planococcaceae,3.671060024,Masai_Mara,3.272739219,0.018329714,Cattle
ASV5173_Gastranaerophilales,3.714975711,Laikipia,3.271908613,0.000115721,Cattle
ASV1860_Bacteroides,3.721581799,Masai_Mara,3.257977553,0.006934857,Cattle
ASV13222_Ruminococcaceae_UCG_005,3.758476046,Masai_Mara,3.253797523,0.004063167,Cattle
ASV15836_Kiritimatiellae_WCHB1_41,3.596611058,Laikipia,3.250621344,4.66E-07,Cattle
ASV13218_Ruminococcaceae_UCG_005,3.909448077,Masai_Mara,3.195531072,0.008966553,Cattle
ASV7151_Clostridiales_vadinBB60_,3.603832647,Laikipia,3.191600383,7.32E-07,Cattle
ASV13485_Ruminococcaceae_UCG_010,3.56775478,Laikipia,3.178675027,4.02E-07,Cattle
ASV1854_Bacteroides,3.698222266,Masai_Mara,3.174228943,0.005326648,Cattle
ASV13463_Ruminococcaceae_UCG_010,3.526977947,Laikipia,3.163777311,6.31E-07,Cattle
ASV18025_Treponema_2,3.460661722,Laikipia,3.14080957,0.00147269,Cattle
ASV2660_Bacteroidales_p_2534_18B5,3.500255427,Masai_Mara,3.126672338,0.015398598,Cattle
ASV1848_Bacteroides,3.631490962,Masai_Mara,3.110375543,0.001418512,Cattle
ASV13219_Ruminococcaceae_UCG_005,4.00378187,Masai_Mara,3.109962657,0.012495941,Cattle
ASV13459_Ruminococcaceae_UCG_010,3.524746468,Laikipia,3.108336376,5.43E-07,Cattle
ASV13458_Ruminococcaceae_UCG_010,3.564507617,Laikipia,3.101484029,6.20E-06,Cattle
ASV16691_Victivallaceae,3.442710892,Laikipia,3.100198238,2.67E-06,Cattle
ASV4123_Alistipes,3.616627082,Masai_Mara,3.09688091,0.002315419,Cattle
ASV16689_Victivallaceae,3.431493773,Laikipia,3.093606027,1.32E-06,Cattle
ASV5672_Methanocorpusculum,3.537868772,Laikipia,3.076282682,0.005999919,Cattle
ASV17512_Acinetobacter,3.452507663,Masai_Mara,3.062834557,0.039011767,Cattle
ASV5729_Methanomethylophilaceae,3.492732152,Laikipia,3.0624832,1.21E-05,Cattle
ASV9139_Lachnospiraceae,3.50307552,Masai_Mara,3.053714032,0.000450642,Cattle
ASV17999_Treponema_2,3.409389502,Masai_Mara,3.043039194,0.010586691,Cattle
ASV15848_Kiritimatiellae_WCHB1_41,3.429321943,Laikipia,3.031655765,1.52E-06,Cattle
ASV3384_Paludibacteraceae,3.59618936,Masai_Mara,3.031468717,0.044758241,Cattle
ASV13217_Ruminococcaceae_UCG_005,3.728464651,Masai_Mara,3.030819041,0.001283096,Cattle
ASV16866_Victivallales_vadinBE97,3.338667526,Laikipia,3.018965807,1.86E-05,Cattle
ASV13467_Ruminococcaceae_UCG_010,3.50089083,Laikipia,3.01757562,8.49E-07,Cattle
ASV3868_Prevotellaceae_UCG_003,3.57379041,Masai_Mara,3.007757817,0.000852257,Cattle
ASV13470_Ruminococcaceae_UCG_010,3.405161133,Laikipia,2.996146693,7.11E-06,Cattle
ASV8706_Agathobacter,3.376359525,Masai_Mara,2.996055059,0.000559039,Cattle
ASV11290_Lysinibacillus,3.543133519,Masai_Mara,2.995761112,0.00740359,Cattle
ASV13220_Ruminococcaceae_UCG_005,3.793459751,Masai_Mara,2.995030315,0.020095426,Cattle
ASV13476_Ruminococcaceae_UCG_010,3.412572448,Laikipia,2.993176498,6.32E-07,Cattle
ASV13503_Ruminococcaceae_UCG_010,3.320618529,Laikipia,2.988276172,4.00E-07,Cattle
ASV5843_Phascolarctobacterium,3.626161754,Masai_Mara,2.979192543,0.01590052,Cattle
ASV17511_Acinetobacter,3.453809698,Masai_Mara,2.976810844,0.039011767,Cattle
ASV11438_Ruminococcaceae,3.327913118,Masai_Mara,2.96815241,2.32E-05,Cattle
ASV1953_Bacteroidales,3.377552808,Laikipia,2.965711818,9.31E-06,Cattle
