region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4757.Rikenellaceae_RC9	0	0	0	0	0	9.94233E-05	0	3.17793E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127765	0.003188685	0	0	0	0	0.00079153	0	0	0	0	0	0
ASV16180.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	0	0	0	0	4.35218E-05	0.000283855	0	0	0	0	0.000413321	0	0	0.000255529	0.000213767	0.000623624	4.19205E-05	6.16264E-05	1.38848E-05	0.000699013	8.50874E-05	0	0	0.000296787	0.000509761	0.000528879
ASV15745.Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0.00047874	0	0	0.004401315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2183.Bacteroidales	0	0	0	0	0	0	0.004305269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34416E-05	0	0	0	0	0	0	0	0	0.000734157	0	0
ASV4758.Rikenellaceae_RC9	0	0	0	0	0	0	0.000579184	0	0	0.000332882	0	0.003568596	0.000913957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05592E-05	0	0	2.87191E-05	0	0	0.000164135
ASV557.Bacteria	0	0	0	0	0	0	0	0	0	0	3.98796E-05	0	0	0	0	0	0	0.000884342	0.000619981	0.000239532	0.000432974	0	0	0	0	0.000197205	1.38848E-05	0	0	0.000750856	0.000296764	0	0	1.82372E-05
ASV14282.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0.000282892	0	0	7.95418E-05	0.000781237	0	0.00060522	0.000149707	0.000402047	0.000141961	0.000926322	0.000253347	0	0	0	0.000174753	0	0	0.000210607	1.56204E-05	0	0
ASV18555.Mollicutes_EMP.G18	0	0.000322232	1.81071E-05	0	0.00035865	0	0.000154449	0.000349573	0	0	0.001455604	0	0	0.00013101	2.30234E-05	0	0	0	0.000309991	4.49122E-05	0	0.00039749	0	0.000837994	0	0.000123253	9.71939E-05	0	0	6.36319E-05	4.78652E-05	0.000171824	8.2664E-05	3.64744E-05
ASV16182.Kiritimatiellae_WCHB1.41	0	0	0	0	2.1097E-05	0	1.93061E-05	6.35586E-05	0	0	0	0	0.000391696	0.00056771	0	0	1.69834E-05	0.000728985	0.000295229	2.99415E-05	0	8.51765E-05	3.56278E-05	0	0.000181656	0.000172554	0	0.000226151	0.00052116	8.90846E-05	7.65843E-05	0	0	0.000328269
ASV558.Bacteria	0	0	0	0	0	0	1.93061E-05	0	0	0	0	0	2.17609E-05	4.367E-05	0.000276281	0	0	0.000800688	0.000147615	1.49707E-05	0	2.83922E-05	0	1.94882E-05	0.000167682	0.000529987	0.000485969	0.000113076	0.000159539	7.63582E-05	0.000335056	0.000234305	1.37773E-05	0
ASV3937.Prevotellaceae_UCG.003	7.99616E-05	0.000161116	0.000144857	0	0.000274262	0.000231988	0.000212368	0.000413131	0	0.000177537	0	0.000250428	2.17609E-05	4.367E-05	0	0	0	0	0.000339513	0.001586898	0.000711315	0	0	0	0	6.16264E-05	2.77697E-05	0	0	2.54527E-05	1.91461E-05	0	0	0
ASV11915.Ruminococcaceae	0	4.60331E-05	5.43213E-05	0	0.000189873	0	0	3.17793E-05	0	0.000133153	0	0	6.52827E-05	0.000938906	0	0	0.000390618	0	0.000118092	0	3.09267E-05	0.000141961	0.000160325	0.000876971	0.000153709	3.69759E-05	9.71939E-05	0.000174753	4.25437E-05	1.27264E-05	0.000421214	1.56204E-05	0	0.000200609
ASV3.Acidobacteria_SB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007185279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16185.Kiritimatiellae_WCHB1.41	0	0	1.81071E-05	0	0	0	0.000115837	6.35586E-05	0	4.43843E-05	0	0	6.52827E-05	0.00039303	0	0	0	0	0.00020666	1.49707E-05	4.63901E-05	0.000482667	0.000195953	0	0	0	0.000194388	0.000226151	0.000148903	0.000101811	0.00053609	0.000203065	4.1332E-05	0.000802436
ASV3579.Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004217498	0	0
ASV9780.Lachnospiraceae	0.000213231	0.000552397	0.000398356	0	0.000949367	0	0.000173755	0	0	0.001753179	0	8.34759E-05	0	0	0	0	0	0.000167308	4.42844E-05	0	0	8.51765E-05	0.000106883	0	0.000111788	0.000123253	8.3309E-05	0	0	0.000241801	0	0	8.2664E-05	0
ASV3938.Prevotellaceae_UCG.003	7.99616E-05	9.20662E-05	1.81071E-05	0	0.000421941	0.000198847	0.000540572	0	0	0.000976454	0.000119639	0	4.35218E-05	4.367E-05	0.000483492	0	0	0.000298764	7.38073E-05	0	0	0.000610431	0	0.000448229	6.98675E-05	0	4.16545E-05	0	0	0.000318159	0	0	0	5.47116E-05
ASV3331.Muribaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007105738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9783.Lachnospiraceae	0.0003465	0.000115083	9.05354E-05	0	0	0.000132564	0.000173755	0.000572028	0	0.000798917	0.001096688	0.00020869	2.17609E-05	0	0	0	3.39668E-05	0.000131456	0.00020666	0.000269473	0.00018556	0	0.000142511	0	4.19205E-05	0	0	0	0.000180811	1.27264E-05	0.000239326	0	0	0
ASV561.Bacteria	0.000293193	0	1.81071E-05	0	0.000421941	9.94233E-05	0.00034751	0.000127117	0	0.001087415	0.000119639	0.001210401	4.35218E-05	6.5505E-05	0	0	1.69834E-05	0	8.85687E-05	0	0	0.000113569	0.000178139	3.89765E-05	0	3.69759E-05	0.000208273	6.16776E-05	0	0.00041997	1.91461E-05	7.81018E-05	0	0
ASV2184.Bacteroidales	0	0	0.000108643	0	0.000253165	0	0	0.001144056	0	0	0.000757712	0	0.000369935	0.000764226	0	0	0	0	0.000339513	0	0	0.000241333	7.12555E-05	0	0	0	0	0.000555099	0	0	0	6.24815E-05	0	0.000364744
ASV6640.Clostridiales	0	0	0	0.002198026	0	0	0	0	0.001294845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5663.Methanosphaera	0	0	0	0	0	0	0	0	0	0	0	0	2.17609E-05	0	0	0	1.69834E-05	0	0	0	4.63901E-05	0	5.34416E-05	0.000233859	1.39735E-05	0	0	0.000154194	0.000127631	0	4.78652E-05	0.003249035	6.88867E-05	0
ASV13341.Ruminococcaceae_UCG.005	5.33077E-05	0.000253182	7.24283E-05	0	6.32911E-05	0.000397693	0	0.000158897	0	0.000266306	0	0.000250428	0	0	0.000115117	0	3.39668E-05	3.58517E-05	0.000428082	4.49122E-05	0.000309267	8.51765E-05	3.56278E-05	0.000194882	0.000307417	7.39517E-05	1.38848E-05	1.02796E-05	0.000106359	0.000190896	0.000296764	0	0.000247992	0.000273558
ASV563.Bacteria	0	2.30165E-05	9.05354E-05	0	6.32911E-05	0	0	0	0	0	0	0	0.000326413	0.001484781	6.90703E-05	0	0.001086938	0.00020316	0.000265706	0	0	1.41961E-05	0.000160325	1.94882E-05	5.5894E-05	2.46506E-05	6.94242E-05	0	0.00028717	0.000101811	4.78652E-05	0.000140583	0	0
ASV9787.Lachnospiraceae	0	2.30165E-05	0.000108643	0	0.000126582	0.000463976	1.93061E-05	0.000158897	0	0.000177537	0.000319037	4.1738E-05	2.17609E-05	0.000109175	6.90703E-05	0	6.79336E-05	0.000143407	0.000487128	0.000299415	0.000448437	5.67843E-05	0	0.000253347	0	2.46506E-05	0.000236042	0	0	7.63582E-05	0.000478652	3.12407E-05	5.51093E-05	1.82372E-05
ASV16760.Victivallaceae	0	0	1.81071E-05	0	0	0	0	0	0	0	0	0	6.52827E-05	0	0	0	0	0	0	5.98829E-05	3.09267E-05	0.001618353	0	0	6.98675E-05	0.000751843	0	0	0.000159539	3.81791E-05	0.000181888	0.000593574	0	0
ASV16653.Oligosphaeraceae_horsej.a03	0	2.30165E-05	0	0	0	0	0	0	0	0	0	0	0.000261131	0.000589545	0.000207211	0	0.000152851	0.000131456	0.000118092	0	0	8.51765E-05	3.56278E-05	0	0	0.001824143	0	3.08388E-05	0	0.000114537	0.000114877	0	0	0.00012766
ASV18172.Treponema_2	5.33077E-05	4.60331E-05	0.000398356	0	0.000147679	3.31411E-05	7.72245E-05	3.17793E-05	0	0.000377266	1.99398E-05	0	0.000413457	0	4.60469E-05	0	1.69834E-05	0.000597529	0.00010333	0.000314385	0.000216487	9.93725E-05	5.34416E-05	1.94882E-05	0	0.000135578	2.77697E-05	9.25164E-05	1.06359E-05	0.00013999	0.000153169	0	0.000358211	9.1186E-05
ASV7322.Clostridiales_vadinBB60.	0	0	0	0	2.1097E-05	0	0	0	0	0	0	0	6.52827E-05	0.000196515	0	0	0.000152851	0	0.000132853	0	0	0.000468471	0	0.000370277	2.7947E-05	0.000110928	0.000236042	0	4.25437E-05	0.000292707	0.000162742	3.12407E-05	0.000578648	0.00116718
ASV564.Bacteria	0	0	0	0	0	0	1.93061E-05	0	0	0	0	0	0.000826914	0.000458535	4.60469E-05	0	0.0001019	0.000501924	0.000147615	0	0	0.000369098	3.56278E-05	0	5.5894E-05	3.69759E-05	0.000305466	0.000113076	0	7.63582E-05	5.74383E-05	4.68611E-05	0.000192883	0.000838911
ASV16847.Victivallales	0	0.000184132	9.05354E-05	0	0.000105485	0	0	3.17793E-05	0	0	0	0	0	4.367E-05	0	0	0.000237768	9.56046E-05	0.000177137	0	0	7.09804E-05	5.34416E-05	0.000292324	0.001453245	0	0	4.11184E-05	0.000350985	0.000229075	9.57304E-05	0.000156204	2.75547E-05	5.47116E-05
ASV8276.Erysipelotrichaceae	0	6.90496E-05	5.43213E-05	0	8.43882E-05	9.94233E-05	5.79184E-05	6.35586E-05	0	6.65764E-05	5.98193E-05	0	0.00023937	0.001222761	0.000184188	0	0.000118884	0	0.00010333	0	4.63901E-05	0	0.000142511	0.000272835	0.000125762	0.000751843	5.55394E-05	1.02796E-05	4.25437E-05	0.000343612	5.74383E-05	3.12407E-05	5.51093E-05	0.000109423
ASV9791.Lachnospiraceae	0	0	0.00043457	0	0.000337553	0.000132564	5.79184E-05	6.35586E-05	0	6.65764E-05	0.000338976	0.000125214	0.000152326	6.5505E-05	0.000161164	0	6.79336E-05	0.000250962	0.000132853	0.000164678	0.000108244	0.000227137	0.000106883	5.84647E-05	2.7947E-05	0.000172554	1.38848E-05	7.19572E-05	1.06359E-05	0.000356338	4.78652E-05	0.000343648	8.2664E-05	9.1186E-05
ASV9792.Lachnospiraceae	0	0	0	0	6.32911E-05	6.62822E-05	0	0	0	0.000133153	0	0	0.000108804	0	0.000230234	0	6.79336E-05	0.000179259	0.000191899	0.000509005	0.00027834	2.83922E-05	0	0	0.000251523	0.000184879	8.3309E-05	0	0.00057434	0.000292707	0.000325483	0	0	0
ASV17347.Vogesella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006946654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9793.Lachnospiraceae	0.000159923	0.000184132	0.000162964	0	0.000126582	0.000231988	0.000154449	0.000413131	0	0.000821109	0	0.000187821	0	0	0.000115117	0	0	1.19506E-05	0	0.000718595	0.001036045	5.67843E-05	0	9.74412E-05	0	0	4.16545E-05	0	0	8.90846E-05	0.000172315	0	0	0
ASV7671.Clostridiales_XII_AD3011	0	4.60331E-05	0	0	6.32911E-05	6.62822E-05	5.79184E-05	0.000127117	0	0.000110961	0	0	0.000152326	0	0.000138141	0	0.0001019	0.000358517	0	0.00019462	7.73168E-05	0	0	1.94882E-05	0.000321391	3.69759E-05	0.000138848	1.02796E-05	0.000382893	0.00027998	0.000277618	0.000359268	0.000344433	3.64744E-05
ASV13177.Ruminococcaceae_UCG.002	0	0	7.24283E-05	0	8.43882E-05	0	0.000154449	9.5338E-05	0	2.21921E-05	7.97591E-05	0.000104345	0.000348174	0	2.30234E-05	0	0.000526486	0	0.000147615	8.98244E-05	0.000170097	0.000113569	0.00032065	0	0.000181656	6.16264E-05	0	9.25164E-05	0.00028717	5.09055E-05	0	0.000218685	0.000785308	3.64744E-05
ASV3581.Prevotellaceae	0	0	5.43213E-05	0	4.21941E-05	0	0.000444041	0	0	0	0	0	0	0	0	0	0.003617466	0	0	0	0	0	3.56278E-05	0.000253347	0	0	0	1.02796E-05	0	0	0	4.68611E-05	0	0
ASV2507.Bacteroidales_F082	0	0	5.43213E-05	0	0	0.000198847	0.000444041	0.001175835	0	0.001309336	0	0	4.35218E-05	0	0	0	0.001579457	0	0	0	0	4.25882E-05	1.78139E-05	0	0	0	0	0	0	0	1.91461E-05	0.000343648	9.64413E-05	0
ASV9798.Lachnospiraceae	0	0	0	0	0	0	0.001139062	0	0	0.002330175	0	0	0	0	9.20938E-05	0	1.69834E-05	1.19506E-05	0	0	0	0	0	1.94882E-05	9.78145E-05	0	0	1.02796E-05	0.00028717	0.000267254	8.61574E-05	0.000124963	6.88867E-05	0.000182372
ASV7576.Anaerovorax	2.66539E-05	2.30165E-05	7.24283E-05	0	4.21941E-05	0	3.86123E-05	3.17793E-05	0	6.65764E-05	0	0	0.000217609	0	2.30234E-05	0	0.000356652	2.39011E-05	0.000162376	4.49122E-05	1.54634E-05	0.000170353	0.000160325	0.000682088	9.78145E-05	0.000702541	0.000208273	6.16776E-05	6.38155E-05	0.00013999	5.74383E-05	1.56204E-05	0.000179105	0.000328269
ASV6121.Christensenellaceae_R.7.	2.66539E-05	0.000621447	1.81071E-05	0	0.000105485	0.000397693	0.000115837	6.35586E-05	0	0.000532611	0.000697892	4.1738E-05	4.35218E-05	0	0	0	0.000832187	0.00020316	0	0	0	0.000170353	0.000570044	0	4.19205E-05	0	2.77697E-05	2.05592E-05	7.44515E-05	0	5.74383E-05	1.56204E-05	8.2664E-05	9.1186E-05
ASV8279.Erysipelotrichaceae	2.66539E-05	0.000782563	0.001683959	0	0.000316456	3.31411E-05	0	0.000158897	0	0.000443843	0.000478555	0	0	2.1835E-05	4.60469E-05	0	0	0.000250962	5.90458E-05	5.98829E-05	1.54634E-05	7.09804E-05	0	7.7953E-05	0	3.69759E-05	6.94242E-05	1.02796E-05	0	6.36319E-05	1.91461E-05	3.12407E-05	0	9.1186E-05
ASV8747.Butyrivibrio	0	0	0.001013997	0	0.000232068	0	1.93061E-05	0	0	0.001020838	0	6.2607E-05	0.000130565	0.00017468	2.30234E-05	0	5.09502E-05	0.00020316	7.38073E-05	0.000224561	4.63901E-05	4.25882E-05	0	7.7953E-05	0	0.000147903	4.16545E-05	0.00026727	0	0.000267254	7.65843E-05	4.68611E-05	1.37773E-05	5.47116E-05
ASV7577.Anaerovorax	0	0	0	0	0	3.31411E-05	1.93061E-05	9.5338E-05	0	0	1.99398E-05	0	0	8.73401E-05	0	0	0.000118884	7.17034E-05	7.38073E-05	0	0	0.000198745	0	0.000311812	0.000153709	0.000394409	0.000194388	0.000349507	0.000244626	7.63582E-05	0.00034463	1.56204E-05	0.000316879	0.000382981
ASV16193.Kiritimatiellae_WCHB1.41	0	4.60331E-05	5.43213E-05	0	0	0	3.86123E-05	0.000190676	0	0	0	0	0	4.367E-05	0	0	0.000186817	0.00020316	0.000118092	0	0	0.000667216	0.000106883	0.000175394	1.39735E-05	0	5.55394E-05	0.000442023	1.06359E-05	0.000509055	0.000191461	6.24815E-05	0.000385765	5.47116E-05
ASV11935.Ruminococcaceae	0	0	1.81071E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063338	0.000649504	0	9.27802E-05	0.000312314	8.90694E-05	0	0	0.00020953	0.000208273	0	0	0.00013999	4.78652E-05	0	0.000192883	0.001094232
ASV16.Solibacter_Can	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9801.Lachnospiraceae	0.000106615	2.30165E-05	0	0	0.000295359	0.000397693	5.79184E-05	3.17793E-05	0	0.000155345	0.000498495	0.000333904	8.70436E-05	0	0	0	0	0.000179259	0.000162376	8.98244E-05	3.09267E-05	0.000184549	3.56278E-05	1.94882E-05	0.000111788	0.000271156	0	2.05592E-05	0.00028717	0.000369065	8.61574E-05	0.000171824	0	1.82372E-05
ASV11425.Intestinimonas	5.33077E-05	0	5.43213E-05	0	8.43882E-05	6.62822E-05	0.000193061	3.17793E-05	0	0.000199729	0.000139578	0	4.35218E-05	6.5505E-05	4.60469E-05	0	3.39668E-05	0	0.000147615	0.000179649	9.27802E-05	1.41961E-05	5.34416E-05	1.94882E-05	0.000153709	0.000135578	0.000194388	0.000174753	4.25437E-05	7.63582E-05	0.000555236	0.000156204	0.000440875	0.000218846
ASV4767.Rikenellaceae_RC9	0	0	0	0	0.000147679	9.94233E-05	0.00050196	0	0	0	1.99398E-05	0	2.17609E-05	0.000196515	0.002302344	0	1.69834E-05	0.000573627	8.85687E-05	1.49707E-05	0	5.67843E-05	5.34416E-05	1.94882E-05	0	0.000184879	0.000305466	0	2.12718E-05	7.63582E-05	0	0	0	1.82372E-05
ASV568.Bacteria	0	0	0	0	0	0	0.000115837	0	0	0	0	0	0.000696349	0.00039303	0	0	0.000118884	0	0.000132853	0	0	7.09804E-05	0.000195953	3.89765E-05	0.000139735	0	5.55394E-05	6.16776E-05	8.50874E-05	0.000203622	0.001014742	0.000187444	0	9.1186E-05
ASV2946.Bacteroidia	0	0	5.43213E-05	0	6.32911E-05	0	0	0	0	0	0	0	0.000435218	0	2.30234E-05	0	0.000203801	0.000155357	0.000487128	0.000538946	0.000463901	0.000482667	0.000142511	0.000565159	0	0	0	0	0	0.000432697	0	0	0	0
ASV3243.Hymenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006681514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9805.Lachnospiraceae	0.000266539	4.60331E-05	0.000181071	0	0.000147679	0.000198847	0.000308898	0.000254235	0	0.000244114	0.000558314	0.000333904	2.17609E-05	2.1835E-05	0	0	1.69834E-05	5.97529E-05	0.000177137	0.000269473	4.63901E-05	4.25882E-05	5.34416E-05	0	1.39735E-05	0.000123253	2.77697E-05	2.05592E-05	6.38155E-05	6.36319E-05	0.000459506	3.12407E-05	0.000151551	0.00012766
ASV7785.Clostridiales_XII	7.99616E-05	0	9.05354E-05	0	0.000147679	0	0.00025098	9.5338E-05	0	0.000443843	0	0.000125214	4.35218E-05	0.000196515	0.000552563	0	8.4917E-05	0.000107555	0.000413321	0.000284444	0.000340194	0.000127765	0	3.89765E-05	0.000111788	0.000135578	0.000111079	4.11184E-05	5.31796E-05	0.000127264	0.000162742	0	6.88867E-05	1.82372E-05
ASV9806.Lachnospiraceae	0	0	0	0	0.001012658	0	0	0	0	0.000998646	0	0	0	4.367E-05	0.000161164	0	8.4917E-05	1.19506E-05	2.95229E-05	4.49122E-05	0	2.83922E-05	1.78139E-05	9.74412E-05	0	0.00083812	0.000222157	7.19572E-05	0	0.000114537	9.57304E-06	3.12407E-05	0.000220437	0.000164135
ASV11938.Ruminococcaceae	0	4.60331E-05	1.81071E-05	0	0.000189873	0	1.93061E-05	0	0	4.43843E-05	0	4.1738E-05	0.000108804	6.5505E-05	0.000184188	0	3.39668E-05	0.001099453	0.000118092	7.48537E-05	1.54634E-05	5.67843E-05	0	0	0	0.00065324	2.77697E-05	4.11184E-05	0	0.000407244	9.57304E-06	0.000124963	1.37773E-05	0.000164135
ASV3332.Muribaculaceae	0.000133269	0.000184132	3.62142E-05	0	4.21941E-05	0	0.000193061	0	0	2.21921E-05	0	0.000563463	0	0	0.000207211	0	0.000118884	0	0	0.00082339	0.001005118	7.09804E-05	1.78139E-05	0.000604135	0	0	1.38848E-05	0	0	0	4.78652E-05	6.24815E-05	0.000151551	9.1186E-05
ASV5341.Gastranaerophilales	0	0.001450043	0	0	0	0	0	0	0	0	0.003290064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV17608.Pseudomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006734542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18177.Treponema_2	0	0.000115083	5.43213E-05	0	0.000295359	0.000364552	1.93061E-05	0	0	2.21921E-05	0.000239277	0	0.00023937	0.000283855	0	0	0	0.000597529	0	0	0	0.000141961	0.000142511	0	0	4.93012E-05	0	0	0	0.000992657	0	0	0.000110219	0.000437693
ASV18766.Mollicutes_RF39	0.000453116	9.20662E-05	0	0	0.000253165	0	0	0	0	0	0	2.0869E-05	0.000195848	0.000152845	0	0	0	0.000752886	0.000590458	0	0	7.09804E-05	0.000302836	1.94882E-05	0	0	0.000166618	0	0.000138267	0.00013999	3.82922E-05	0.000468611	0	1.82372E-05
ASV15764.Anaerovibrio	0	9.20662E-05	0.000724283	0	0.000696203	0.000198847	0.000135143	0.000222455	0	0.000355074	0.000279157	0.000125214	0.000108804	6.5505E-05	0.000138141	0	0	2.39011E-05	0.000177137	0.000119766	0.000355657	0.000227137	5.34416E-05	7.7953E-05	1.39735E-05	3.69759E-05	2.77697E-05	1.02796E-05	0.000170175	6.36319E-05	2.87191E-05	4.68611E-05	2.75547E-05	1.82372E-05
ASV4769.Rikenellaceae_RC9	0	0	0.000181071	0	0.000400844	0.000132564	0.000482653	6.35586E-05	0	2.21921E-05	0	0	0.000369935	0.00013101	0	0	0	0	0.000132853	0	1.54634E-05	0.000156157	0.000338464	0	0.000475099	0.000160229	2.77697E-05	0	0.00023399	0.000623592	9.57304E-06	7.81018E-05	0	3.64744E-05
ASV5831.Acidaminococcus	5.33077E-05	0.001703225	0.000144857	0	0.000421941	0.000231988	7.72245E-05	0	0	0	3.98796E-05	0.001982554	0	0	0	0	0	9.56046E-05	0	0	0	1.41961E-05	0	0	0	4.93012E-05	0	0	0	0	3.82922E-05	0	0.000192883	0.00012766
ASV16197.Kiritimatiellae_WCHB1.41	0	0.000138099	1.81071E-05	0	0.000379747	0	0.000135143	6.35586E-05	0	0	0	8.34759E-05	4.35218E-05	0.00030569	0	0	0	0.000191209	0.000383798	0	0	0.000113569	7.12555E-05	0	0.000139735	1.23253E-05	0.000541509	0.000442023	0.00028717	0.000114537	9.57304E-05	0	2.75547E-05	0
ASV6647.Clostridiales	2.66539E-05	0.000368265	7.24283E-05	0	8.43882E-05	3.31411E-05	1.93061E-05	6.35586E-05	0	0.000599188	0.000179458	0.000250428	0.000369935	2.1835E-05	0	0	0.000407602	0	0.000132853	0.000134737	0.00013917	4.25882E-05	0.000106883	0.000448229	0	0	8.3309E-05	0.000102796	1.06359E-05	0	0.000105303	0.000249926	0.000110219	0.000364744
ASV2187.Bacteroidales	7.99616E-05	0	9.05354E-05	0	0.000274262	3.31411E-05	0.000482653	0	0	2.21921E-05	0	0	0.000413457	0.000196515	0	0	0	0	8.85687E-05	0	0	0.000283922	0.000480975	0	0.000181656	0	0	0.000174753	0.000191447	0	3.82922E-05	0.000905981	5.51093E-05	0.000109423
ASV9815.Lachnospiraceae	0	0	0	0	4.21941E-05	0.000563399	0.001969226	0.001652525	0	0.000199729	0	0	4.35218E-05	0	0	0	1.69834E-05	0	0	0.000134737	6.18534E-05	1.41961E-05	1.78139E-05	1.94882E-05	0	0.000406735	0	0	0	3.81791E-05	0	0.000109343	2.75547E-05	5.47116E-05
ASV16902.Victivallales_vadinBE97	0	0	0	0	0	0	9.65307E-05	0	0	0	7.97591E-05	0	0	0	0.000230234	0	0.000339668	0.000191209	0	0	0	4.25882E-05	7.12555E-05	0.000214371	0.000111788	0.000394409	6.94242E-05	3.08388E-05	0.000297806	0.000687224	5.74383E-05	0.000234305	0.000261769	0.000109423
ASV9817.Lachnospiraceae	7.99616E-05	0	0.00012675	0	6.32911E-05	0.000132564	5.79184E-05	6.35586E-05	0	0.000155345	1.99398E-05	0.000438249	0.000326413	0.000109175	0	0	0.000203801	0.000250962	0.000339513	2.99415E-05	4.63901E-05	0.000170353	0.000124697	0.000136418	0.000111788	6.16264E-05	9.71939E-05	8.22368E-05	8.50874E-05	6.36319E-05	0.000105303	6.24815E-05	0.000316879	0.000200609
ASV16903.Victivallales_vadinBE97	0	0.000115083	0	0	0.000126582	0	0	0	0	0	0	2.0869E-05	0	2.1835E-05	0	0	0.00144359	9.56046E-05	5.90458E-05	0	0	0	1.78139E-05	0.000370277	0	1.23253E-05	0.000222157	0.000246711	0	0.00041997	0.000191461	9.37222E-05	0.000110219	0.000182372
ASV16199.Kiritimatiellae_WCHB1.41	0	2.30165E-05	0.000144857	0	0.000168776	0	0	0	0	0	0	0	0	0.0004367	0	0	1.69834E-05	0	0.000147615	0	0	0	0.000213767	0.000116929	0.000167682	0	0	0.000143914	0.000170175	3.81791E-05	0.000411641	0.000406129	0.000936858	0
ASV13076.Ruminococcaceae_NK4A214	0.000133269	0.000828596	0.000525105	0	0.000337553	0.000165706	0.00025098	0.00143007	0	0.000110961	0.000279157	0	4.35218E-05	0	6.90703E-05	0	0	0	0	0.000269473	0.000525754	0.000127765	0	3.89765E-05	0	0	0	0	0	3.81791E-05	0	6.24815E-05	4.1332E-05	0
ASV11165.Roseburia	2.66539E-05	0	1.81071E-05	0	2.1097E-05	0.000198847	0.000231674	0.000254235	0	0.000377266	1.99398E-05	2.0869E-05	0	0	2.30234E-05	0	0.000118884	0.000274863	0.000442844	0.000374268	0.000402047	0.000127765	0	0.000136418	4.19205E-05	1.23253E-05	0.000166618	2.05592E-05	7.44515E-05	7.63582E-05	0.000134023	9.37222E-05	0.000151551	0.000164135
ASV4307.Rikenellaceae	0	0	0.00012675	0	0.000822785	0	0.000888082	0	0	0	0	0	0	0	0	0	0	0	0.000738073	0	0	8.51765E-05	0	0	0	0	0.000583163	0	0	0	9.57304E-06	0	0	0.001021283
ASV9819.Lachnospiraceae	0	0	0	0.004619925	0	0	0	0	6.90584E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11184E-05	0	0	0	3.12407E-05	4.1332E-05	0
ASV16200.Kiritimatiellae_WCHB1.41	0	2.30165E-05	1.81071E-05	0	6.32911E-05	0	0	6.35586E-05	0	0	0	0	0.000500501	8.73401E-05	0	0	1.69834E-05	3.58517E-05	0.000501889	2.99415E-05	0	0	0	0.000155906	0.000251523	0	5.55394E-05	6.16776E-05	0.000425437	0	0	0.000765398	0.000261769	0.000510641
ASV14308.Ruminococcaceae_UCG.010	0	0	0	0	4.21941E-05	0	0	0	0	4.43843E-05	0	0	0.000152326	0	0	0	0.000560452	0	0	2.99415E-05	0.00013917	0	0.000480975	5.84647E-05	0	0	1.38848E-05	9.25164E-05	0	0.001132647	0.000153169	0.000171824	0.000330656	0.000200609
ASV13077.Ruminococcaceae_NK4A214	0.000293193	4.60331E-05	5.43213E-05	0	0.000126582	0.000397693	0.000328204	0.000349573	0	0.000177537	7.97591E-05	2.0869E-05	0.000174087	0.00017468	0.000184188	0	0	0	0	0	3.09267E-05	0.000184549	8.90694E-05	0.000253347	1.39735E-05	8.6277E-05	0	0.000123355	0.000138267	8.90846E-05	0.000153169	0.000124963	0.000468429	0.000255321
ASV15818.Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006230777	0	0	0	0	3.09267E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
