region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV7963.Erysipelotrichaceae_UCG.004	0	0	0	0	0	0	0	0	0	0	0.000807332	0	0	0.000426189	0.000861205	0	0	0	0	0	0	0	0	1.80336E-05	0	0	0	0	0	9.71896E-05	0.000384031	0.000190837	0.000151715	0.000812337	0.000153864
ASV5230.Gastranaerophilales	0	6.30457E-05	0	0	0	0.001151025	2.06339E-05	0	0	0	0	0	0	0	0	3.04368E-05	0	0.000411383	0	0	1.3061E-05	0	0	0	3.45811E-05	0.000341922	0.000226732	0.000726776	0.000112122	3.23965E-05	0	0	0.000819262	0	0
ASV405.Bacteria	0	0	0	0	7.40156E-05	0	0	0.000155141	0	0.000998469	0	3.40275E-05	0	7.99105E-05	1.56583E-05	0	0	1.41856E-05	0	0	9.14268E-05	8.23723E-05	7.90376E-05	0.000667244	0.000138325	0.002956616	0.000129561	0	4.80523E-05	1.61983E-05	5.23679E-05	0.000222643	0.000439974	0.000123916	0.000211563
ASV406.Bacteria	0	0	0	0	0	0	8.25355E-05	0	0	0	0	0	0	0.001065473	0	0	0	0	0	0	0.00067917	0.00096101	0.001786251	0.000631177	0.000172906	0	0	0	0.002626858	0.002510731	0	0	0.002093669	0.001583368	0.00296188
ASV11570.Ruminococcaceae	5.49511E-05	0.000126091	0	0.000385992	0.000370078	0	0.000206339	0.000193926	0.000122272	6.65646E-05	0.00014247	0.000170137	0.000328407	0.000825742	0.000140924	9.13103E-05	0	0	0.000200481	0	0.000300402	6.86436E-05	0	0.000919714	0.001089306	0.000502826	1.61951E-05	0.000174426	0.000144157	0.000437353	6.98239E-05	0.000238546	0.000273087	0.000178989	0.000346194
ASV7197.Clostridiales_vadinBB60.	0.000769315	0.000126091	0.000177904	0.000175451	0	0	0.000103169	0.000116356	0.000489087	0.001131598	0.000189961	6.8055E-05	0	0.000266368	0.000297507	0.000334804	0	0.000141856	0.000384256	1.74844E-05	0	0	0.000363573	0.000270504	0.00029394	0.000643617	0.000145756	0.000450601	0.000240261	3.23965E-05	0	0	4.55145E-05	0.000454358	0.000173097
ASV11571.Ruminococcaceae	0.000659413	0	0.000177904	0.000245631	0.000345406	0	8.25355E-05	0.000155141	0.000183408	0.000332823	0.000189961	0.000170137	0.000656814	0.000266368	0.000140924	9.13103E-05	0	4.25568E-05	0	8.74218E-05	5.22439E-05	6.86436E-05	0.000316151	0.000414773	5.18717E-05	4.02261E-05	0.000161951	0.000174426	6.40697E-05	9.71896E-05	0.000244384	9.54183E-05	1.51715E-05	5.50737E-05	0
ASV18087.Treponema_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61219E-05	0	0	0	0	0	0	0	3.20349E-05	0.002850895	0	0	0.002897759	0.005424756	0
ASV11572.Ruminococcaceae	0.000604462	6.30457E-05	0.000593014	5.26353E-05	0.000148031	0	0.000247606	0.000620564	6.11359E-05	3.32823E-05	4.74901E-05	0	0	0.000159821	0.000156583	9.13103E-05	0	2.83712E-05	6.68271E-05	0	9.14268E-05	2.74574E-05	1.58075E-05	0.000108202	0	0.000120678	4.85854E-05	0	0.000320349	6.47931E-05	0	0.000190837	4.55145E-05	0.000137684	0.000346194
ASV17678.Rhodospirillales	0	0.000126091	0	0.000877255	0.001134906	0	0.000123803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003226059	0.00365184	0	0.002939479	3.45811E-05	0	0.001166049	5.81421E-05	0	0	0	0	0.000136544	0.000192758	0
ASV5232.Gastranaerophilales	0	0.001576143	0	0	0	0	0	0	0	3.32823E-05	0	0	0	0	0	0	0	0	0	0	0	2.74574E-05	3.16151E-05	0	0.000363102	0	0	2.9071E-05	0.001393516	0	0	0	1.51715E-05	0.003868925	0
ASV4154.Alistipes	0.002252995	0.001450052	0	0.000192996	0.000567453	0	0.000845989	0	0	0.000532517	0.001472195	0	0	2.66368E-05	0.000735939	3.04368E-05	0	0	5.01203E-05	0	1.3061E-05	0	0.000173883	0.000126235	8.64528E-05	2.0113E-05	3.23902E-05	2.9071E-05	0.000176192	3.23965E-05	0	1.59031E-05	9.10291E-05	2.75368E-05	0
ASV5992.Christensenellaceae_R.7.	0	9.45686E-05	0	0	9.86875E-05	0	0.000392044	0.000155141	0.000122272	0.000931904	0.000427411	0.000748605	0.001313629	0.000399553	0.000156583	0	0	0	0.000100241	0	0.000248158	0.00021966	0.000205498	0.000252471	0.000138325	0.000160904	6.47805E-05	0.000101749	0.000128139	0.000242974	0.000139648	0.000318061	0.00069789	0.000247831	0.000307728
ASV2068.Bacteroidales	0	0.000725026	0.000533713	0.001280792	0.000419422	0	0	0	0	0	0	0	0	0.000213095	0	0	0	0	0	0	0	0	0.001833673	0.000685277	0	0	0.000356293	0	0	0	0	0.000222643	0.000546175	0.000413052	0
ASV5233.Gastranaerophilales	0	6.30457E-05	0	0	0	0	0	0	0	0	9.49803E-05	0	0	5.32737E-05	0.000250532	0	0	0	0	0	0.000156732	9.6101E-05	0.000331958	3.60672E-05	0.000276649	4.02261E-05	0	0	0	3.23965E-05	1.7456E-05	0.00687012	0.000470317	0.000206526	0.000288495
ASV6416.Clostridia	5.49511E-05	9.45686E-05	5.93014E-05	7.01804E-05	0.000148031	0	0.000123803	0.000310282	0.00030568	6.65646E-05	0.000189961	0.00013611	0	5.32737E-05	0.000203558	0.000182621	0.002251945	0.001021364	8.35338E-05	0.000489562	0.000117549	0.00010983	3.16151E-05	0.000126235	0.000103743	0	0.000129561	8.72131E-05	0.000160174	0.000161983	5.23679E-05	0.000143127	0.000106201	0.000123916	0.000134631
ASV13822.Ruminococcaceae_UCG.010	0	0	0	5.26353E-05	0	0	0	0	0.000672495	0.000133129	0.001044783	0.000170137	0.002627258	0.000266368	0.000720281	0	0	2.83712E-05	5.01203E-05	0	7.83658E-05	0.000151016	0	0.000216403	0	0.000140791	0	4.36066E-05	9.61046E-05	0	1.7456E-05	0.000127224	0.000606861	0.000853642	0
ASV5993.Christensenellaceae_R.7.	0.001318826	0.000252183	0.000652316	0.000473717	0.001258265	0	0.00090789	0.000387852	6.11359E-05	0.000266258	0.000379921	0.000340275	0.001313629	0.000186458	0.000156583	0.000760919	0	5.67424E-05	0.000200481	0	0.00027428	0.000521691	0.00012646	0.00045084	0.000363102	0.000583278	0.000161951	0.000377923	0.000816889	0.000680327	0.000401487	0.000143127	0.000485488	0.000123916	9.61649E-05
ASV11579.Ruminococcaceae	0.001153973	0.000157614	0.000948823	0.000754439	4.93437E-05	0	0	0.001085987	6.11359E-05	0.000299541	0.000332431	0.000204165	0.000328407	0.000239732	0.00054804	0	0.000245667	0.00058161	0.000534616	0	9.14268E-05	0.00010983	0.000395188	0.000108202	0.000259359	2.0113E-05	0.000145756	0.000886667	0	0.000194379	0	3.18061E-05	1.51715E-05	2.75368E-05	0
ASV4155.Alistipes	0.00203319	0.000409797	0.001423234	1.75451E-05	0.000320734	0	0.000330142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474226	0.001009882	0	0	0	0.000406994	3.20349E-05	0	0.000942622	0	0	0	0
ASV13826.Ruminococcaceae_UCG.010	0	0.000189137	5.93014E-05	0.000140361	0.000222047	0	8.25355E-05	3.87852E-05	6.11359E-05	0.000133129	9.49803E-05	3.40275E-05	0.000328407	0.000293005	7.82914E-05	6.08735E-05	0	0.000241155	0.000116947	0	0.000143671	0.000164745	0	0.000270504	8.64528E-05	6.03391E-05	0.000145756	0	1.60174E-05	6.47931E-05	1.7456E-05	0.00020674	0.000166887	0.000178989	0.00019233
ASV15645.Ruminococcus_2	0.000961644	0.000252183	0	0.000140361	0	0	0.000123803	0.001473839	0	0	9.49803E-05	0.00013611	0	0.000799105	0.000187899	0	0	0	0	0	0	0	9.48452E-05	0.000126235	0	4.02261E-05	1.61951E-05	8.72131E-05	4.80523E-05	0.00158743	0	6.36122E-05	1.51715E-05	4.13052E-05	0
ASV5994.Christensenellaceae_R.7.	0	0.00022066	5.93014E-05	0.000175451	0.000148031	5.15384E-05	0.000103169	0.000116356	0.000611359	6.65646E-05	0	0.000612495	0	0.000346279	3.13165E-05	0.000121747	1.36482E-05	0.00012767	0.00061815	0	9.14268E-05	9.6101E-05	1.58075E-05	0.000126235	5.18717E-05	0.000482713	0.000485854	5.81421E-05	0.000176192	0.000502146	3.49119E-05	3.18061E-05	0.000485488	0.000357979	0.000269262
ASV7202.Clostridiales_vadinBB60.	0	6.30457E-05	0	3.50902E-05	0	0	0.000123803	7.75705E-05	0	0.000166412	0.001187254	3.40275E-05	0	0.000799105	0.001612802	0	0	0	0.000233895	6.99374E-05	0.000483256	0.000521691	0	0.000216403	0.000414974	0	0.000194341	1.45355E-05	0.000704767	0.000259172	0.000384031	0.000174934	0.000409631	0.000592042	0.000288495
ASV13835.Ruminococcaceae_UCG.010	0.000164853	0	0.000177904	8.77255E-05	0.000148031	0	2.06339E-05	0.000349067	0.000550223	0.000199694	0.001377214	3.40275E-05	0	0.000612647	0.000720281	0.000213057	0	1.41856E-05	8.35338E-05	0	0.000169793	0.000205931	0.000474226	0.002164034	0.0018328	0.000583278	0.000129561	4.36066E-05	0.000256279	0.000129586	0.000366575	6.36122E-05	0.000121372	0.000275368	0.000865484
ASV17409.Mailhella	2.74755E-05	0.000189137	5.93014E-05	1.75451E-05	0.000123359	0	0.000103169	0	0.000122272	6.65646E-05	0.00014247	6.8055E-05	0	0	0.000125266	0	0	0	0.000317428	3.49687E-05	0.000770597	0.000809995	4.74226E-05	1.80336E-05	0.001590732	8.04521E-05	0.000340097	0	6.40697E-05	3.23965E-05	0	0	4.55145E-05	0	0.000480825
ASV7203.Clostridiales_vadinBB60.	0.000274755	0.000157614	0.000533713	0.000280721	2.46719E-05	0	0.000309508	0.000271497	0.000244544	0.000232976	0.000427411	0.00013611	0	2.66368E-05	0.000344482	0.000700046	0	0	0.000150361	0	0.000235097	0.000302032	0.000205498	0.000234437	0.000121034	0.000261469	0.000161951	7.26776E-05	0.000160174	0.000129586	0.00026184	0.000333964	0.00019723	0.0002616	0.000442359
ASV5234.Gastranaerophilales	0	0	0.000118603	5.26353E-05	0	0	0	0	0.000427951	0	0	0	0	0	0	0	0.000382148	0	1.67068E-05	0	0.000522439	0.000988468	0.000205498	3.60672E-05	0.001365955	0.002494016	0.000145756	4.36066E-05	1.60174E-05	0	3.49119E-05	3.18061E-05	0.00019723	0.000137684	0.000115398
ASV13836.Ruminococcaceae_UCG.010	8.24266E-05	3.15229E-05	0	0.000333357	2.46719E-05	0	2.06339E-05	0.000271497	0	0.000133129	0	6.8055E-05	0	0.000106547	0	0.000182621	0	0	0.000284015	0	3.91829E-05	0	0.00018969	0.00039674	0	4.02261E-05	0.000323902	7.26776E-05	0.000320349	3.23965E-05	3.49119E-05	0	6.06861E-05	0.000316674	0.000173097
ASV7769.Clostridiales_XII	0.00024728	0.000346752	0.000474411	0.000210541	0.000320734	0.000704358	0.000495213	3.87852E-05	0.00030568	0.000133129	0.00014247	0.000102082	0	0.000346279	0.000328824	9.13103E-05	0	0.000212784	1.67068E-05	1.74844E-05	7.83658E-05	0.000233388	0.000158075	0.000270504	0.000190196	0.000160904	6.47805E-05	5.81421E-05	0.000384418	0.000259172	0.000401487	0.000190837	0.000136544	0.000137684	0.000173097
ASV19348.Akkermansia	0	0.008227469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67068E-05	0	0	0	0	0	0.000121034	4.02261E-05	0	0	0	0	0	0	0.000439974	0	0
ASV13837.Ruminococcaceae_UCG.010	8.24266E-05	0.000189137	0	1.75451E-05	0.000246719	0	0.000247606	3.87852E-05	6.11359E-05	0.00129801	0.000949803	0.000510412	0	0.000319642	0.001033446	0.000243494	0	0.000170227	0.000501203	0	7.83658E-05	0.000164745	3.16151E-05	1.80336E-05	0.000155615	4.02261E-05	6.47805E-05	1.45355E-05	3.20349E-05	0.000161983	0.00017456	4.77092E-05	0.000166887	8.26105E-05	3.8466E-05
ASV11582.Ruminococcaceae	0.000384658	0.000252183	0	0	0.002220468	0	0.001238032	0	0	0	0.00014247	0	0	0.000186458	0.000125266	0	0	0	0	0	0	5.49149E-05	0	0.002055832	0.001659895	0	0.000275317	0	0	0.000971896	0	0	0.000212401	0.001982652	0.000442359
ASV5556.Elusimicrobium	0.000164853	0.001481575	0.000711617	0.000298267	0	0.000257692	0	3.87852E-05	0	3.32823E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000173883	0.000432807	8.64528E-05	2.0113E-05	0	0	6.40697E-05	0	0.00125683	3.18061E-05	0	0	0
ASV9355.Lachnospiraceae	0	0	0.000237206	0	0.000616797	0	0	3.87852E-05	0	6.65646E-05	0	6.8055E-05	0	0	0	0	0.001569537	0.000255341	0	8.74218E-05	2.61219E-05	0	7.90376E-05	0	1.72906E-05	0	0.000161951	0	4.80523E-05	0.000113388	0.000122192	0	3.0343E-05	2.75368E-05	0
ASV13287.Ruminococcaceae_UCG.005	0.001071546	6.30457E-05	0.000355809	0	0.000345406	0	0.000206339	0	0	6.65646E-05	9.49803E-05	3.40275E-05	0.001313629	0	0.000125266	3.04368E-05	0	0	0.000250601	0	0	0	1.58075E-05	0	0.000138325	0	1.61951E-05	8.72131E-05	3.20349E-05	6.47931E-05	0	0	0	0.000165221	3.8466E-05
ASV11585.Ruminococcaceae	0	9.45686E-05	0.00083022	0.000122816	0.00066614	0	0.000453945	0.000271497	0.000183408	0	4.74901E-05	3.40275E-05	0	0	9.39496E-05	3.04368E-05	0	0	3.34135E-05	0	0.000235097	0.000288303	1.58075E-05	0	0	0.000221243	0.000145756	0	0	0.000275371	8.72798E-05	6.36122E-05	0.000182058	9.63789E-05	5.7699E-05
ASV9076.Lachnospiraceae_UCG.010	0.000302231	0.00022066	0.000177904	7.01804E-05	0.000197375	0.000171795	0.000247606	7.75705E-05	0.000183408	0.000166412	4.74901E-05	0.00013611	0	0.000159821	6.26331E-05	3.04368E-05	0.000232019	1.41856E-05	0.000167068	3.49687E-05	5.22439E-05	2.74574E-05	0.000284535	0.000162303	0.000121034	6.03391E-05	0.000161951	0.000116284	9.61046E-05	0.000259172	0.000104736	9.54183E-05	0.000182058	0.000123916	0.000115398
ASV13840.Ruminococcaceae_UCG.010	8.24266E-05	0	0	1.75451E-05	9.86875E-05	0	0	0	0.000366815	0.000166412	0.000284941	6.8055E-05	0.000985222	0.000106547	0.000187899	0.000152184	0	0	0	0	0.000182854	0.000192202	0.000521648	0.000577076	0.000276649	2.0113E-05	9.71707E-05	0.000566885	9.61046E-05	4.85948E-05	3.49119E-05	0.000508898	0	0.000110147	0.000423126
ASV11586.Ruminococcaceae	0.000164853	3.15229E-05	0	3.50902E-05	9.86875E-05	0	0.000206339	0.000155141	0.000122272	0.000399388	0.000712352	0.000340275	0.000656814	0	0.000955155	9.13103E-05	0	0	0.001219594	0	0.000365707	0.000164745	0	0	5.18717E-05	0	0	4.36066E-05	0	0	0	0.000222643	1.51715E-05	0	3.8466E-05
ASV17680.Rhodospirillales	0	0	0	0	4.93437E-05	0	6.19016E-05	0	0	0.00129801	0	0	0.000656814	0	0	0	0	0	0	0	0	0	3.16151E-05	0	0	0	0	0	0	3.23965E-05	0.000576047	0.001542596	0	0.000302905	0.000211563
ASV2071.Bacteroidales	0.006127047	0	5.93014E-05	3.50902E-05	0	0.006442303	0	7.75705E-05	0.000366815	0.00086534	0.001472195	3.40275E-05	0	0	0.001111737	0	0	0	0.000200481	0	2.61219E-05	2.74574E-05	0.000474226	0	0	0	0	0.001453552	0.000112122	0	0	0	1.51715E-05	0	0.001019348
ASV15555.Ruminococcus_1	0	0.000252183	0	0.000263176	0	0	0.000247606	0	0.000244544	0.000399388	9.49803E-05	6.8055E-05	0	2.66368E-05	0.000109608	6.08735E-05	0	0.000652538	0.000133654	0	3.91829E-05	0.000164745	3.16151E-05	3.60672E-05	0	6.03391E-05	3.23902E-05	4.36066E-05	0.000336366	0.000696525	0.000104736	0.000397576	0.000121372	8.26105E-05	0.00019233
ASV9361.Lachnospiraceae	5.49511E-05	0	0	8.77255E-05	2.46719E-05	0	0.000330142	0	0	0	0	0	0	0.000879016	0	0.000730482	0	0	1.67068E-05	0	2.61219E-05	0	0	0	0	0.000502826	0.000987902	0.001308197	0.000112122	0.001279663	3.49119E-05	7.95153E-05	0.000455145	0	9.61649E-05
ASV8534.Firmicutes	0.000906693	0.000315229	0.000237206	0.000350902	0.000197375	1.71795E-05	0.000350776	0.000581779	0.000366815	0.001031751	0.000664862	0.000476385	0.000328407	0.000319642	0.000892522	0.000639172	0.000750648	0.00012767	0.000417669	0	0.000195915	0.00021966	0.000284535	0.000162303	0.00029394	0	0.000242927	0.000581421	0.001073168	0.000356362	0	0.000111321	7.58576E-05	0.000165221	0.000480825
ASV5997.Christensenellaceae_R.7.	0.000109902	6.30457E-05	0.00041511	0.000526353	0	6.87179E-05	0.000742819	0	0.000917039	0.000199694	0.000189961	3.40275E-05	0	0.000213095	0.000266191	0.000273931	0	0	0.000501203	5.24531E-05	0.000444073	0.000617792	0.000410996	0.000270504	0.000466845	0.000341922	0	0.000334317	0.004789211	0.00168462	0.000226928	0.000413479	0.00069789	0.000440589	0.000153864
ASV15030.Ruminococcaceae_UCG.013	5.49511E-05	0	0.000118603	0	0.000123359	0	0.000330142	0	0	3.32823E-05	4.74901E-05	6.8055E-05	0	0	6.26331E-05	0.000152184	0.000668759	0.00022697	6.68271E-05	0	2.61219E-05	9.6101E-05	3.16151E-05	0	0.000172906	8.04521E-05	4.85854E-05	0.000218033	0	0.000275371	0.000279295	0.000111321	9.10291E-05	0.000192758	9.61649E-05
ASV7205.Clostridiales_vadinBB60.	0.000192329	9.45686E-05	0.000177904	0.000105271	7.40156E-05	0	0.000206339	3.87852E-05	0	9.98469E-05	0.000284941	0.000170137	0	5.32737E-05	0.000156583	0.000182621	0	0.000156042	0.000417669	0	5.22439E-05	5.49149E-05	0.000742954	5.41008E-05	6.91623E-05	0	4.85854E-05	0.000363388	0.000112122	6.47931E-05	0	9.54183E-05	0.000151715	0.000137684	3.8466E-05
ASV4596.Rikenellaceae_RC9	0.002720079	0.001418529	0	0.001210611	0.001208921	0	0.000887257	7.75705E-05	0.001100446	0.000232976	0.000237451	0.000782632	0.007553366	0.000133184	0.000485406	0	0	0	0.00165397	0	0.000313463	0.000192202	0.000142268	0	0	0	4.85854E-05	0.000159891	8.00871E-05	4.85948E-05	0.000122192	0.000318061	0.000273087	0	0
ASV4156.Alistipes	0.000137378	0.000378274	0	0.001193066	4.93437E-05	0	0	0.002559826	0.003301339	0.001364574	0	0	0	0	0	0.000608735	0	0	0	0	0.000613866	0.000672707	0	0.000324605	0.000950981	0.000703956	0.000566829	1.45355E-05	4.80523E-05	0.000453551	0	0.00057251	0.000531003	0.00060581	0.000230796
ASV11589.Ruminococcaceae	2.74755E-05	9.45686E-05	0	0.000228086	0.000320734	0	4.12677E-05	0	6.11359E-05	6.65646E-05	0.00014247	0	0	0.000266368	3.13165E-05	0.000121747	0	0	0.000183774	0	0.000300402	0.000137287	0.00025292	3.60672E-05	0	0.00020113	9.71707E-05	5.81421E-05	1.60174E-05	0.000242974	5.23679E-05	0.000540704	6.06861E-05	9.63789E-05	0.000250029
ASV13847.Ruminococcaceae_UCG.010	0	0	0	5.26353E-05	0.000246719	0	0	0.000155141	0	9.98469E-05	0.000284941	6.8055E-05	0	0.000319642	0.000109608	0	0	0	0.000100241	0	5.22439E-05	6.86436E-05	4.74226E-05	0.000252471	0.000224777	4.02261E-05	0	0.000625027	0.000432471	9.71896E-05	3.49119E-05	0	0.000288259	5.50737E-05	5.7699E-05
ASV7206.Clostridiales_vadinBB60.	0	0	0	0	0	0	0	0	0	0	0	6.8055E-05	0.000328407	0.000133184	0	0	0	0	0	0	6.53048E-05	0.00010983	0	0	0	0	0	0	0.000144157	1.61983E-05	0.000384031	0.002067397	0.000364116	8.26105E-05	3.8466E-05
ASV11591.Ruminococcaceae	0.003297066	6.30457E-05	0	0	0.000246719	0	0.000185705	0	0	0	0	0.000170137	0	0	0	0	0	0	0.000183774	0	0.000509378	0.000302032	0	0	0.000242068	4.02261E-05	9.71707E-05	0.000319781	0	0.001231068	5.23679E-05	1.59031E-05	0.000591689	0.000826105	0.00257722
ASV4598.Rikenellaceae_RC9	0.000439609	0.000598935	0.000593014	0.000385992	9.86875E-05	0	0.000206339	0.000155141	0.000489087	0.000266258	0.000284941	0.00027222	0.000328407	0.000879016	0.000266191	0.001308781	0	0	0	0	0.000248158	5.49149E-05	0.000331958	0.002452572	0.000657042	0.000683843	0.000761171	0.000872131	0.000544593	0.000323965	6.98239E-05	0.000143127	0.000546175	0.000647116	0.001327076
ASV13024.Ruminococcaceae_NK4A214	0	0	0.000118603	0.000192996	4.93437E-05	8.58974E-05	0.00026824	3.87852E-05	0.000366815	0.000166412	9.49803E-05	6.8055E-05	0	0.000239732	0.000313165	0.000182621	0	0	3.34135E-05	0	6.53048E-05	0.000123558	0.000363573	0.000108202	0.000103743	0.000341922	0	0.00013082	0.000368401	0.000437353	0.00017456	0.000254449	0.000136544	0.000220295	7.6932E-05
ASV4599.Rikenellaceae_RC9	0.000109902	0	0	0.001473788	0.001480312	0	0.004642621	0	0.000366815	0	0.000617372	0.000986797	0	0	0.000782914	0	0	0	8.35338E-05	0	0	1.37287E-05	0.000221305	0.000522975	8.64528E-05	0	0.000485854	0.000247104	0.00049654	0.000194379	0.000488767	0	1.51715E-05	0.000137684	0
ASV6535.Clostridiales	0.000137378	0.000126091	0	0	0.000172703	0	0	0	0	6.65646E-05	0	0.00013611	0	0	0	0	0	0	8.35338E-05	0	0	4.11862E-05	0.000901029	0	0.00060517	0.000362035	4.85854E-05	0.000348852	0	0.000437353	0	0	0	0.0002616	0
ASV412.Bacteria	0	0.000126091	0	0	0	0	6.19016E-05	3.87852E-05	0	0	0	0	0	0.000213095	0	0	0	0	0	0.009826206	3.91829E-05	2.74574E-05	0	0	0	0	0	0	0	1.61983E-05	0	1.59031E-05	7.58576E-05	0	0.00019233
ASV13853.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	6.11359E-05	0.000665646	0.00014247	0	0	0	4.69748E-05	0.000152184	0	0	0	0	0.000208975	0.00042559	0.000331958	0.000703311	0.000345811	0	9.71707E-05	4.36066E-05	0.000336366	0	0.003037338	0.000222643	0	0.000220295	3.8466E-05
ASV18497.Mollicutes	0	0	0	0.000508808	0	0	0	0	0	0.000299541	0.001044783	0.000374302	0.000656814	0.000106547	0.000595014	0.000852229	0	0	1.67068E-05	0	0.000522439	0.000892367	0.000110653	0	0	0	3.23902E-05	1.45355E-05	0.000272296	0.000388758	0	0	0.000273087	0.000247831	0
ASV3519.Prevotellaceae	0	0.001481575	0	0	2.46719E-05	0	0.002703037	0	0	0	0	0	0	0	0	0	1.36482E-05	1.41856E-05	8.35338E-05	0	0.001737109	0.001139484	0.000173883	0	8.64528E-05	0.000402261	0.000210537	0	0.000272296	0.002121973	1.7456E-05	0	0.000743404	0.000330442	0.001557872
ASV11596.Ruminococcaceae	0	0.00044132	0	0	0.001184249	0	0	0	0.000183408	0.000266258	0	0.00040833	0.000328407	0.000372916	0	0.000578299	0	0	0.000501203	0	0.000248158	0.000343218	0.000268728	0.000288538	0.00029394	0.0004626	0.00072878	0.000436066	0	0	0.000471311	0.000731541	0.000546175	0	0.000538524
ASV13858.Ruminococcaceae_UCG.010	0.001099022	9.45686E-05	0	0.000456172	0	0.002078716	0	0	0	9.98469E-05	0.00014247	0	0	0.000106547	0.000125266	0.000608735	0	0	0.00113606	0	0	0	0.000410996	0.001334487	0	0.00311752	0.000113366	0.00084306	0.001665812	0.000583138	0.001047358	0.000445286	0.000212401	0.000413052	5.7699E-05
ASV2077.Bacteroidales	0	0	0	0	0.002294483	0	0.000577748	0.004809371	0	0	0	0.00013611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV414.Bacteria	0	0	0	0	2.46719E-05	0	0	3.87852E-05	6.11359E-05	0.000166412	0	0	0	0.000239732	0	0	0	0	6.68271E-05	0	2.61219E-05	8.23723E-05	0.000774569	0.000216403	0.000363102	8.04521E-05	0.000356293	0	0	0.000161983	3.49119E-05	0	0.000773747	4.13052E-05	0.000211563
ASV15032.Ruminococcaceae_UCG.013	0.000164853	3.15229E-05	0	5.26353E-05	0.000197375	0	8.25355E-05	0	0	0.000399388	0.000189961	0.000102082	0.000328407	0.000213095	0.000203558	3.04368E-05	0	0.000297898	1.67068E-05	0	9.14268E-05	0.00010983	0.000410996	1.80336E-05	0	6.03391E-05	6.47805E-05	0.000174426	0.000112122	0.000113388	1.7456E-05	0.000174934	3.0343E-05	4.13052E-05	0.000307728
ASV17323.Sutterella	0	0	0.000177904	0	0.000197375	0.000549743	2.06339E-05	0.000349067	0	0	0.000332431	0	0	0.000479463	0.000250532	0	0	0	0	0	0	0	0.000110653	0.003318185	0.000155615	0.000603391	0	4.36066E-05	0.000256279	4.85948E-05	0.0023391	0	0.000561346	2.75368E-05	0.000134631
ASV416.Bacteria	0	0.000189137	0	0	4.93437E-05	0	0.000103169	0.000116356	0.000244544	0.000199694	0.000284941	3.40275E-05	0	0.000293005	0.000219216	3.04368E-05	0	2.83712E-05	0.000100241	0	0.00027428	0.000260846	1.58075E-05	0.000162303	3.45811E-05	2.0113E-05	8.09756E-05	2.9071E-05	0	6.47931E-05	0.000418943	0.000174934	0.000227573	0.000165221	7.6932E-05
ASV417.Bacteria	0	0	0	0	0.000148031	0	0	0.000698134	0	0	0	0	0	0	3.13165E-05	0	0	4.25568E-05	3.34135E-05	0	0.000182854	0.000123558	0.00012646	0.000180336	0.000466845	0.000442487	0.000437268	0	0.000112122	9.71896E-05	0.000890254	0.000174934	0	0	0.000288495
ASV18610.Mollicutes_RF39	0	0.00022066	0	1.75451E-05	0.000320734	0	0.000515847	0.001124772	0	0	0	0	0	0.000239732	4.69748E-05	3.04368E-05	0	0	0	0	3.91829E-05	6.86436E-05	0	0.00019837	6.91623E-05	8.04521E-05	3.23902E-05	0	6.40697E-05	8.09913E-05	0.000157104	1.59031E-05	3.0343E-05	8.26105E-05	0.000115398
ASV6001.Christensenellaceae_R.7.	0.000192329	0.000157614	0.000177904	7.01804E-05	9.86875E-05	0	0.000226973	0.000155141	0.000427951	0	4.74901E-05	0.000170137	0	5.32737E-05	7.82914E-05	3.04368E-05	0	0.000368826	1.67068E-05	5.24531E-05	3.91829E-05	6.86436E-05	0	3.60672E-05	0.000103743	2.0113E-05	1.61951E-05	0.00013082	8.00871E-05	9.71896E-05	8.72798E-05	4.77092E-05	0.000227573	0.000123916	0.000153864
ASV6003.Christensenellaceae_R.7.	0.000219804	0.000157614	0	0.000122816	0	0	0.000433311	0.000155141	0.000244544	0.000299541	0.00014247	6.8055E-05	0	5.32737E-05	0.000391457	3.04368E-05	0	0	0	0	0.000156732	0.000302032	0.000173883	0.000126235	0.000103743	0.000362035	0.000356293	4.36066E-05	0	0.000210577	6.98239E-05	0	0.000257916	9.63789E-05	5.7699E-05
