region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV2458.Bacteroidales_F082	0.000432487	0.002232353	0.00327641	0	0.0119973	0.000277107	0.000699132	0.00096315	0.016080936	0.000656285	0	0.007923766	0.001212292	0.000353496	0.000154063	0.000823075	0.000989487	0.000136977	0.003410401	0.002717584	0.002729379	0.030680187	0.002073853	0.000319646
ASV4414.Rikenellaceae_RC9	0.00223072	0.001738885	0.00193606	0	0.0008274	0.001500999	0.002085342	0.001290621	0.001255569	0.000875047	0.000587799	0.002071573	0.004059769	0.006466906	0.004519194	0.004419553	0.008266337	0.00065064	0.001921353	0.009982238	0.01045733	0.009941663	0.010428944	0.008137661
ASV18009.Treponema_2	0.017026313	0.010080835	0.008166203	0	0.008992532	0.001373991	0.001434426	0.000520101	0.001472879	0.004096812	0.001405607	0.002917465	0.001071328	0.00180907	0.001720375	0.000787289	0.000700886	0.001147182	0.000640451	0.000674956	0.000396712	0.000641398	0.000984707	0.000932302
ASV5849.Phascolarctobacterium	0.001661659	0.004159225	0.005386219	0	0.003679753	0.003914143	0.003447445	0.001329147	0.005420676	0.008949347	0.003092336	0.002209678	0.00496194	0.003181468	0.004134035	0.003006012	0.001649145	0.000102733	0.004194953	0.007264654	0.004236885	0.005803121	0.002044013	0.001211992
ASV1861.Bacteroides	0	0	0	0.003818812	0	0	0	0	0	0	0	0	0	0	0	0	2.06143E-05	0	0	0	0	0	0	0
ASV18012.Treponema_2	0.000318674	0.002608328	0.010921366	0	0.001001589	0.00368322	0.007148023	0.022865178	0.005372385	0.002983116	0.000408904	0.001639995	0.004228926	0.000249527	0.00046219	0.004687947	0.006472892	0	0.003362367	0.002007105	0.004316227	0.003023732	0.002088773	0.002317435
ASV7944.Erysipelotrichaceae_UCG.004	4.55249E-05	0	9.92851E-05	0	0.000152416	0.001327807	9.6432E-05	0.000269682	0.003706342	0.00465366	0.009609241	0.000604209	0.002170849	0.00180907	0.002259597	0.005546808	0.003421975	0.043455928	0.000176124	0.004813499	0.004109937	0.000717754	0.002417009	0.001451727
ASV18013.Treponema_2	0.000705636	0.000798947	0.00096803	0	0.000653211	0.000103915	3.6162E-05	0	0.000362183	0.000298312	0.000255565	0.000120842	0.000140964	0.000415878	7.70317E-05	0.000196822	0.000123686	6.84885E-05	0.00012809	0.000142096	0.000142816	0.0001069	0.000343156	0.000359602
ASV18014.Treponema_2	0.002594919	0.003407275	0.004567117	0	0.006401463	0.002205314	0.004375603	0.008456456	0.003851215	0.002843904	0.001226712	0.002071573	0.001522413	0.004221164	0.002901528	0.003864873	0.002226345	0.000770495	0.006724734	0.00374778	0.002015297	0.004428698	0.004729579	0.007058855
ASV4418.Rikenellaceae_RC9	0	2.34984E-05	0	0.010947261	0	0	0	0	0	0	0	0	0	0	0	0	4.12286E-05	0	0	0	0	0	0	0
ASV12989.Ruminococcaceae_NK4A214	6.82874E-05	2.34984E-05	0.000223392	0	2.17737E-05	0.000127008	8.4378E-05	1.9263E-05	9.65822E-05	0.000119325	0.000230008	0.000379788	5.63857E-05	0.000311909	0.000205418	0.000161036	4.12286E-05	0.000975961	0.00012809	0.00017762	7.93424E-05	3.05427E-05	0.000119358	5.32744E-05
ASV5923.Christensenellaceae_R.7.	0.004506965	0.003571764	0.004492653	0	0.0066192	0.003810228	0.003121986	0.005875214	0.008583743	0.002346718	0.00043446	0.002209678	0.004228926	0.003784492	0.001155476	0.002236616	0.003483818	0.000547908	0.007221084	0.001616341	0.003935384	0.002932103	0.002163372	0.006259739
ASV19341.Akkermansia	0	0	0	0.004602158	0	0	0	0	0	0	0	3.45262E-05	0	0	0	0	0	0	0	0	0	0	0	0
ASV5785.Fibrobacter	0.002162433	0.002443839	0.002879269	0	0.007990942	0.000138554	0	7.7052E-05	3.62183E-05	0.002943341	0.011602648	0.003521674	0.002762898	0.008920588	0.005880087	0.004025909	0.000680272	0.000359564	0.010359293	0.003730018	0.010965121	0.003100089	0.005923163	0.003755844
ASV4046.Prevotellaceae_UCG.004	0.002094145	0.004817182	0.002283558	0	0.002591068	0.000346384	0.000614754	0.00288945	0.004140962	0.002008631	0.000306678	0.00561051	0.002396391	0.00324385	0.003466427	0.009089608	0.018594104	0.0035614	0.002241578	0.003907638	0.004633597	0.00511591	0.002864603	0.003609339
ASV18015.Treponema_2	0.000113812	4.69969E-05	0.000223392	0	0.000261284	3.46384E-05	0	7.7052E-05	2.41455E-05	0.000397749	0.000102226	1.72631E-05	5.63857E-05	0.000436672	0.000179741	3.57859E-05	8.24572E-05	0.000222587	6.40451E-05	0.000106572	3.1737E-05	0.000152714	0.000164118	0.000159823
ASV18324.Anaeroplasma	0	4.69969E-05	2.48213E-05	0	0.0004137	0.000127008	2.4108E-05	0.000115578	0.00021731	0.000318199	0.000127782	0.000207157	0.000169157	0.000228733	0.000102709	7.15717E-05	4.12286E-05	3.42442E-05	0.000272192	0.000213144	7.93424E-05	0.000152714	0.000164118	0.000106549
ASV15518.Ruminococcus_1	0	0	0	0.005248419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1967.Bacteroidales	0.003778567	0.003172291	0.001687847	0	0.001785442	0.008128485	0.001699614	0.006183422	0.004551436	0.00171032	0.002018963	0.003953252	0.005131097	0.004096401	0.002362306	0.004061695	0.006617192	0.002123142	0.003554502	0.002078153	0.006252182	0.002519776	0.002073853	0.002304117
ASV2789.Bacteroidales_UCG.001	0.004188291	0.001879876	0.001067315	0	0.004485379	0.000115461	3.6162E-05	0.017529328	0.011336335	0.004076925	0.003092336	0.00072505	0.002988441	0	0	0.002862869	0.003318903	0.001044449	0.004194953	0.001953819	0.004506649	0.009590422	0.002402089	0.000705885
ASV15857.Kiritimatiellae_WCHB1.41	0.001320222	0.002067864	0.002109809	0	0.002264463	0.00338302	0.001856316	0.00057789	0.002462846	0.006184993	0.007769174	0.00433304	0.003890612	0.004657836	0.005726024	0.00488477	0.001731602	0.005581809	0.002321634	0.003641208	0.004744676	0.00300846	0.002461768	0.005447305
ASV11449.Ruminococcaceae	0.000159337	0.000187988	0.000124106	0.003760061	0.000108868	8.0823E-05	9.6432E-05	0.000288945	2.41455E-05	5.96623E-05	5.1113E-05	5.17893E-05	5.63857E-05	0	2.56772E-05	8.94646E-05	6.18429E-05	1.71221E-05	4.80338E-05	0	1.58685E-05	3.05427E-05	5.96792E-05	2.66372E-05
ASV7945.Erysipelotrichaceae_UCG.004	0.000478011	2.34984E-05	0.002606235	0	0.000283058	0.000577307	2.4108E-05	0	0.000458765	0.008213512	0.00444683	0.00200252	0.006568931	0.001996216	0.00362049	0.013222874	0.001071944	0.003783987	0.000864609	0.015328597	0.00533181	0.000427598	0.005669526	0.002197568
ASV13422.Ruminococcaceae_UCG.009	0	0	0	0.002800462	2.17737E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12991.Ruminococcaceae_NK4A214	0.000113812	0.000211486	7.44639E-05	0	0.000326605	0.000103915	0.000229026	0	0.000120728	0.000377861	5.1113E-05	0.000103579	2.81928E-05	0.000187145	0.000359481	0.000161036	8.24572E-05	0.00121567	9.60676E-05	5.3286E-05	6.34739E-05	0.000320699	1.49198E-05	2.66372E-05
ASV18017.Treponema_2	0.001456797	0.000963436	0.003574265	0	0.003592658	0.003729405	0.002121504	0.001213569	0.003790851	0.003281427	0.001277825	0.002606729	0.003467719	0.003098293	0.001591989	0.004866877	0.00904968	0.003629888	0.002129499	0.002184725	0.002348535	0.004107999	0.003908989	0.001944515
ASV16865.Victivallales_vadinBE97	0	0	0	0	0	1.15461E-05	0	0	0.000989968	0	0	0	0	0	0	0.000751503	6.18429E-05	0	0.003186243	0	0.000825161	0.001084267	0	0
ASV5929.Christensenellaceae_R.7.	0.000318674	0.000540464	0.000248213	0	0.000587889	0.000334838	0.000445998	0.000462312	0.000193164	0.000218762	0.000281121	0.000310736	0.000281928	0.000228733	0.000154063	0.000232608	0.0001443	0.000445175	0.000272192	0.000106572	0.000174553	0.000122171	0.000387915	0.000133186
ASV1969.Bacteroidales	0.006145862	0.001926873	0.0050139	0	0.017048795	0	0.00078351	0.00211893	0.002136881	0.001153471	0.006159115	0.001398312	0.004680011	0.003223056	0.00269611	0.000554681	0.001731602	0.02412506	0.001280902	0.000888099	0.000682345	0.001542409	0.001148825	0.001251948
ASV5786.Fibrobacter	2.27625E-05	0.004276718	0.002606235	0	0.002503974	0.003186736	0.001217454	0.002831661	0.006471007	0.002983116	7.66695E-05	0.007474925	0.004849168	0.000395084	0	0.00543945	0.00177283	0	0.020302293	0.000159858	0.003744962	0.003726215	0.000134278	0.000679248
ASV4428.Rikenellaceae_RC9	0	0	0	0.004974247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5787.Fibrobacter	0.002025858	0.004417708	0.003549444	0	6.53211E-05	0.002817259	0.000216972	0.000346734	0.000494984	0.000994372	0.00094559	0.001829889	0.006287003	0.005115302	0.004057003	0.002182937	2.06143E-05	3.42442E-05	0.006388498	0.007815275	0.00585547	0.003970557	0.011622529	0.005034429
ASV2565.Bacteroidales_p.251.o5	0	0.000117492	0.01176529	0	0	9.23692E-05	0	0	0.000338038	0	0	1.72631E-05	0	0	0	0.003882766	0	0.027549483	0	0.01277087	0.003729093	0	0.014770608	0
ASV2566.Bacteroidales_p.251.o5	0	0	7.44639E-05	0	0	0	0	3.8526E-05	0	0.000477298	0	0.00050063	0	0.000977314	0.000308127	0	0	0	0	0.00017762	9.52109E-05	0.000183256	0.000507273	6.6593E-05
ASV15522.Ruminococcus_1	0.001820996	0.000234984	9.92851E-05	0	0.000870947	0.000831322	0.016067985	0.010864331	0.004648018	0.001252909	0	0.005783141	0.001409642	0.001018902	0.000898703	0.00189665	0.002267574	0.000256832	0.00465928	0.001918295	0.002967406	0.002993189	0.002193211	0.001225311
ASV18019.Treponema_2	0.002390057	0.001315913	0.004194797	0	0.002612842	0.000277107	0.000192864	0.000134841	0.00065193	0.000954597	0.000281121	0.000983997	0.000112771	0.001081283	0.000667608	8.94646E-05	2.06143E-05	6.84885E-05	0	0.000124334	1.58685E-05	9.16282E-05	0.000238717	0.000119867
ASV18020.Treponema_2	0.000796686	0.000258483	0.000372319	0	0.000653211	4.61846E-05	0.000265188	0.00019263	0.000313892	0.000835272	0.00043446	0.001622732	0.00019735	0.000623817	0.000359481	0	4.12286E-05	0.000684885	0	0.00017762	0.000238027	0	0.000223797	6.6593E-05
ASV4431.Rikenellaceae_RC9	0	0	0	0.005444255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15523.Ruminococcus_1	0.001980333	0.000775449	0.001836775	0	0.000500795	0.000138554	0.000289296	0.000365997	0.000156946	0.000477298	0.000255565	0.000880418	0.000112771	0.00058223	0.000410836	0.000268394	6.18429E-05	0.000787617	0.000192135	0.00044405	0.000476054	0.000274885	0.001864976	0.001398452
ASV3480.Prevotellaceae	0.005531276	0.004018235	0.002779984	0	0.005203911	0.000623492	0.00192864	0.003582918	0.003332086	0.000497186	0.000971147	0.002157888	0.00228362	0.002744796	0.002439338	0.003829087	0.002906617	0.001249914	0.006324452	0.004067496	0.003982989	0.005482423	0.006325998	0.001718099
ASV5788.Fibrobacter	0.000113812	0.000140991	0.000620532	0	0.001415289	0.006373472	0.000253134	0.003871863	0.010696478	0.000139212	0.001635616	0.00155368	0.000817592	0.000914932	0.001335216	0.000357859	0.000783344	0.001746456	0.001200845	0.008792185	0.001745533	0.00044287	0.009474077	0.007338545
ASV18022.Treponema_2	2.27625E-05	0	0	0.002447956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18023.Treponema_2	0.006259674	0.006438575	0.001216243	0	0.001937858	0.013358889	0.000819672	0.004469015	0.003561469	0.000735835	0.000638912	0.005593247	0.001409642	0.000166351	0.000333804	0.002111366	0.001649145	0.00688309	0.001248879	0.000834813	9.52109E-05	0.002260163	0.000984707	0.001837966
ASV15525.Ruminococcus_1	0	0	0	0.005894679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49198E-05	0
ASV18024.Treponema_2	0.002025858	0.002608328	0.001290707	0	0.003962811	0.001397083	0.011451302	0.011365169	0.001050331	0.003201877	0.001584503	0.001743574	0.002932055	0.003035911	0.002131211	0.001610364	0.001834673	0.000770495	0.002882029	0.001669627	0.002570694	0.00145078	0.00304364	0.001624868
ASV4050.Prevotellaceae_UCG.004	0	0	0	0.004347571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4051.Prevotellaceae_UCG.004	0.002390057	0.001621393	0.001216243	0	0.001763668	0.003463843	0.007967695	0.004546067	0.008897635	0	0.000536686	0.001260207	0.003270369	0.002017009	0.003646168	0.001914543	0.005277262	1.71221E-05	0.001408992	0.002877442	0.002538957	0.000595584	0.002685565	0.003010002
ASV9175.Lachnospiraceae	0	0	0	0.003427139	0	0	1.2054E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4435.Rikenellaceae_RC9	0.003641992	0.001151424	0.001116958	0	0.001306421	0.000773592	0.001711668	0.003929652	0.001026186	0.000576736	5.1113E-05	0.001967994	0.003101212	0.005697532	0.005263834	0.004992127	0.009833024	0.000154099	0.002753939	0.00401421	0.004014726	0.002977918	0.004535621	0.003196463
ASV4436.Rikenellaceae_RC9	0.003573705	0.000540464	0.000446783	0	0.002525747	0.001062245	0.003435391	0.004411226	0.000953749	0.00069606	0.000920034	0.000880418	0.002791091	0.004990539	0.004519194	0.007711852	0.008348794	0.001814944	0.000896631	0.004742451	0.002173982	0.000167985	0.005967922	0.003915667
ASV15866.Kiritimatiellae_WCHB1.41	0.002390057	0.002208854	0.002109809	0	0.001262874	0.006188733	0.002808582	0.001136517	0.006905627	0.006025893	0.005417976	0.004212198	0.002903862	0.001684307	0.00344075	0.001306184	0.000989487	0.003184713	0.002817984	0.001687389	0.001840744	0.00111481	0.000835509	9.32302E-05
ASV17943.Spirochaetaceae	0.007375034	0.009704859	0.002233916	0	0.007054674	0.001743468	0.001470588	0.002041878	0.002354191	0.004474673	0.004063482	0.006145666	0.002001692	0.003098293	0.001977147	0.00073361	0.000474129	0.003081981	0.000976688	0.001278863	0.001094925	0.000809383	0.002596046	0.002716993
ASV5676.Methanocorpusculum	0.000295912	0.000516966	0.000148928	0	6.53211E-05	0.001674191	0.002868852	0.000539364	0.001750552	0.000357974	0.000766695	0.003159149	0.000253736	0.000998108	0.00120683	0.003381764	0.001669759	5.13663E-05	0.001056744	0.000195382	0.000412581	0.001298067	0.000104439	0.001811329
ASV4445.Rikenellaceae_RC9	0.001638896	0.001691888	0.000943209	0	0.001175779	0.000103915	0.00222999	0.002581242	0.002028226	0.000139212	0.000102226	0.002175151	0.002537356	0.000561436	0.000205418	0.005099485	0.011667697	0	0.0044031	0.003019538	0.004728808	0.012171284	0.002730325	0.000625974
ASV5789.Fibrobacter	0.000432487	0.000563963	0.000868745	0	0.001720121	0.002771075	0.000156702	0.000847572	0.000820949	0.00163077	0.010018145	0.002192415	0.004990133	0.010043459	0.004596225	0.000984111	0.000123686	0.003133347	0.00566799	0.001278863	0.008537243	0.003390245	0.0015069	0.001238629
ASV15527.Ruminococcus_1	0.002344532	0.00136291	0.002159452	0	0.002416879	0.001270076	0.00024108	0.001001676	0.002354191	0.000835272	0.002223415	0.002520414	0.000873978	0.000873344	0.000487868	0.000572574	0.000371058	0.001712211	0.000544383	0.001829485	0.000904503	0.000763569	0.002387169	0.000985576
ASV2791.Bacteroidales_UCG.001	0.002685969	0.002702322	0.002680699	0	0.003374921	0.001246984	0.002459016	0.004006704	0.001798843	0.003579739	0.001073373	0.002675782	0.002706513	0.00420037	0.00297856	0.002791297	0.002350031	0.000599274	0.005331754	0.00294849	0.005601574	0.00088574	0.00386423	0.001345178
ASV2859.Bacteroidia	9.10498E-05	7.04953E-05	0.000421962	0	0.000261284	0.007747463	0.00132594	0.004969853	0.000989968	0.005190621	0.000485573	0.000310736	0.000563857	0.014202242	0.018179484	0.002988119	0	0.002893637	0.00025618	0.001847247	0.000412581	0.000855197	0.00231257	0.00027969
ASV4447.Rikenellaceae_RC9	0	0	0	0.004484656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60113E-05	0	0	0	0	0
ASV2860.Bacteroidia	0.000842211	0.000446471	0.002258737	0	0.007228863	0.015275549	0.001313886	0.005855951	0.005106784	0.001491558	0.001712285	0.000293473	0.001240485	0.003659728	0.005700347	0.000572574	0.000309215	0.000907472	0.000432304	0.000142096	0.000428449	0.001939464	0.000208877	0.000399558
ASV4271.Rikenellaceae	0.000660111	0.011678729	0.000248213	0	0.005486968	5.77307E-05	0.000325458	1.9263E-05	0.000808876	0.002366605	0.006082445	0.002572203	0.000733014	0.002412094	0.005905765	0.008230747	0.000474129	0.002790905	0.00201742	0.012078153	0.001063188	0.001572951	0.002402089	0.000226416
ASV4448.Rikenellaceae_RC9	0.004165529	0.00075195	0.000446783	0	0.003244279	0.000969876	0.00229026	0.00572111	0.00065193	0.000815385	0.000920034	0.001225681	0.001325063	0.004990539	0.003081268	0.006334097	0.007070707	0.000342442	0.000224158	0.005719361	0.003110222	9.16282E-05	0.007534502	0.0032231
ASV15871.Kiritimatiellae_WCHB1.41	0.000273149	0.00061096	0.000546068	0	8.70947E-05	0.000877507	0.00090405	0.000886098	0.000458765	0.001412008	7.66695E-05	0.001018523	8.45785E-05	2.07939E-05	5.13545E-05	8.94646E-05	0.000103072	3.42442E-05	1.60113E-05	0.000124334	0.000190422	7.63569E-05	0.000149198	0.000173142
ASV1980.Bacteroidales	0	0.001997368	0	0	0.000566116	0.001581822	0.002495178	0.00096315	0.003947797	0.00713959	5.1113E-05	0.000828629	0.003101212	0	0	0.00617306	6.18429E-05	0	0.025634046	1.7762E-05	0.002380272	0.000351242	0	0.000439514
ASV13555.Ruminococcaceae_UCG.010	0	0	0.000223392	1.95837E-05	0	5.77307E-05	0	0	1.20728E-05	0.000119325	0.000306678	0.000189894	0.001184099	0.000124763	2.56772E-05	8.94646E-05	0	0.000273954	0	0.000159858	0.000396712	0	5.96792E-05	0
ASV5791.Fibrobacter	0.000159337	0.004911176	0.005038721	0	0.001306421	0.004595365	1.2054E-05	0.000134841	7.24366E-05	0.003679176	0.001916737	1.72631E-05	0.008401466	0.007901686	0.003492104	0.000966218	0.000164914	0.001746456	0.011095811	0.000941385	0.002062903	0.004627226	0.00077583	0.001265266
ASV2792.Bacteroidales_UCG.001	0.000159337	0.001574396	0.001290707	0	0.000849174	0.003001997	0.004845709	0.000308208	0.00130386	0.00163077	0.000843364	0.00305557	0.003101212	0.003493377	0.003774554	0.000483109	0.001298701	0.000496541	0.004547201	0.005133215	0.002951538	0.004199627	0.007967176	0.000985576
ASV4451.Rikenellaceae_RC9	0.002754257	0.000775449	0.000173749	0	0.000762079	0.001246984	0.002784474	0.00288945	0.000724366	0.000676173	0.001507833	0.003487148	0.003524105	0.007735335	0.00539222	0.002433438	0.005153577	0.002705294	0.000800564	0.003410302	0.003602145	0.002275434	0.004819097	0.00227748
ASV18029.Treponema_2	0.003391605	0.002091362	0.004765687	0	0.005203911	0.001143068	0.004496143	0.00346734	0.00382707	0.001531333	0.000485573	0.001622732	0.002396391	0.001372398	0.00074464	0.002254509	0.002803546	0.000753373	0.001537082	0.002362345	0.00439557	0.002809933	0.003461395	0.001904559
ASV4272.Rikenellaceae	0	0	0	0.002722128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11300.Planococcaceae	0	0	0	0	0	0	0.004978303	0.000134841	0.002921611	9.94372E-05	0	0	0.000140964	0	5.13545E-05	3.57859E-05	4.12286E-05	0	0	0	0	0	0	0
ASV15529.Ruminococcus_1	0.001616134	0.001691888	0.003053018	0	0.001741895	0.00308282	0.001470588	0.000404523	0.005758714	0.005170734	0.001635616	0.002848413	0.0003947	0.00095652	0.000513545	0.000554681	0.000597815	0.001797822	0.002689894	0.000852575	0.001809007	0.001939464	0.001491981	0.003436197
ASV7555.Anaerovorax	0.000341437	0.000328978	0.000496426	0	0.0004137	0.000727407	0.000807618	0.00154104	0.001919571	0.000656285	0.000408904	0.002140625	0.000704821	0.000519848	0.000308127	0.001395648	0.001834673	0.00089035	0.000464327	0.000319716	0.000872767	0.000458141	0.000552033	0.000306328
ASV15530.Ruminococcus_1	2.27625E-05	2.34984E-05	2.48213E-05	0	0.000217737	0.000369477	3.6162E-05	0.000134841	0.00043462	0.000656285	0.00051113	0.000362525	2.81928E-05	0.000415878	0.000102709	5.36788E-05	4.12286E-05	0.000376687	0.000288203	0.000159858	0.000158685	0.000458141	0.000552033	0.00027969
ASV2570.Bacteroidales_p.251.o5	0.000864973	0.004676191	0.000694996	0	0.001741895	0.002343867	0.001253616	0.002927976	0.001400442	0.002704691	0.003041223	0.001225681	0.001353256	0.0023913	0.001874438	0.001520899	0.001401773	0.003338812	0.001280902	0.001687389	0.003015012	0.002886289	0.002058933	0.009749211
ASV13565.Ruminococcaceae_UCG.010	0.001434034	0.002091362	0.000819102	0	0.001589479	0.001997483	0.003700579	0.00668426	0.002776738	0.002068293	0.00291344	0.004540197	0.002960248	0.003784492	0.002259597	0.003077584	0.004926819	0.001078693	0.002033432	0.001438721	0.001935955	0.001725665	0.002044013	0.000918983
ASV18031.Treponema_2	0.005394701	0.007660494	0.005559968	0	0.005203911	0.00191666	0.001048698	0.000828309	0.002945757	0.005846907	0.004702395	0.002140625	0.001184099	0.00430434	0.002156888	0.000948325	0.000659658	0.003441545	0.000240169	0.000923623	0.000856898	0.00088574	0.001656098	0.001385134
ASV9189.Lachnospiraceae	0	0	0	0.002800462	4.35474E-05	1.15461E-05	0	0	1.20728E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5935.Christensenellaceae_R.7.	0.001729946	0.002067864	0.004194797	0	0.003941037	0.001535637	0.002157666	0.002947239	0.001666043	0.001571108	0.001047816	0.001760837	0.003806033	0.002245742	0.001977147	0.003023905	0.004782519	0.000667762	0.003714615	0.000976909	0.002443746	0.002290706	0.001775457	0.002850179
ASV8881.Lachnospiraceae_AC2044.	0.000842211	0.001433405	0.002730342	0	0.001154005	0.001131522	0.002133558	0.002215245	0.001388369	0.001312571	0.000460017	0.003694305	0.000902171	0.000166351	0.000102709	0.000447323	0.000577201	3.42442E-05	0.000512361	0.000497336	0.000983846	0.000992639	0.000581872	0.000452832
ASV2466.Bacteroidales_F082	0	0.000469969	0.002804805	0	4.35474E-05	0.000392569	0.000144648	7.7052E-05	3.62183E-05	0	0.000102226	8.63155E-05	0.000817592	2.07939E-05	2.56772E-05	0.000161036	0	0.000804739	0	7.1048E-05	0.00084103	0	4.47594E-05	9.32302E-05
ASV18413.Izimaplasmatales	0.000159337	0.000446471	0.000819102	0	0.000326605	0.002101398	0.0006027	0.000789783	0.000833021	0.000397749	0.00043446	0.00105305	0.002199041	0.001351604	0.001001412	0.000912539	0.00119563	0.000667762	0.001441014	0.000763766	0.001475769	0.000687212	0.00077583	0.001345178
ASV2467.Bacteroidales_F082	0.003892379	0.001879876	0	0	0	0.001755014	0.001193346	0.001329147	0.000313892	0.000755723	0.001252268	0.002934728	0.002368198	0.007652159	0.004236744	0.001807186	0.006101835	0.000205465	0.003010119	0.001847247	0.001380558	0.00645979	0.002193211	0.003755844
ASV11464.Ruminococcaceae	0.000113812	0	0.00019857	0.001175019	0.000195963	0.001985937	7.2324E-05	1.9263E-05	8.45094E-05	7.95497E-05	5.1113E-05	0.000207157	0.000112771	0.000187145	0.000128386	0	0	0	0	7.1048E-05	3.1737E-05	4.58141E-05	0.000164118	0
ASV13579.Ruminococcaceae_UCG.010	4.55249E-05	0.001127926	0.000397141	0	0.000391926	0.001397083	0.000578592	0.000520101	0.006036387	0.001054034	0.004319047	0.001570943	0.002621934	0.007506602	0.006830145	0.00146722	0.002947846	0.000410931	0.001777251	0.001722913	0.002332667	0.00077884	0.002387169	0.001558276
ASV5192.Gastranaerophilales	0.000455249	0.000187988	0.000446783	0	0.000674984	2.30923E-05	8.4378E-05	0	0.000253528	0.000417636	0.000408904	6.90524E-05	0	0.000207939	0.000102709	5.36788E-05	2.06143E-05	6.84885E-05	0.000544383	0.000124334	9.52109E-05	0.000274885	1.49198E-05	0.000146505
ASV2793.Bacteroidales_UCG.001	0.001934808	0.002984303	0.009010127	0	0.002373332	0.003256013	0.00186837	0.000423786	0.000941676	0.002048406	0.000536686	0.00150189	0.004990133	0.004429103	0.007549108	0.000536788	0.001154401	0.000530786	0.001152812	0.004067496	0.002412009	0.002809933	0.001715778	0.000918983
ASV1988.Bacteroidales	0	0	0	0.002428373	0	0	0	0	0	0	0	0	0	2.07939E-05	0	0	0	0	0	0	0	0	0	0
ASV15878.Kiritimatiellae_WCHB1.41	0.001616134	0.000892941	0.000124106	0	0.000500795	0.007308709	0.001639344	0.003621444	0.002330046	0.003142215	0.000357791	0.005351563	0.002396391	0.000748581	0.000564899	0.000536788	0.001154401	0.000667762	0.000496349	0.002291297	0.00198356	0.001786751	0.001312943	0.006566067
