region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4505.Rikenellaceae_RC9	0	0.00123595	0	0.003972458	0	0	0	0	0	0	0.000813292	0.000362056	0	0	0	0.001370701	0	0	0.000916908	0	0	0.000959175	0	0.000963314	7.84818E-05	0	0.002167339	0	0	0	0	0	6.8373E-05	0.000125895	0.002261196	0.000310511	0.000285598	0.001580139	0.001294225	0.000294894	0	0.002899971	1.61943E-05	0.000291625	0.001085108	0	0.001232403
ASV13647.Ruminococcaceae_UCG.010	0	0	0	0	0.000253981	8.82379E-05	0	0	0	0	0	0	0	3.90183E-05	0	0	0	0	0.001283671	0.001360766	0.001088276	0.001588634	0.000371554	0.002568837	0	4.63449E-05	0.000386425	0.00230153	0.000943662	0.000292716	0.001670493	0	0.000387447	0.000289559	0.0012409	0	0	0.000996484	0.000727093	0.003861709	0.000366103	0.000122534	1.61943E-05	0.000356431	0.000226739	0.000412405	0.000936152
ASV9228.Lachnospiraceae	0	0.001865585	0.000875742	0.001353578	0.000380972	0.000941204	0.000533557	0.000528572	0.000632655	0.000663616	0.001006932	5.43085E-05	0.000111823	0	0.000499179	0.000244768	0.001238965	8.20856E-05	2.03757E-05	0.000326584	0	0.000149871	0.000371554	0.000682347	0	0	3.36022E-05	0.002965433	0.005546082	0.000357764	4.31095E-05	0.000271197	0.000433029	0.000629477	0.000523936	0.000217358	4.07997E-05	0.000469771	2.90837E-05	0.000477448	5.38387E-05	0.000176994	0	0	0.000696413	0.000274937	0
ASV13648.Ruminococcaceae_UCG.010	0	0	0	0.000117702	2.53981E-05	0	1.90556E-05	0.000469842	7.59186E-05	0.000366133	0.000116185	0.000543085	0.000111823	0.000136564	6.65572E-05	0	6.63731E-05	3.28343E-05	0.000163006	0.000190507	0.000334854	0.000149871	0	0.000381312	9.41782E-05	0.000108138	0.00015121	0.000206548	0.00018211	4.8786E-05	0	0	4.5582E-05	0.000176254	0.000151666	0.000108679	0.000244798	7.11774E-05	0.000261753	0.000154468	0.000710671	0.000367602	0.00011336	0.000162014	0.000161956	0.000151215	0.00020145
ASV15180.Ruminococcaceae_UCG.014	0	0.000396437	0	0	0	0	0	0	0	0	0.000232369	3.62056E-05	0	0.000331656	0	0	0	0.000246257	0	0.000217723	0	0.00056951	0	0	0	0	0.000907258	0.003703103	0.00193699	0.004911128	0	0	0.000113955	0	6.89389E-05	0	0	0.000669068	0	0	0	0	0	0.00022682	0.000226739	0	0
ASV13651.Ruminococcaceae_UCG.010	0	0	0	0.000529661	7.61943E-05	0.000117651	9.5278E-05	0.000117461	0	2.28833E-05	0	0	7.4549E-05	3.90183E-05	4.43715E-05	0	0	0.000213423	0.000244509	0.000381015	0.001883554	0.000359691	0.000272473	4.01381E-05	0	0	0.000285618	0.000191794	0.000281443	3.2524E-05	0.001390281	6.38111E-05	0.000957221	5.03582E-05	0.00037227	0.000403664	0.000469196	0.000384358	1.45419E-05	0	0.000484548	0.000789664	0	1.62014E-05	0.000404891	0	0.0002133
ASV11492.Ruminococcaceae	2.56358E-05	0	0	0.000176554	7.61943E-05	5.88253E-05	0.000228667	8.80954E-05	5.06124E-05	0.000183066	0	0.000742216	0	0.004935815	0.000122022	0.000195814	0.000619483	0.000131337	0	0.000136077	0.000167427	0.000119897	0.000743108	0.000642209	0	0.001050485	8.40054E-05	0.000265561	0.000165555	0.000341502	8.6219E-05	0	0.000319074	1.25895E-05	0.000234392	0	0	0.000242003	0.000261753	0.000716171	0.000872187	0.000245068	0	0	0.000502065	0	0
ASV13652.Ruminococcaceae_UCG.010	0	4.66396E-05	0.000243262	0	0.000736545	0.000588253	0.000152445	0	0	0	0.000464738	0	0.000223647	0	0.000122022	0.000146861	0.002212438	0.00034476	0	0	0.010799046	0.004226365	0	0	0	0.00109683	0	0	0	0.000439074	0.004666602	0	2.2791E-05	0.000981984	0.001227112	0.00243751	0.004426765	9.96484E-05	0.000988846	0	0	0.000272298	0	0.000307827	0.000809782	0	0
ASV9230.Lachnospiraceae	0.008716161	0.000699594	0.000291914	0	0.001092119	0.002147122	0.002477229	0.000264286	0.000809799	0.000343249	0.002013865	0.000760319	0.000708215	9.75457E-05	0.000854151	0.006608738	0.002035443	0.000804439	0	8.1646E-05	4.18568E-05	0	0.000198162	2.0069E-05	0.000423802	0.000355311	0.000655242	0.000767177	0.000397331	0.000650481	8.6219E-05	4.78583E-05	0	1.25895E-05	0	4.65766E-05	4.07997E-05	0.000142355	7.27093E-05	4.21277E-05	0.000463013	0.001034732	1.61943E-05	4.86042E-05	0.000242935	0.000178709	1.185E-05
ASV11324.Soleaferrea_Can	0.000205086	6.99594E-05	0.000389219	0	0.000203185	0.000147063	0.000590724	0.000440477	0.000404899	0.000297483	3.87282E-05	0.000199131	0.000410019	1.95091E-05	0.00023295	0.000195814	0.000398239	0.000279091	0.000387139	0.000190507	8.37135E-05	0.000149871	0.000198162	0.000361243	0.000674944	0.000386208	0.000571237	0.000501615	0.000331109	0.000260192	0.000301766	0.000622158	0.000296283	0.000251791	0.000510148	0.000170781	0.000326397	0.000327416	0.000261753	0.000322979	0.000366103	0.000653515	0.000453441	0.000502244	0.000340109	0.000123722	0.000248851
ASV13653.Ruminococcaceae_UCG.010	0	0	7.29785E-05	2.94256E-05	0.000279379	0.000441189	0.000190556	0.000117461	0	0	0	0	7.4549E-05	0	9.98358E-05	0	0	6.56685E-05	0.00028526	0.001714566	0.002343979	0.000959175	0.000842189	0.00124428	0	0	5.04032E-05	8.85204E-05	9.93328E-05	0.001626201	0.000732861	0	0.000364656	0.000214022	0.000454997	0.000217358	0.000571195	0.000498242	0.000479881	0.001390215	0.000646064	0.00058544	0.000178138	0.000421237	0.000145761	0	0.000533251
ASV15535.Ruminococcus_1	0	6.99594E-05	0	0	0.002641404	0.006441366	1.90556E-05	0.005256358	2.53062E-05	0.007734554	0	0.000181028	3.72745E-05	1.95091E-05	0.000721037	0.000587443	0	1.64171E-05	0	0	0	0	7.43108E-05	8.02761E-05	0	0	0.000168011	0.000457355	0.000380776	0	0.002241693	0	0.000478611	0.000919037	4.13633E-05	0.000155255	8.15993E-05	0.000142355	0.000450798	0	0.000301497	0.000176994	0	0	1.61956E-05	8.2481E-05	0
ASV15013.Ruminococcaceae_UCG.013	0.00017945	0.003288093	0	2.94256E-05	0.000914332	0.000823554	0.001524448	0.002995243	2.53062E-05	0.002379863	0.005615584	0	0	0	0.000654479	0.001835761	0	8.20856E-05	4.07515E-05	0.000462661	0.00012557	5.99484E-05	9.9081E-05	0	0	0	0.000352823	0.000708163	0.000595997	0.001414795	0	0.000175481	0.000410238	1.25895E-05	8.27267E-05	6.21022E-05	8.15993E-05	0.002505445	0.000596216	0.000393192	0.000118445	0.000258683	0.000356275	3.24028E-05	0.000469674	0.002254481	0.001896004
ASV17665.Rhodospirillales	0	0	0.015982291	0	0	0	0	0	0.001543679	0	0	0	0.012859699	0	0.001708302	0	0	0.000558182	0	0	0.000334854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323887	0	0	0	0
ASV9231.Lachnospiraceae	0	0	0.000291914	0	0.000660351	0.000411777	0.004782957	0.000557937	0.00020245	0.001144165	0	0.00012672	0.000149098	5.85274E-05	5.54643E-05	0.000562967	0	1.64171E-05	0	0	0	0	0	0	0	9.26899E-05	0	0	0	0.000308978	1.07774E-05	6.38111E-05	0.000159537	0.000402865	0.000151666	0	0	1.42355E-05	0.000101793	1.40426E-05	2.15355E-05	0	0.001360324	0.000680459	0.000129565	0	0
ASV13654.Ruminococcaceae_UCG.010	0	0.000116599	9.73047E-05	0	0.000203185	0.001558869	0.000114334	0	2.53062E-05	0	0.000503466	0	7.4549E-05	0	5.54643E-05	4.89536E-05	0.000641607	9.85028E-05	0.001507804	0.00081646	0.000962706	0.001168995	0.000421094	0.000160552	0	0	0.000688844	0.000250808	0.000297998	0.001707511	0.002058478	0	0	0.000642067	0.002150893	0.001599131	0.002284782	9.96484E-05	0.000494423	0.002878728	0	0.000707974	0	0.000502244	0.000550652	0	0.00438451
ASV7173.Clostridiales_vadinBB60.	0	0	0	0	5.07962E-05	0.000235301	0	0	0	0	0	0	0	0	0	0	0	0	0.000998411	0.000244938	0.001883554	0.002997422	0.000297243	0	0	0.000154483	0.00031922	4.42602E-05	1.65555E-05	0.001219651	0.000312544	0.000989072	0	0.000251791	0.002826495	0.001676758	0.001550388	0.000227768	0.001047014	0.001348087	0.00076451	0.000353987	0.00097166	0.000955884	0.000453478	0.002708127	0.002263355
ASV11494.Ruminococcaceae	0	0.000373117	9.73047E-05	0	5.07962E-05	8.82379E-05	0.000419223	0.000264286	0.000253062	2.28833E-05	3.87282E-05	0	0	0.000546256	0.00023295	0.000416106	0.000818602	0.000426845	0.00071315	0.000789245	0.000251141	0.000299742	0	0.00020069	9.41782E-05	0	0.000285618	5.90136E-05	0.000165555	0.00016262	0.000334099	0.000111669	9.11639E-05	0.000503582	0.000275756	0.000201832	0.000203998	0.000227768	0.000130877	0.000589788	0.000312264	0.000299528	3.23887E-05	0.000421237	0.000129565	0.000632355	0
ASV13661.Ruminococcaceae_UCG.010	0	0	4.86523E-05	0.000205979	2.53981E-05	0.000147063	3.81112E-05	0	0	0	0	1.81028E-05	7.4549E-05	1.95091E-05	0	0	0	4.92514E-05	0.000346387	0.000163292	0.000334854	8.99227E-05	0.000173392	0.000301036	0	0.000602484	3.36022E-05	7.3767E-05	6.62219E-05	3.2524E-05	0.000959186	0	0.00068373	0.000415455	0.000344694	0.000372613	0.000367197	0.000270474	0.000276295	0.000351064	0.000150748	0.000435676	0	4.86042E-05	0.000291522	0	3.55501E-05
ASV15015.Ruminococcaceae_UCG.013	0.000410172	0	0.000340566	0.00120645	0.000355574	0.000176476	0.000381112	0.001615082	0.00053143	0.001670481	0	0.000651702	0.000111823	0.000195091	0.000266229	0.000367152	0.000154871	0.000394011	0.00042789	0.000299369	0.000167427	0.000299742	0	0.000381312	0.001396977	0	0.000386425	0.000339328	0.000132444	0.000341502	0.000172438	0.00258435	0.000410238	0.001196007	0	0.000465766	0.000856793	0.000113884	0.000174502	0.000463405	0.000226123	0.000231453	0.000712551	0.001522933	0.000291522	0.000233696	0.001125752
ASV7917.Defluviitaleaceae_UCG.011	0	0	0	0	0	2.94126E-05	0	0	0	0	0	0	0	1.95091E-05	0	0	0	0	0.001120665	0.000625953	0.000209284	0.000479588	9.9081E-05	0.000301036	0.000549373	0.000587036	3.36022E-05	0.000516369	0.00051322	0.000861887	0.000140106	0	0	0.000365097	0.000179241	0.000248409	0.000326397	0.000242003	0.000247212	0.000351064	0.000387639	0.000108919	0.000356275	0.000307827	0.000242935	0	0.000319951
ASV7174.Clostridiales_vadinBB60.	0	9.32792E-05	0	5.88512E-05	0.000152389	0.000147063	5.71668E-05	2.93651E-05	0	0	7.74563E-05	0	3.72745E-05	0.000955948	1.10929E-05	4.89536E-05	0.000176995	0.000164171	0.000305636	0.000244938	0.000544138	8.99227E-05	0.000148622	0.000461588	0.000156964	3.08966E-05	0.000352823	1.47534E-05	6.62219E-05	4.8786E-05	0.000193993	0	0.00022791	0.000201433	0.00024818	0.000543394	0.000509996	0.000811423	0.000189044	0.000449362	0.000850651	0.000340372	0.000469636	0.000243021	0.000307717	0.000357418	0.000331801
ASV2016.Bacteroidales	0	0	0.001264961	0.000647363	0	0	0	0.001321431	0.001973884	0.001029748	0	0.000144823	0.00149098	0	0.001863602	0.003279892	0.000486736	0	0.001589307	5.44307E-05	0.000418568	0.000299742	0.00099081	0.000341174	0	0	0.000302419	0.001917942	0.002433654	0.000650481	0	0	0	0.000503582	1.37878E-05	0.000589971	0.000550796	0.000911071	0.000247212	0.000407235	0.000129213	0.001511253	0.000469636	0.002073781	4.85869E-05	0.00160838	0.000331801
ASV13669.Ruminococcaceae_UCG.010	0	6.99594E-05	0	0	0.000126991	0.000294126	0	0	0	0	0.000464738	0	0	0	0	0	0	0	0.000163006	0.000734814	0.000753422	0.001618608	0.00096604	0.000321105	0	0.000386208	0.000352823	0	0	0.000276454	0.001745934	0	0.000296283	0.000956805	0.000978932	0.001024686	0.001774786	0.001338135	0.001425102	0	0.000290729	0.000735204	0	0.000275424	6.47826E-05	0	0.001185003
ASV2017.Bacteroidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002791475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001022935	0	0	9.72085E-05	0	0	0.00446746
ASV13674.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0.000190556	0	0	0	0	0	0	0.000117055	0	0	0	0	0.000590896	0.000353799	8.37135E-05	0.000479588	0.000346784	0.000682347	0	7.72415E-05	5.04032E-05	0.000914711	0.00069533	0.00040655	0.000258657	0	0	0.001070111	0.00111681	0	0	0.000256239	0.001570521	0.00098298	0.000473781	0.00117088	0	0	0.000404891	0	3.55501E-05
ASV11496.Ruminococcaceae	0	0.000209878	2.43262E-05	0.000411959	0.000253981	0.000264714	5.71668E-05	0.000117461	0	0.0001373	0.000503466	0	0	0.000214601	0	0	0	0	0.000183382	0.00040823	0.000251141	0.00020982	0.000148622	0.000120414	0	0.000247173	0	0.000206548	8.27773E-05	6.50481E-05	0.000215547	0	0.00022791	0	0.000137878	0.000155255	0.000142799	4.27065E-05	0.000174502	0.000617873	0.000279961	2.72298E-05	0.000129555	0.000388834	3.23913E-05	0.000151215	0.000592501
ASV17034.Pirellulaceae	0	0	0	0	0	0	3.81112E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001034182	4.18568E-05	0	0	0	0.000486587	0	0	0.000236054	0.000248332	0	0.00024788	0	0	0.000931626	0.000220604	0.000248409	0.000265198	0.000170826	0.0006253	5.61703E-05	0.002035103	0.002123923	0	0.001231308	0.004502389	0.000219949	2.37001E-05
ASV17666.Rhodospirillales	0	0	0	0	0	0	0.000419223	0.007282551	0	0.006773455	0	0	0	0	0	0	0	0	0	0.000925321	0.000251141	0.000869252	0.001733918	0.00062214	3.13927E-05	0.001575728	0	0	0	0.00016262	0	0	0	0	0.003033311	0	0	0.00116731	0.000174502	0.000224681	2.15355E-05	0	0	0.000372633	0	0.000439899	0
ASV18585.Mollicutes_RF39	0	0.002215382	0	0.001147599	0	0	3.81112E-05	0.001938098	0	0.001258581	0.000774563	0.00012672	0	0.000409692	1.10929E-05	0.000367152	0	0	4.07515E-05	5.44307E-05	0	0.000389665	0	0	0	0	1.68011E-05	0.000442602	0.000297998	0	0	0	0.000205119	0	0	0	0	8.54129E-05	0	0	0	1.36149E-05	0	0	1.61956E-05	0	0
ASV11497.Ruminococcaceae	0	0.000116599	0.000437871	0.000794492	0.000482564	8.82379E-05	0.000190556	0.000969049	0.000809799	0.000503432	0	0.000307748	0.000521843	0.000214601	0.000510272	0.000244768	0.000331866	0.000738771	0.000203757	0.000299369	0	0.00020982	0.000247703	0.000220759	0	0	0.00015121	0.000236054	0.000314554	0.000211406	5.38869E-05	0.000398819	0.000113955	0.000201433	0.000151666	0.000388138	0.000163199	0.000185061	0.000101793	0.000126383	0.000323032	0.000136149	9.7166E-05	4.86042E-05	0.000145761	1.37468E-05	0.000331801
ASV18586.Mollicutes_RF39	0	0.000116599	0.000218935	0	0.000584157	0.000411777	0.00047639	0.000411112	0.000354287	0.000160183	7.74563E-05	0.000543085	0.000149098	0.000390183	0.000332786	0.000195814	0	0.000788022	8.15029E-05	0.000353799	0	0	0.000148622	2.0069E-05	0	0	0.000100806	0.000147534	0.000148999	0.000455336	6.46642E-05	0	0	0.000151075	0.00012409	1.55255E-05	6.11995E-05	8.54129E-05	0.000799802	4.21277E-05	2.15355E-05	0.00058544	1.61943E-05	9.72085E-05	8.09782E-05	2.74937E-05	0.00022515
ASV11498.Ruminococcaceae	0	0.000256518	0	8.82768E-05	2.53981E-05	0	0	0.000234921	0	0	0.000154913	0.002606807	0	0.000117055	0	2.44768E-05	6.63731E-05	3.28343E-05	0.000122254	8.1646E-05	0	0	9.9081E-05	0.000120414	0.000141267	0	8.40054E-05	0	0	9.75721E-05	0.000129328	0	0	2.51791E-05	0.000110302	0.00013973	8.15993E-05	8.54129E-05	8.72512E-05	0	0.000139981	0.000217838	3.23887E-05	4.86042E-05	9.71739E-05	1.37468E-05	0.0001659
ASV9242.Lachnospiraceae	0	0.000606315	0	0.000147128	0	0	0	0.002173019	2.53062E-05	0.003707094	0.000619651	0.000850833	0	0	0.000343879	0	0	0	4.07515E-05	2.72153E-05	0	0	0	0	0	0.000571587	0.000336022	0	0	0	0.000172438	3.19056E-05	0.000182328	0.000616888	6.89389E-05	7.76277E-05	0.000183599	0.000199297	5.81674E-05	0.000140426	0.000139981	0.000462906	0	4.86042E-05	0.000291522	8.2481E-05	0.00017775
ASV5628.Methanobrevibacter	0.000102543	0.000466396	0.000194609	0.000235405	0.000152389	8.82379E-05	0.000190556	0.000146826	0.000278368	9.15332E-05	0.000232369	0.000217234	0.000149098	0.000663311	0.000188579	9.79072E-05	6.63731E-05	8.20856E-05	0.000264884	0.000381015	0	0.000299742	0.000322013	0	0.002370152	0	0.00031922	0.000516369	4.96664E-05	0.00032524	0.002834449	0.000335008	0	0	6.89389E-05	0.000884956	0.000897593	0.000626361	0.000378088	2.80852E-05	0.000796813	8.16893E-05	0.000340081	0.00056705	0.000550652	6.87342E-05	0.000592501
ASV13261.Ruminococcaceae_UCG.005	0	0	0	0	0	2.94126E-05	0	0.000205556	0	0.000366133	0	0	0	0.001502205	2.21857E-05	0	0	6.56685E-05	8.15029E-05	0.000326584	0.000251141	0.001618608	0.000173392	0.000943245	0	1.54483E-05	0.000453629	1.47534E-05	0.000248332	0.001203389	0.000538869	1.59528E-05	0.000159537	0.000113306	0.000261968	0.000481292	0.000265198	0.000313181	0.000218128	0.000196596	0.000656832	0.000108919	0.000145749	0.000275424	0.000404891	0	0.000924302
ASV15016.Ruminococcaceae_UCG.013	0	0	0.00114333	0	0.000101592	0.000264714	0.000705057	0.000205556	0.002631845	2.28833E-05	0	0.000434468	0.001230058	0.000195091	0.001863602	0.000244768	0	0.000394011	0.000122254	8.1646E-05	4.18568E-05	0.000269768	0.000123851	0.000140483	0.000722033	4.63449E-05	0.000201613	0.000206548	0.000281443	6.50481E-05	0.00020477	0.000111669	0	0.000100716	0.000206817	0.000124204	0.000101999	0.000242003	0.000290837	2.80852E-05	8.61419E-05	9.53042E-05	0.000161943	0.000210618	0.000566848	0	0.00010665
ASV8220.Erysipelotrichaceae	0	0.000466396	0.00094872	0	0.000507962	0.000205888	0.000647891	0	0.00167021	0	0.00042601	0	0.001900999	0	0.002152017	0	0.000221244	0.000755188	0.000448266	0.000136077	0.000376711	0.000899227	0.000445865	0.000280967	0.001679512	0.001158623	0.000756048	0.000457355	0.00069533	0.000178882	0.000161661	0	0	0.000377686	0.000137878	0.001164415	0.000265198	0.000327416	0.000247212	0.000561703	0.000689135	0.000762434	0.00097166	0.001150301	0.000858369	0.002034532	0.00010665
ASV13681.Ruminococcaceae_UCG.010	0	0	0	0.000353107	2.53981E-05	0	0	2.93651E-05	0	0	0	5.43085E-05	0	0	6.65572E-05	0	0	0.00045968	0.000326012	0.00122469	0.002092838	0.000509562	0.001040351	2.0069E-05	0	3.08966E-05	0.001058468	7.3767E-05	0.000115888	0.000471598	0.002026146	0	0.000752102	0	2.75756E-05	0.001273094	0.001529988	0.00059789	0.00015996	0.001544683	0.000506084	8.16893E-05	0	0.000129611	0.000291522	1.37468E-05	9.48002E-05
ASV9245.Lachnospiraceae	2.56358E-05	0.000349797	0	0	0.001320702	0.001617695	0.000343001	0.000176191	0	0.000663616	0.000154913	0.000742216	0	0	0	0.000979072	2.21244E-05	0	4.07515E-05	0.000625953	0.000251141	5.99484E-05	4.95405E-05	0.00020069	0.000533677	0.000339863	0.000756048	0.001637627	0.002847541	0.000861887	0.000280212	0.001244317	9.11639E-05	0.00055394	0.000206817	3.10511E-05	2.03998E-05	0.000256239	0.000130877	0.001109364	6.46064E-05	0.000149764	0.000323887	0.000129611	0	0.000604861	1.185E-05
ASV15537.Ruminococcus_1	0	0.015484352	0	0	0	0	7.62224E-05	0	0	0	0.006854886	0.000905141	0	0	0	0	4.42488E-05	0.000377594	0	0.000108861	4.18568E-05	0.000509562	0.000371554	0	0	0.001622073	0	0.000796683	0.00054633	0.000520384	0.000183215	0	0.000296283	0.000327328	0.000110302	9.31532E-05	2.03998E-05	0.000185061	0.000290837	0	0.000742974	0.000176994	0	3.24028E-05	6.47826E-05	0	0
ASV15641.Ruminococcus_2	0	0.000466396	0.000340566	2.94256E-05	0.00525741	0.002588311	7.62224E-05	5.87303E-05	0.000911023	4.57666E-05	0.00042601	0.001194786	0.000484568	0.000156073	7.76501E-05	9.79072E-05	0	0	0.000163006	0.003129763	4.18568E-05	0	0.000322013	0	0	0	0.000907258	8.85204E-05	6.62219E-05	0.000357764	0.00143339	0	2.2791E-05	0	0.000220604	0	0	0.000669068	0	0.000786384	4.3071E-05	0.000122534	0	0	1.61956E-05	0	0
ASV376.Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341865	1.25895E-05	0	0	0	1.42355E-05	0	0	0.012856681	0	0.000145749	0	0	0	0
ASV15017.Ruminococcaceae_UCG.013	0	9.32792E-05	0.000243262	0.000205979	0.001981053	0.000117651	0.0001715	0.000234921	0.000683268	0.000320366	7.74563E-05	0.000506879	0.00033547	0.000117055	0.000244043	0.000171338	4.42488E-05	0.001050696	0.000346387	0.000163292	0	2.99742E-05	2.47703E-05	0.003090632	1.56964E-05	0.000849657	3.36022E-05	7.3767E-05	0	0.000520384	0.000323321	0.000127622	0.00022791	0.000390276	9.65144E-05	0.000558919	0.000530396	0.000896835	0.000319921	0.000547661	0.000387639	0.000299528	0.000145749	0.000129611	3.23913E-05	0.001031013	0.000284401
ASV13685.Ruminococcaceae_UCG.010	0.001538146	6.99594E-05	0.002578574	0.000912194	0.000152389	2.94126E-05	0	0	0.000126531	0	0.000774563	0	0.001677352	0	0.000288415	0	0	3.28343E-05	0.000224133	0	0.000920849	0	0	0	0.010139855	0	0	0	0	0	0	0	0	0.000402865	0.003060887	0.000993635	0.001570787	0	0.000203586	0	0.000193819	0.000204223	0.00217004	0	0	0.001003519	0.000260701
ASV5967.Christensenellaceae_R.7.	0	0.001049391	0.003940839	0	0.00175247	0.002000059	0.00078128	0.003376989	0.004782873	0.002997712	0.000503466	0	0.004137468	0	0.006056707	0.002031575	2.21244E-05	0.00096861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9246.Lachnospiraceae	2.56358E-05	0	0.001216308	0	0.001650878	0.00167652	0.000438279	8.80954E-05	0.001088167	0.000297483	0	0	0.000596392	0	0.000820872	2.44768E-05	0.012190535	0.000771605	0	0.000190507	0.000251141	0	9.9081E-05	0.000722485	0	9.26899E-05	5.04032E-05	0.000250808	8.27773E-05	0.00032524	0.000172438	0	0	0.000138485	0.000510148	0.00013973	0.000163199	0.000113884	4.36256E-05	0.000800427	0.000204587	9.53042E-05	0.000663968	4.86042E-05	4.85869E-05	6.87342E-05	1.185E-05
ASV13263.Ruminococcaceae_UCG.005	0	0	7.29785E-05	0	0.000101592	2.94126E-05	0	0	5.06124E-05	0	0	0	0	0.001229076	5.54643E-05	4.89536E-05	2.21244E-05	3.28343E-05	6.11272E-05	0.000190507	0	8.99227E-05	0.000495405	4.01381E-05	0	0	0.000235215	0.000516369	0.000198666	6.50481E-05	0.000840635	0.001371939	6.8373E-05	0.000176254	0	9.31532E-05	2.03998E-05	0.000355887	1.45419E-05	0	0.000118445	0.000231453	0	4.86042E-05	1.61956E-05	2.74937E-05	8.29502E-05
ASV13690.Ruminococcaceae_UCG.010	0	0.000792873	0.001410918	0	0.001422294	0.000647078	0	0.000352382	0.001746128	0.00020595	0.00042601	1.81028E-05	0.001379156	0	0.002828682	0	0	0	0.001018786	0.000108861	0	0.000119897	0	0	0.000361016	0.000123586	3.36022E-05	0	0	4.8786E-05	0.000107774	0	0	0.000956805	0.000813479	0.000186306	0.000265198	8.54129E-05	0.002690244	0.000337022	0	0.000204223	6.47773E-05	0.004309577	1.61956E-05	0.000838557	0
ASV15539.Ruminococcus_1	0	0.002331981	0.001046025	0	0.000253981	0.000117651	0.005087846	2.93651E-05	0.001164085	0.000228833	0.000580923	0	0.000410019	5.85274E-05	0.001475352	0	0	0	0	0.000163292	0	0	7.43108E-05	0	0	0.000648829	0.000352823	0.000472109	0.000264888	0.000520384	4.31095E-05	0	0.001048385	0	0	0	0	0	0	2.80852E-05	0.000366103	5.44596E-05	0	0	0.001085108	0	0
ASV14982.Ruminococcaceae_UCG.011	0	0	0	0	0	0	0	0	0	0	0	3.62056E-05	0	5.85274E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000184812	0	0	0	0	0	0	0	0	0.010169228	0.012913097	0	0	1.40426E-05	4.3071E-05	0	0	3.24028E-05	0.0003725	0	0.000391051
ASV17121.Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99484E-05	0	0	0	0	0	0	0	0	0	0	0.002028398	0	0	0	0	0	0	0	0	0.009326199	0	0	0	0	0
ASV11502.Ruminococcaceae	0.00066653	0.000256518	0.000145957	0.000235405	0.000279379	0.000323539	0.000133389	0.000234921	0.000480818	0.000160183	0.000387282	0.000235337	0.000298196	0.000273128	0.0001553	0.000122384	0	0.000147754	0.000264884	0.000353799	4.18568E-05	0.000119897	4.95405E-05	0.000280967	7.84818E-05	0.000308966	0.000134409	0.000501615	0.000629108	0.000617957	0.000183215	0.000207386	0.000113955	7.55373E-05	0.000137878	0.000155255	0.000122399	9.96484E-05	0.00023267	0.00049149	0.000279961	0.000108919	0.000291498	4.86042E-05	6.47826E-05	9.62279E-05	8.29502E-05
