region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV7178.Clostridiales_vadinBB60.	0.000418137	5.99826E-05	0.000250759	0.000100215	0.000218289	0.000100028	0.001006494	0.000129719	0.000256815	0	0.000177633	4.24998E-05	0.000448006	0.000461582	0.00049975	0.000371191	0	0.000451773	0.002398777	0.000229331	0.001501371	0.00069541	0.000518929	0.000474784	0.000119342	0.000419551	0.000267858	0.000161413	0.000239891	0.00167107	0.002248578	0.002139682	0.000853303	0.00011489	0.000606796	0.000210913	0.000374205
ASV1874.Bacteroides	0	0.000209939	0	0	0	0	0	8.6479E-05	5.50317E-05	0	0	0	0	0.000177532	0	0	0	0	0	0.00169132	0	0	0.001161411	0.000408842	0	0	0.000676695	5.76475E-05	0.000873203	0	0	0	0.000379246	0.000508797	0.000148603	0.000126548	0.002946863
ASV11502.Ruminococcaceae	5.22671E-05	0.000299913	0.000473656	0.000150323	0.000218289	2.50069E-05	0	6.48593E-05	0.000110063	8.48878E-05	0	0	9.9557E-05	0.000355063	0.000133267	0.000210341	0	4.51773E-05	0	0.000315331	8.66176E-05	3.47705E-05	7.41326E-05	0.000316522	0.000136391	0.000251731	7.04891E-05	0.000126825	0.000230295	0	0.000264539	0	0.00016592	0.000344669	0.000160987	0.000210913	0.000327429
ASV13213.Ruminococcaceae_UCG.004	7.84006E-05	0.000119965	0.000195035	0.000150323	0.0001786	0.000225062	0.000191713	0.000194578	0.000146751	8.48878E-05	5.07524E-05	0.000254999	0.000298671	0.000284051	6.66333E-05	0.000148476	7.65023E-05	0.000135532	0.000105441	0.000143332	2.88725E-05	3.47705E-05	9.88435E-05	0.000158261	0.000187537	0.00011188	0.000183272	0.000276708	0.000115148	0.000196596	9.9202E-05	6.02727E-05	0.000118514	0.000164128	0.000148603	0.000126548	9.35512E-05
ASV2021.Bacteroidales	0	0.002639235	0	0	0	0.002175598	0	0.006053531	0.001320762	0	0	0	0.001592912	0.000426076	0	0	0	0	0	0	0	0	0	0.000804495	0	0	0	0	0	0	0	0	0	0	0.000185754	0	0
ASV4520.Rikenellaceae_RC9	0.003371227	0.003029122	5.57243E-05	0.000300646	0.000119067	5.00138E-05	0.000191713	0.003437541	0.000128407	0	0	4.24998E-05	4.97785E-05	0.000319557	0.0003998	0.000259833	0.000688521	0	0	0	0	0	0	3.95653E-05	0.000170488	0	0.000479326	0	0	0.001818517	0	0	0	0	1.23836E-05	0	0
ASV7727.Mogibacterium	0.000731739	0.000269922	0.000222897	0.000250539	0.000416733	5.00138E-05	0.000215677	0.000691832	0.000201783	0.000360773	0.000126881	0.000871247	0.000448006	0.000177532	0.000433117	0.000321699	0.000153005	4.51773E-05	0.000369043	0.000343997	0.000259853	0	0.000420085	0.000197827	0.00028983	4.19551E-05	5.63912E-05	0.000357415	0.000182317	0.001437611	0.000330673	0.000195886	2.37029E-05	0.000196954	0.000321973	0	0.000109143
ASV5046.Chishuiella	0	0	0	0.000100215	0	0	0	0.00521036	0	0	0	0	0	0	0	0	0.025054508	0	0	0	0	0	0	0	0	0	0	0	0.000268678	0.000663513	0	0	0	0	0	0	0
ASV13264.Ruminococcaceae_UCG.005	0.000130668	0.00023993	0.000195035	0.000200431	0.000158755	0.000200055	0	0.000108099	3.66878E-05	4.24439E-05	0.000279138	6.37498E-05	0	7.10126E-05	3.33167E-05	0.000235087	0	9.03546E-05	0	0.000171999	2.88725E-05	3.47705E-05	0.000222398	0.000105507	6.81954E-05	0	1.40978E-05	0.000196002	7.67651E-05	0	0.000198404	0	0.000189623	0.000164128	6.1918E-05	4.21825E-05	0.00042098
ASV6514.Clostridiales	0	0.000209939	0.000250759	0.000300646	9.92221E-05	0.000300083	0	0.000108099	0.000146751	4.24439E-05	0	0.00010625	0.000149335	0.000142025	0.000133267	0.000346445	0	0.000225887	7.90806E-05	5.73329E-05	0	0.000208623	0.00027182	0.000118696	0.000136391	0.000335641	0.000310152	3.45885E-05	0.000115148	0	0.000352718	0	0.000142217	0.000147715	0.000123836	0.000126548	0.000218286
ASV13696.Ruminococcaceae_UCG.010	0	0.000989713	0.000417932	0.000300646	0.000277822	0.000175048	0	0.000302677	0.000587005	0	0	0.000169999	4.97785E-05	0	9.995E-05	0.000470175	3.82512E-05	0.000632482	0.001159848	0.000315331	0.00023098	0.000486787	0.000667194	2.63769E-05	5.11465E-05	0.000825117	0.000225565	0.00024212	8.63608E-05	0	0.000286583	0.001552023	0.000213326	0.000820641	0.000693481	0.000274186	0.000280654
ASV13697.Ruminococcaceae_UCG.010	0.000235202	0.00023993	0.000278621	0	0.000138911	0.000625172	0.000599104	0.000172958	0.000385222	0.000551771	0.0005329	0.000148749	0.00064712	0.000532595	0.0007996	0.000148476	7.65023E-05	0.000271064	0.001001687	0.000114666	0.001010538	0.000730181	0.000197687	0.000870437	0.000204586	0.000629327	0.000112782	0.000368944	0.000115148	0.000577502	0.000198404	0.001416409	4.74057E-05	0.000361082	0.000185754	6.32738E-05	0.000202694
ASV11505.Ruminococcaceae	0	0	0	5.01077E-05	0.000476266	0.000375103	0	0	5.50317E-05	0	0	0.001126246	0.000149335	0.000213038	0.000166583	0.000767127	0	9.03546E-05	0	2.86664E-05	0	0	7.41326E-05	0.00042203	0	0	0	0.000380474	0	0	0	0	7.11086E-05	0	0.000198138	0.000485099	3.11837E-05
ASV7179.Clostridiales_vadinBB60.	0	0.000179948	0.000139311	0	5.95333E-05	0.000300083	0.000455319	0.000151338	0	0.000488105	0.000228386	4.24998E-05	0.000448006	7.10126E-05	0.000133267	2.4746E-05	0	0.002349221	0.001318009	0.000229331	0.000173235	0.000139082	0	0.000501161	0.000545563	0	0.000310152	0.000576475	0.000470186	0.00013516	0.000209426	0.000135614	9.48114E-05	0.000344669	0.000569645	0.000464008	0.000467756
ASV4522.Rikenellaceae_RC9	7.84006E-05	0.001439583	0	0.001052262	0.000515955	0.000250069	0.001246136	0.001513383	0.000605349	0.00010611	0.001547948	0.001699994	0.000149335	0	0.000466433	0.001039334	0.000153005	0	0.00139709	0.00040133	0.000317598	0.001773296	0.000494218	0.00126609	0.001227517	0	0.000733086	0	0.001113094	0.000331756	0.001862793	0	4.74057E-05	0.000492384	0.000346741	0.00067492	0
ASV13698.Ruminococcaceae_UCG.010	0.000496537	0.000569835	0.000139311	0.000200431	0.000416733	0.00040011	0.000239641	2.16198E-05	0.000623693	0.000403217	0.000482148	0	0.000348449	0.000639114	0.000466433	0.000334072	0	0.001942625	0.000579924	0.000343997	0.000144363	0.000417246	0.000593061	0.000382465	0.000511465	0.000881057	0.00077538	0.000161413	0.000988351	0.000159735	0.00040783	0.00082875	0.000450354	0.000541623	0.000222905	0.000780377	0.001107023
ASV13699.Ruminococcaceae_UCG.010	0	0.000269922	0.000891588	0.000250539	0.000198444	0.000175048	0	6.48593E-05	0.000165095	0	0	0.000276249	9.9557E-05	0.000248544	6.66333E-05	0.000160849	0	0.000361419	0.001318009	0.000515996	0.000173235	0.001529903	0.001013146	0.000738552	0.000306879	0.000405566	0.000465228	0.000415062	0.000431804	0	0	0	0.000142217	0.001001182	0.000383891	0.000147639	0.000140327
ASV6461.Clostridium_sensu_stricto_1	0	0	0	0.000551185	0.000456422	0	7.18924E-05	0.003999654	1.83439E-05	0	0.000101505	0.000424998	0	0	0	7.42381E-05	0.000918028	0	0	0	0	0	0	0	8.52442E-05	0	0	2.3059E-05	4.79782E-05	2.45746E-05	4.40898E-05	0	0	0	0.00013622	6.32738E-05	1.55919E-05
ASV9253.Lachnospiraceae	0.000679472	8.99739E-05	0.000640829	0.000801724	0.000436577	0.000175048	0.000862709	6.48593E-05	0.000183439	0.000403217	0.00126881	0.000956246	0.000298671	0.000106519	0.000633017	0.000754754	3.82512E-05	0.000316241	0.000184521	0	0	0.000208623	0	0.000237392	0.000579661	0.00011188	0.000183272	4.6118E-05	0.00037423	0.000172022	0.000242494	0.000120545	0	0.000196954	0.000111452	8.4365E-05	0
ASV13700.Ruminococcaceae_UCG.010	0.000496537	0.000509852	0.000306484	5.01077E-05	0.000654866	0.000950261	0.000551175	0.000108099	0.000660381	0.000233442	7.61286E-05	0.0001275	0.000547563	0.000603607	0.000466433	0.000445429	0.000114753	0.001219788	0.000659005	0.000630662	0.000173235	0.000591099	0.000370663	0.000290146	0.000255733	0.000293686	9.86847E-05	0.00023059	0.000422208	0.000208884	0.000319651	0.000361636	7.11086E-05	0.000196954	0.000804934	0.000147639	0.001340901
ASV13701.Ruminococcaceae_UCG.010	0	0.000179948	5.57243E-05	5.01077E-05	0.0001786	0.000350096	0	0	0.000458598	0	0	8.49997E-05	0.000497785	0.000284051	0.000133267	0	0	0.000135532	0	0.000429997	0	0.000139082	0.000815459	0.00042203	0.000630807	0.000881057	0.000422934	0.001037655	0.000316656	0	0.000892818	0	0.000402949	0.000131303	0.000693481	0.000379643	0.000280654
ASV7766.Clostridiales_XII	2.61335E-05	0.000179948	0.000139311	5.01077E-05	0.000119067	5.00138E-05	0	2.16198E-05	3.66878E-05	2.1222E-05	7.61286E-05	8.49997E-05	0.000199114	0.000106519	0.000233217	0.000173222	0	4.51773E-05	2.63602E-05	0.000143332	0	0.000173853	0.000321241	5.27537E-05	0	9.78953E-05	0.000225565	0.000172943	0.000211104	7.37237E-05	2.20449E-05	9.04091E-05	0	8.20641E-05	0.000160987	0.00016873	0.000311837
ASV9256.Lachnospiraceae	0.000496537	0.000299913	0.000835864	0.000601293	0.000198444	0.000100028	0.000647032	0.000129719	3.66878E-05	0.001697757	0	0.000382499	9.9557E-05	0.000106519	9.995E-05	0.000321699	0	0.000135532	5.27204E-05	2.86664E-05	0.000202108	3.47705E-05	4.94218E-05	1.31884E-05	6.81954E-05	2.79701E-05	8.45869E-05	0.000103766	0	0.000393193	5.51122E-05	0	0	1.64128E-05	4.95344E-05	0.000105456	1.55919E-05
ASV7181.Clostridiales_vadinBB60.	0	0	0	0.000150323	0.000257977	0.000275076	0	0	0	0	0	4.24998E-05	0.000547563	0.000177532	0	1.2373E-05	0	0.000316241	0.000869886	0.000143332	0.000202108	0.000104312	7.41326E-05	0.000698987	0.00117637	0.001510384	0.001071434	0.000784006	0.000124743	0	0	0	0.000118514	0.000672925	0.000260055	0.000295278	0.000202694
ASV6515.Clostridiales	0.000182935	0.000209939	0.000863726	0.000250539	0.000436577	0.000200055	0	2.16198E-05	0.000256815	0.000127332	0.000583653	0.000403748	0.000348449	0.000213038	0.000333167	0.000346445	0	0	7.90806E-05	8.59993E-05	2.88725E-05	6.9541E-05	4.94218E-05	0	0.000255733	0.000181805	0.000225565	0.000126825	0.000191913	0	3.30673E-05	3.01364E-05	0	0.000196954	0.000111452	0.000105456	7.79593E-05
ASV6395.Christensenellaceae	5.22671E-05	0.00044987	0.00039007	0.000751616	0.001091443	0.000575158	9.58566E-05	0.000562114	0.000495286	0	0.000355267	0.000594998	0.000796456	0.000461582	0.000566383	0.000680516	0.000229507	9.03546E-05	0	0.000343997	0.000144363	0	0.000123554	6.59422E-05	0.000238684	2.79701E-05	5.63912E-05	9.2236E-05	0.0002207	6.14364E-05	0.000143292	0	7.11086E-05	0.000164128	6.1918E-05	0.000105456	0.000187102
ASV15920.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	7.33756E-05	0	0	0	0	3.55063E-05	0	0	0	0	0	0.000143332	0	0	0	0	0	0	0	0	0	0	0	0	0.002962858	0	0.000767783	0	0
ASV11511.Ruminococcaceae	0	0.000749783	0.000668691	0.000100215	0.000257977	0.000375103	0	8.6479E-05	0.00084382	4.24439E-05	0.0005329	6.37498E-05	0.000248892	0.000497088	0.0003998	4.94921E-05	0	0.000271064	0	0.00088866	5.77451E-05	3.47705E-05	0.001186122	0.000764929	0.000340977	0	0.00115602	0.000910831	0.000729269	0	0.000529077	0	7.11086E-05	0.000541623	0.000408659	0.00067492	0.000717226
ASV2696.Bacteroidales_RF16.	0	0.000299913	0	0.000150323	0.001488331	0.000600165	0	0.000454015	0.00084382	4.24439E-05	0.000406019	0.0001275	0.000547563	0.000497088	0	0.000296953	0.000612019	0	0	0.000114666	0.000173235	0.000521558	0.000321241	0.000276957	0	0	0	0.001256716	0.002350932	0	0.000518055	0	0	0.00011489	0.000458193	6.32738E-05	0.000904328
ASV11512.Ruminococcaceae	0.000966941	0.000299913	0.000417932	0.000801724	0.000138911	0.00040011	0.000647032	0.000194578	0.000550317	0.000424439	0.000456772	0.000169999	0.000547563	0.000426076	0.000333167	0.000581532	0	0	0.000342682	0.000143332	0	0.000208623	9.88435E-05	0.000158261	3.40977E-05	9.78953E-05	9.86847E-05	0.000184472	0.0002207	0	0	0	0.000545166	0.000180541	8.66852E-05	0.000611647	0.000124735
ASV11513.Ruminococcaceae	0	0.000779774	0	0.000751616	0.000317511	7.50206E-05	0	0.000691832	0.000733756	0	0	0.000339999	0	0.000284051	9.995E-05	0.00053204	0.000306009	4.51773E-05	0	0.000229331	0	0	0.000667194	0.000237392	8.52442E-05	4.19551E-05	0.000239663	0.00023059	0.000326252	0	0	0	0.000284434	0.000443146	0.000123836	0.000105456	0.000483348
ASV5037.Parabacteroides	0	0	0.000195035	0.000200431	3.96888E-05	7.50206E-05	0	0	0.000275159	0	5.07524E-05	8.49997E-05	4.97785E-05	0.000177532	0.0005997	0.000160849	3.82512E-05	4.51773E-05	0.001186208	0.000315331	0.000144363	0.000104312	0.000172976	2.63769E-05	0	0.000349626	0.000155076	4.6118E-05	0	0.000786386	6.61347E-05	7.53409E-05	9.48114E-05	9.84769E-05	6.1918E-05	4.21825E-05	1.55919E-05
ASV13707.Ruminococcaceae_UCG.010	0	8.99739E-05	0.000139311	0.000100215	3.96888E-05	0.000300083	0	6.48593E-05	0.000256815	0	0	6.37498E-05	0.000149335	0.000213038	0.000166583	0.00012373	0	0.000135532	0	8.59993E-05	0	0	0.000370663	7.91306E-05	0	0	1.40978E-05	0.000449651	0.000326252	0	0.000132269	0	2.37029E-05	1.64128E-05	0.00030959	0.00050619	0.000202694
ASV13710.Ruminococcaceae_UCG.010	0.000156801	5.99826E-05	5.57243E-05	5.01077E-05	9.92221E-05	0.000150041	0.000503247	0.000108099	0.000403566	0.000233442	0.000228386	0	0.000348449	0.000142025	0.000266533	0.000185595	0	0	0.000184521	0.000229331	0.000144363	0.000243394	0.000123554	0.000382465	0.000613758	0.000629327	0.000733086	0	0.001372176	0	0.001499052	0.000858886	0.001042926	0.000213367	0.000693481	0.000400734	0.000841961
ASV13271.Ruminococcaceae_UCG.005	0.000966941	0	0.000668691	0.001152478	0.000575488	0.000675186	0	0	0.000311846	0.000233442	0.000279138	0.000637498	0.000896013	0.000355063	0.000666333	0.001435271	0	0.001445674	0.001634332	0.001003325	0.001328136	0.001286509	0.000296531	0	0.000323928	0.001174743	0	0	0.001007542	0.004570867	4.40898E-05	0.002832819	0.000379246	0.001559217	0.001052606	0.00084365	0
ASV3418.Alloprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00534307	0	0	0	0	0	0	0	0	0.00016873	0
ASV11514.Ruminococcaceae	0.000235202	0.000359896	0.000975175	0.000501077	0.000436577	0.000600165	0.000239641	0.000324296	0.000275159	0.000233442	0.000177633	0.000488748	0.000398228	0.000213038	0.0003998	0.000371191	0.000153005	0	5.27204E-05	0.000171999	0.000259853	0.000104312	0.000222398	0.000158261	0.000221635	4.19551E-05	1.40978E-05	0.000253649	0.000239891	9.82982E-05	0.000220449	3.01364E-05	0.000284434	0.000213367	0.000222905	0.000189821	3.11837E-05
ASV15181.Ruminococcaceae_UCG.014	2.61335E-05	0	0.000250759	0.000150323	0.00170662	0.000500138	0	0	0.000110063	0	0	0.000212499	0.000597342	0.00039057	0.000433117	0.000136103	0	4.51773E-05	0	0.000200665	0	0	0.000197687	9.23191E-05	6.81954E-05	0.000307671	9.86847E-05	6.9177E-05	9.59564E-06	0	0.000308628	0.000210955	0	0.00011489	0.000359124	8.4365E-05	0
ASV13712.Ruminococcaceae_UCG.010	0	0.000179948	0.000362208	5.01077E-05	0.000337355	0.000350096	0	4.32395E-05	0.000531973	0	0	0.000254999	0.000149335	0.000177532	0.000133267	0.000185595	0	9.03546E-05	0	0.000200665	0	0.000243394	0.000197687	0.000276957	0.000272782	5.59401E-05	0.000239663	0.000403533	0.000201508	0	0.000132269	0	0.000118514	0.000196954	0.00013622	0.000442916	0.000514532
ASV13713.Ruminococcaceae_UCG.010	0.000392003	0.00044987	0.000668691	0.00045097	0.000476266	0.000825227	0.000647032	0.000151338	0.000642037	0.000679103	0.000862791	0.000233749	0.000597342	0.000177532	0.00049975	0.000581532	0	0.000587305	0.000210881	0.000229331	0.000490833	0.000521558	0.000716616	6.59422E-05	0.000699003	0.000867072	0.000169174	0.000380474	0.000949968	0.000393193	0.000837706	0.000271227	0.001398469	0.001214548	0.00061918	0.000780377	0.00067045
ASV13714.Ruminococcaceae_UCG.010	0	8.99739E-05	0.000334346	0.000100215	1.98444E-05	0.000175048	0	0.000151338	0.000110063	0	0	4.24998E-05	0.000149335	0.000319557	0.000266533	0.000148476	3.82512E-05	0.000271064	5.27204E-05	0.000171999	0	0.000556328	0.000642483	0.000290146	0.000358026	0.000223761	0.000239663	0.000807065	0	0	2.20449E-05	0	0.000402949	0.000147715	0.000210521	0.000274186	0.000358613
ASV4529.Rikenellaceae_RC9	0.002352019	0	0.000640829	0.000400862	0	0.000450124	0.000359462	0	0.000165095	0.000679103	0.003755678	0	0.000248892	0	0.000566383	0.0007795	3.82512E-05	0.001807093	2.63602E-05	0	5.77451E-05	0	2.47109E-05	0.001134206	0.000187537	1.3985E-05	0.00032425	0	0	0.000921546	0	3.01364E-05	0	0	0.000916386	4.21825E-05	0
ASV2024.Bacteroidales	0	0.001049696	0.000278621	0.000100215	1.98444E-05	0.001850509	0	0.001513383	0.001779359	0.000403217	0.000964296	0	0.001144905	0.000781139	0.001999	2.4746E-05	0	0.001039078	0	0.001863318	0.00046196	0	0.005065731	0.000382465	0.002727815	0.001328578	0.000690793	0.001256716	0.00127622	0	0.000749526	0	0.000189623	0.000213367	0.000953537	0.000358551	7.79593E-05
ASV2027.Bacteroidales	0	0	0.000139311	0	0	0.000500138	0	0	0	0	0	0	0.000398228	0.001029683	0.00029985	0	0	0	0	0.000515996	0	0	0	3.95653E-05	0	0	0.002650388	0	0	0	0	0	0	0	8.66852E-05	8.4365E-05	0
ASV16707.Victivallaceae	0	0	0	0	0	0.000575158	0	0	0.000128407	0	0	0	0.000398228	3.55063E-05	9.995E-05	0	0	0	0	0.000601995	0	0	0.001260255	0.000290146	0	1.3985E-05	0	0.000668711	0	0	0	0	4.74057E-05	0	8.66852E-05	8.4365E-05	0.000265062
ASV11515.Ruminococcaceae	0	0	0.000473656	0	7.93777E-05	0.000225062	0	0	7.33756E-05	6.36659E-05	0	0.0001275	0.000248892	0.000106519	6.66333E-05	0.000111357	0	0.000361419	0	0	0.000288725	0.000173853	0.000395374	0.000158261	5.11465E-05	4.19551E-05	0.000140978	0.000415062	0.000633312	0	0	0.001567091	0.000592572	0.000229779	0.000222905	0.00016873	0.00049894
ASV4531.Rikenellaceae_RC9	0	0.0006898	0.001671728	0.000100215	0.001091443	0.000375103	0	0.000172958	0.000990571	0.001825089	0.001903215	0.000446248	0.000248892	0.001029683	0.000166583	0.000346445	7.65023E-05	0.000406596	0	0	0.00011549	0.000278164	0	5.27537E-05	0.001227517	0.000363611	0	0	0.000508569	0.001253302	0.000738504	0	9.48114E-05	0.000377495	0.002092827	0.00050619	3.11837E-05
ASV12875.Oscillibacter	0	0	0.000139311	0.000250539	5.95333E-05	5.00138E-05	0	0.000108099	0.000128407	2.1222E-05	0.000583653	6.37498E-05	0	0	0.000233217	9.89842E-05	0	0.000316241	0	8.59993E-05	5.77451E-05	0.000278164	9.88435E-05	0.000211015	0	0.000307671	0.000239663	0.000288238	0.000182317	0	0.000518055	0	0.00049776	0.000262605	0.000111452	0.000295278	0.000109143
ASV15019.Ruminococcaceae_UCG.013	0	0.000419878	0.000417932	0.000400862	0.000416733	0.000450124	0	0.000432395	0.000146751	0	0	0.000573748	0.000497785	0.000319557	0.0001999	0.000185595	0.000229507	0.000135532	0	0.000171999	0	0.000104312	0.000148265	0.000290146	0.000306879	0.000657297	0.000507521	0.000449651	0.00074846	0	0.000848728	0	0.000284434	0.000147715	0.00013622	0.000210913	0.000405389
ASV13716.Ruminococcaceae_UCG.010	0	0.000539843	5.57243E-05	0	5.95333E-05	0.000225062	0	0.000237817	0.000183439	0	0	6.37498E-05	0.000149335	0.000639114	0.0001999	0	0	0	0	0.000229331	0	0.000139082	0.000395374	0.000303334	0	0	0.000225565	0.000311297	0	0	0	0	0.00033184	0.000295431	3.71508E-05	0.000210913	0
ASV4532.Rikenellaceae_RC9	0.002691755	0.001109678	0.001030899	0.000952047	0.000714399	0.000850234	0	0.000670212	0.001137323	0.00010611	0.000558276	0.000998746	0.000547563	0.001029683	0.000832917	0.001422898	3.82512E-05	0.000948724	0.000289962	0.000429997	0.000606323	0.000452017	0.000247109	9.23191E-05	0.001005882	0.000825117	2.81956E-05	0	0.000326252	0.000319469	0.000606234	0.002109546	0	0.000804228	0.00061918	0.000485099	0.00049894
ASV13718.Ruminococcaceae_UCG.010	0	2.99913E-05	0.000668691	0	1.98444E-05	0.000250069	0	0	0.00051363	0	0	0.000191249	0.000248892	0.000532595	3.33167E-05	0.00024746	0	0.001536029	0.000105441	0.000343997	0.000317598	0.000243394	0.000222398	0.001107829	0.000750149	0.000950982	0.000718988	0.000322826	0.000422208	0	0.00040783	0	0.000213326	0.000656513	0.000297206	0.000253095	0.000327429
ASV4533.Rikenellaceae_RC9	5.22671E-05	0.000539843	0	0.003106679	0.001647087	0.000150041	4.79283E-05	0.000972889	0.000678725	8.48878E-05	2.53762E-05	0.001338745	4.97785E-05	0.000426076	9.995E-05	0.001521882	0.000803274	0.000135532	0.000184521	8.59993E-05	0	0.000104312	0	0	6.81954E-05	0.000153835	4.22934E-05	0	2.87869E-05	2.45746E-05	0	3.01364E-05	2.37029E-05	0	0	0	0
ASV11516.Ruminococcaceae	0	0.000149957	2.78621E-05	0.000150323	0.000119067	0.000125034	0	0.000237817	1.83439E-05	0	0.000101505	6.37498E-05	4.97785E-05	0	0.000133267	4.94921E-05	0	0.000406596	0.000342682	0.000601995	0	0.000486787	0.000197687	0.000276957	0.000460319	0.000419551	0.000465228	0.000219061	0.000249487	0	0.000440898	0	0.000568869	0.000262605	0.000272439	0.000232004	0.00074841
ASV2028.Bacteroidales	0	0	0	0.000200431	0.000654866	7.50206E-05	0	0	0	0	0	0.000807497	4.97785E-05	0	3.33167E-05	0.000395937	0.000726772	0	0	0	0	0	0.000370663	1.31884E-05	0	0	0	0	0	0	8.81795E-05	0	0	0.000492384	0	0	0
ASV13719.Ruminococcaceae_UCG.010	0	0	0.000334346	0	5.95333E-05	0.000125034	0	0	0.000110063	0	0	4.24998E-05	0.000398228	0.000106519	6.66333E-05	0.000136103	0	9.03546E-05	0	0	0	0	0.000148265	0	3.40977E-05	0	0	0.000253649	9.59564E-06	0	3.30673E-05	0	0.000189623	0.001444328	0.000383891	4.21825E-05	0.000701634
ASV7184.Clostridiales_vadinBB60.	0	8.99739E-05	0.000222897	0.000300646	0.000257977	0.000275076	0	0	9.17196E-05	4.24439E-05	0	2.12499E-05	0.000149335	3.55063E-05	0.000433117	0.000593905	3.82512E-05	0.000316241	7.90806E-05	0.000229331	0.000144363	0.001773296	0.000494218	0.000131884	0.00015344	0.000279701	0	6.9177E-05	0.000211104	0	0.000617257	0	0.000213326	0.00011489	7.43016E-05	6.32738E-05	0.000374205
ASV2029.Bacteroidales	0.000182935	0.000569835	0.001142348	0.001202586	0.001944753	0.000575158	0	0.000735072	0.000862164	0.000657881	0.001319563	0.001189996	0.000448006	0.000213038	0.000266533	0.001212556	0.001721302	0	0.001265289	0.000257998	0.001703479	0.000243394	0	0.000778118	0.00339272	0.000629327	0.00148027	0.001683308	0.000489378	0.000319469	0.000484987	0.000436977	0	0.000213367	8.66852E-05	0.000105456	0.001153798
ASV4211.Rikenellaceae_dgA.11	0	0.000509852	0	5.01077E-05	0.000158755	0	0	0.000540494	0.000165095	0	0	0	0	7.10126E-05	0	6.18651E-05	0	0	0	2.86664E-05	0	0.000104312	0.000741326	0.001305655	0	0	0.001776324	0	9.59564E-06	0	0	0	0.001185143	8.20641E-05	3.71508E-05	2.10913E-05	0
