region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13262.Ruminococcaceae_UCG.005	0.000682183	0.000276447	0.00057923	0.000204743	0.000321187	0.000246907	0.000328606	0.000131002	0	2.2668E-05	0.000235655	0.000321944	2.66532E-05	0.0001197	9.08788E-05	0.000162545	3.14139E-05	0	0.000156365	3.0899E-05	0.000150596	0.000280397	0.000203707	6.69777E-05	0.000465936	0.000453919	0.000256074	5.5139E-05	2.93958E-05	9.29627E-05	0.000150009	0.00012922	1.43336E-05	0.000220261	5.98349E-05	4.73462E-05	0.000176548	0.000161766	9.34195E-05	0.000118233
ASV13686.Ruminococcaceae_UCG.010	8.02568E-05	0	0.000165494	0	8.75964E-05	0.000768155	2.52774E-05	0	0	0	0.000147284	6.43887E-05	0.000106613	0.000239399	0.000302929	0.000417973	0.000596865	0.000441026	0.000536109	0.001035117	0.000629766	0.000472248	8.48781E-05	0.000379541	0.000320331	0.000419002	0.000384111	0.000238935	0.00027926	0.000604258	0.000300017	0.000161525	0.000286673	0.000536887	0.000418844	0.000268295	0.000529644	0.000575167	0.00042973	0.000489823
ASV9247.Lachnospiraceae	0.000441413	0.000368596	5.51648E-05	0.000238867	5.83976E-05	2.74341E-05	0.000202219	6.55008E-05	0	0.00011334	0.001178273	8.58516E-05	0.000346491	0	0	2.32207E-05	9.42418E-05	0.000771796	0	0.000154495	0	0.000103304	0	0.000156281	0	0	0	3.67593E-05	0	9.29627E-05	0	0	0.000272339	0	1.9945E-05	0.000189385	0.000112349	0	3.73678E-05	0.000422262
ASV13263.Ruminococcaceae_UCG.005	0.00024077	0.000460745	0.000468901	0.000102372	0.000116795	0.000301775	0.000328606	0.000458505	0	0	0.000117827	0.000343407	0.000186572	0.0001197	0.000121172	4.64414E-05	3.14139E-05	0.000165385	0.000111689	0.000185394	2.73811E-05	0.000413217	5.09269E-05	0.000245585	8.73629E-05	0.000209501	3.20092E-05	0.000128658	0.000161677	0.000116203	2.14298E-05	0.000290745	1.43336E-05	9.63643E-05	9.97248E-05	0.000489245	0.000337046	0.000143792	9.34195E-05	0.000168905
ASV13688.Ruminococcaceae_UCG.010	0.000321027	0.000322521	5.51648E-05	0	0.000321187	0	0.000960542	9.82511E-05	0	0	0.000294568	0.00066535	2.66532E-05	2.99249E-05	0	0	0	0	4.46758E-05	1.54495E-05	0	0	0	0	0	0	0	0	2.93958E-05	0.000441573	0.000128579	0	0.000100335	0	0	0	0.000706192	0	0	0
ASV3175.Barnesiellaceae	0.000120385	9.21489E-05	0.000358571	6.82477E-05	0.000321187	2.74341E-05	0.000126387	0.000360254	0	0	0.000235655	6.43887E-05	0.00058637	8.97747E-05	0.000302929	0.000371531	0.000188484	0.000220513	0.000134027	0.000154495	0.000260121	0.000295155	0.000645074	2.23259E-05	0.00090275	0.000960212	0.000352101	0.000330834	0.00027926	9.29627E-05	0.000192868	0.000452269	0.000200671	0.000591952	0.000139615	0.000284077	0.000128399	0.000377453	5.60517E-05	0.000253357
ASV13689.Ruminococcaceae_UCG.010	4.01284E-05	9.21489E-05	2.75824E-05	0.000511858	0.000116795	0.000109736	0.000353884	0	0	0	0.000471309	0.00036487	2.66532E-05	0.000269324	0.000363515	0.00032509	0.000722521	5.51283E-05	0.001273259	0.000880622	0.000301192	0.000280397	0.00027161	0.000334889	4.36815E-05	0.000192042	0.00080023	0.001415233	0.000338051	0.00034861	0.000621464	0.000969149	0.000559012	0.000523121	0.000219394	0.000505027	0.000337046	0.000287584	0.000224207	0.0003547
ASV13692.Ruminococcaceae_UCG.010	0.000120385	0.000460745	2.75824E-05	0.000102372	0.000846765	5.48682E-05	0.000303329	0	0	0	0.000441852	6.43887E-05	0	0.000568573	0.000424101	0.000510856	0.00087959	0.000192949	0.000402082	0.000556182	0.000629766	0.00072313	0.001341074	0.000334889	0.000451375	0.000645961	0.001312378	0	0.000602613	0.000999349	0.002678724	0.000904539	0.001275693	0.001073774	0.002592844	0.000931143	0.001653131	0.000485297	0.001177086	0.000912085
ASV7178.Clostridiales_vadinBB60.	0	0	0	6.82477E-05	0	0.000219473	2.52774E-05	6.55008E-05	0	0	0	0	5.33063E-05	0.0001197	0.000212051	0.000185766	0.000345553	0	0.000268055	0.000278091	0.000410717	0.000280397	0.000390439	0.000558148	0.000640662	0.000803087	0.000384111	0.000496251	0.000455634	0.000604258	0.000857192	0.000646099	0.000401342	0.000509354	0.000339064	0.000583937	0.000449395	0.000251636	0.000616569	0.000219576
ASV1874.Bacteroides	0.001123596	0.001474383	0.001517032	0.001364955	0	0.001042495	0.001339703	0.000360254	0	2.2668E-05	0.000824791	0.003584306	0.00050641	0.000239399	0.000757323	0.000162545	0.000816762	0.002260261	0.000134027	0.000293541	0.000301192	0.000427975	0.001595709	0.000446518	0.000407694	0.000384085	0.000160046	0	0.000852477	9.29627E-05	0.000257158	0.000516879	4.30009E-05	0.000495588	0.000259284	0.000473462	0.000176548	0.000593141	0.000691305	0.000624947
ASV11502.Ruminococcaceae	0.000441413	0.000368596	0.00011033	0.000136495	0.000145994	8.23023E-05	0.000126387	0.000196502	0	0	0.000265111	0.00015024	0.000239878	5.98498E-05	0	0.000185766	0	8.26925E-05	0.000111689	3.0899E-05	4.10717E-05	0.000147578	0.000169756	0.000133955	7.28025E-05	3.49168E-05	0.000128037	0.00053301	0.000117583	9.29627E-05	0.000107149	0.000161525	7.16681E-05	0.000110131	0.000239339	7.89104E-05	0.000144448	0.000233662	0.000130787	6.75619E-05
ASV11503.Ruminococcaceae	4.01284E-05	0.000276447	0.000137912	0	0	8.23023E-05	0	0	1.98859E-05	2.2668E-05	0.000471309	0	5.33063E-05	0	0.000121172	0.000208986	0.000125656	8.26925E-05	0.000670136	0.000386238	8.21434E-05	0.000221366	0.000288586	0.000245585	0	0	0.000192055	0	2.93958E-05	0.000162685	0.000300017	9.69149E-05	0.000344007	8.2598E-05	0.00015956	0.000915361	0.000337046	0.000449349	0.000616569	0.000152014
ASV13213.Ruminococcaceae_UCG.004	8.02568E-05	0.000322521	0.000248242	0.000102372	0.000262789	0.000219473	0.000227497	0.000196502	0	6.80041E-05	0.000294568	0.000128777	0.000293185	0.000239399	6.05859E-05	0.000185766	3.14139E-05	0.000110257	0.000223379	0.000108147	8.21434E-05	0.000280397	0.000220683	8.93037E-05	4.36815E-05	3.49168E-05	3.20092E-05	0.000147037	0.000176375	0.000139444	0.000192868	0.00019383	7.16681E-05	0.00015143	1.9945E-05	0.000126257	0.000208648	0.000215688	0.000149471	0.000152014
ASV2021.Bacteroidales	0	0	0	0	0.00023359	0.000219473	0	0.000360254	0	0.000408024	0	0	0.000106613	0.001316695	0.00051498	0.000952049	0	5.51283E-05	0	0.000865172	0	0	0	0	0.000917311	0.000803087	0	0.00053301	0	0	0.000107149	0	0	5.50653E-05	0	0	0	0	0	0
ASV4520.Rikenellaceae_RC9	0.000642055	0.001382234	0.001654944	0.001637946	0.001080355	0.001069929	0.001845252	0.000360254	0	0.00022668	0.000500766	0.000922905	0.000133266	0.000329174	0.000242343	0.000255428	0	0	0.000781826	6.1798E-05	0.000123215	0.000147578	0	0.001183273	7.28025E-05	0.000226959	0.000224065	0	0.000676103	0.000581017	0.000728613	0.000516879	0.000229338	0.000509354	0.000259284	0.000362988	0.000272847	0.001006543	0.000691305	0.000878304
ASV7727.Mogibacterium	0.000361156	0.000276447	0.000220659	0.000375363	0.000291988	2.74341E-05	0.000480271	0.000131002	0	0.000634705	0.000324025	0.000171703	0.000319838	8.97747E-05	0	6.96621E-05	0.00015707	0	0.000111689	0.000108147	0.000273811	0.000206609	0.000101854	6.69777E-05	0.000116484	1.74584E-05	3.20092E-05	1.83797E-05	0.000705498	4.64814E-05	0.000235728	0	5.73345E-05	0.000468055	0.00011967	9.46925E-05	0.000176548	8.98699E-05	5.60517E-05	0.000118233
ASV5046.Chishuiella	0	0	0	0	0	0	2.52774E-05	0	0.002107901	0.013260796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13264.Ruminococcaceae_UCG.005	0.000361156	0.000645042	0.000303406	0.000170619	0.000262789	0.000411511	0.000353884	0.000622257	0	6.80041E-05	0.000765877	0.000686813	0.000399797	0.000179549	6.05859E-05	0.000162545	6.28279E-05	5.51283E-05	0.000178703	0.000169945	2.73811E-05	0.000236124	0.000169756	0.000424192	0.000160165	3.49168E-05	9.60277E-05	0.000257315	1.46979E-05	0.000255647	0.000107149	6.46099E-05	7.16681E-05	0.000178962	0.000259284	0.000126257	0.000112349	3.59479E-05	0.000149471	0.000152014
ASV6514.Clostridiales	0.000280899	0.000460745	0.000137912	0.000102372	0.000262789	0.000164605	0.000227497	3.27504E-05	0	6.80041E-05	0.000147284	0.00051511	0.000159919	5.98498E-05	3.02929E-05	6.96621E-05	3.14139E-05	0.000110257	0	0.000139046	9.5834E-05	0.000324671	0.000356488	0.00011163	7.28025E-05	0.000174584	0.000160046	0.000110278	0.000411541	0.000302129	2.14298E-05	0.00025844	0.000143336	0.000165196	9.97248E-05	0.000110475	6.41993E-05	0.000251636	0.000261575	1.68905E-05
ASV13694.Ruminococcaceae_UCG.010	4.01284E-05	9.21489E-05	0	0	0.000262789	8.23023E-05	0.000151665	3.27504E-05	0	0	0.000265111	2.14629E-05	0	0.000359099	0.000181758	0.000394752	0.000282725	0.00033077	0.000379744	0.000401687	0.000355955	0.000427975	0.000407415	6.69777E-05	0.000189286	6.98336E-05	0.000256074	0.000202176	0	0.000116203	0.000300017	0	0.000344007	0.00015143	0.000598349	0.000394552	0.000513594	0.000251636	0.000653937	0.000658728
ASV13696.Ruminococcaceae_UCG.010	4.01284E-05	4.60745E-05	0.000137912	0.000375363	2.91988E-05	0.000164605	0.000176942	0	0	0	0.000206198	2.14629E-05	0	0.000209474	0.000242343	4.64414E-05	9.42418E-05	2.75642E-05	0.000111689	0.000154495	2.73811E-05	0.000177093	0	6.69777E-05	4.36815E-05	1.74584E-05	0.000256074	1.83797E-05	0.000161677	0.000255647	0.000321447	9.69149E-05	0.000172004	0.000247794	7.97798E-05	0.000157821	0.000417295	0.000359479	9.34195E-05	0.000219576
ASV13697.Ruminococcaceae_UCG.010	0.000120385	0.000138223	0.000248242	0.000102372	0.000291988	0.000685852	5.05548E-05	0	0	0	5.89136E-05	0.00015024	0	5.98498E-05	6.05859E-05	2.32207E-05	0.00015707	0.000220513	0.000446758	0	4.10717E-05	0.000324671	0.000305561	0	7.28025E-05	1.74584E-05	0	5.5139E-05	0	0.00032537	4.28596E-05	0.001098369	0.000186337	0	1.9945E-05	7.89104E-05	3.20996E-05	0.000125818	3.73678E-05	0
ASV11505.Ruminococcaceae	0.000120385	9.21489E-05	0.000496483	0	0.000408783	0.000164605	0	6.55008E-05	0	0	0.000235655	0.000236092	0.000133266	0	6.05859E-05	6.96621E-05	6.28279E-05	5.51283E-05	0.000201041	0.000216293	1.36906E-05	0	5.09269E-05	6.69777E-05	0.000160165	0.000209501	0.000128037	0.000147037	0	0.00032537	4.28596E-05	6.46099E-05	0.000200671	6.88317E-05	0.00011967	0.000126257	9.62989E-05	0.000215688	1.86839E-05	0.000135124
ASV7179.Clostridiales_vadinBB60.	0	0	2.75824E-05	0.000102372	0.000204391	0.00013717	0.00010111	0	0	0	0	2.14629E-05	0	0.000209474	6.05859E-05	4.64414E-05	3.14139E-05	0.000165385	0.000134027	0	0.000547623	0.000118062	0.001001562	0.000178607	0.000203847	0.000192042	0	0	0.000176375	0.000302129	6.42894E-05	9.69149E-05	2.86673E-05	0.000165196	0	0.000110475	8.02491E-05	0.000233662	0.000579201	1.68905E-05
ASV4522.Rikenellaceae_RC9	8.02568E-05	0	0.000358571	0	0.000262789	0.000164605	7.58323E-05	0.000163752	0	2.2668E-05	0	0	7.99595E-05	0.000478798	0.000333222	0.000441194	0	0	0.000670136	0	0.000670838	0.000398459	0	0.00049117	0.000131044	0.000506294	0.000736212	0.000128658	2.93958E-05	0	0.000150009	0.000161525	4.30009E-05	9.63643E-05	0	0	0.000112349	0.000449349	0.000112103	0.000168905
ASV13698.Ruminococcaceae_UCG.010	0.000160514	0.000230372	0.00011033	0.00044361	0.00023359	0.000246907	0.000429716	6.55008E-05	0	0	0.000677507	2.14629E-05	2.66532E-05	0.000478798	0.000545273	0.000928829	0.000408381	0.000551283	0.00042442	0.000216293	0.000397026	0.000427975	0.000237659	0.00011163	0.000262089	0.000314251	0.000576166	0.00053301	0.000426239	0.000162685	0.000278587	9.69149E-05	0.000301006	0.000440523	0.000718018	0.001325695	0.000256797	0.000772881	0.000635253	0.000456043
ASV13699.Ruminococcaceae_UCG.010	0.001123596	0.00041467	0.001820439	0.000921344	0.001255548	0.00194782	0.000454994	0.000622257	0	6.80041E-05	0.000441852	0.001395089	0.000879554	0.000239399	0.000424101	0.000348311	0.001445041	0.000799361	0.000402082	0.000417137	0.000191668	0.000309913	0.000458342	0.000312563	0.000320331	0.000384085	0.000480138	1.83797E-05	0.000455634	0.00102259	0.000685753	0.000452269	0.000243672	0.000509354	0.000179505	6.31283E-05	0.000272847	0.00122223	0.000205523	0.0003547
ASV9253.Lachnospiraceae	0.000401284	0	0.000193077	0.000170619	0.000321187	0	5.05548E-05	0.000393005	0	0.00011334	0.000471309	0.000107315	0.000213225	5.98498E-05	6.05859E-05	2.32207E-05	0	8.26925E-05	2.23379E-05	0	9.5834E-05	0.000118062	0	0.000200933	0.000116484	6.98336E-05	0.000128037	9.18983E-05	2.93958E-05	0.000278888	0.000150009	0.000355355	0.000100335	0.000137663	0.000299174	0.000157821	0.000320996	0.000215688	0.000149471	0.000202686
ASV13700.Ruminococcaceae_UCG.010	0.000642055	0.001059712	0.000717142	0.000136495	0.000700771	0.000795589	0.000505548	0.000196502	0	0	0.000294568	0.000815591	0.000266532	0.000239399	0.000212051	0.000208986	9.42418E-05	0.000689104	0.000134027	0.000370788	0.000123215	0.000206609	0.000797854	0.000714429	0.00058242	0.000820545	0.000256074	0.000312454	0.000382145	0.000232407	0.000300017	0.000646099	0.000358341	0.000192729	0.000378954	0.000410334	0.000609893	0.000395427	0.000653937	0.000608057
ASV13268.Ruminococcaceae_UCG.005	0.000200642	0	0.000330989	6.82477E-05	5.83976E-05	8.23023E-05	0.000151665	0.00085151	0	2.2668E-05	5.89136E-05	0.000386332	0.000533063	2.99249E-05	0.000212051	2.32207E-05	9.42418E-05	0.000137821	4.46758E-05	4.63485E-05	5.47623E-05	7.37888E-05	0.000288586	0.000156281	0.000131044	0.000174584	0.000128037	0.000128658	0	0	0.000192868	0	8.60018E-05	4.1299E-05	0.00011967	9.46925E-05	6.41993E-05	0	0	1.68905E-05
ASV13701.Ruminococcaceae_UCG.010	0.000120385	4.60745E-05	5.51648E-05	0	5.83976E-05	0.000109736	5.05548E-05	6.55008E-05	0	0	0.000147284	0	2.66532E-05	5.98498E-05	0.000121172	6.96621E-05	0.000219898	0.00033077	0.000357406	0.000494384	0.000150596	0.00013282	3.39512E-05	0.000178607	0.000218407	0.000366627	0.000352101	0.000422732	0.000646707	0.000185925	0.000214298	0.000775319	0.000258005	0.000578186	0.000239339	0.000189385	0.000240747	0.000287584	0.000130787	0.000219576
ASV13702.Ruminococcaceae_UCG.010	0	4.60745E-05	2.75824E-05	0.000136495	0	0	0.00010111	3.27504E-05	0	0	0.000117827	8.58516E-05	0	0.000239399	0.000212051	0.000232207	0	0.000220513	0.000335068	0.000200844	0.000109525	0.00013282	0	0.000401866	8.73629E-05	0	0.000160046	7.35186E-05	0	9.29627E-05	8.57192E-05	0	5.73345E-05	5.50653E-05	0.00019945	9.46925E-05	0.000144448	0.00017974	0	0.000219576
ASV7181.Clostridiales_vadinBB60.	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478798	0.000575566	0.000766284	6.28279E-05	0.000413462	0.001206246	0.001081465	0.000533932	0.00163811	0.000628098	0.000468844	0.001266763	0.001152255	0.00124836	0.000404352	0	0.000139444	0	0	0.000917352	0.001046241	0.000219394	0.000362988	0.000577793	0.000341506	0.000896827	0.00037159
ASV15917.Kiritimatiellae_WCHB1.41	0	0.000460745	0	0.000238867	0.00023359	0.000576116	0.000454994	9.82511E-05	0	0	0.000265111	6.43887E-05	5.33063E-05	0.000538648	0.000666445	0.000835946	0.000848176	5.51283E-05	0.000915853	0.000509834	0.00120477	0.000974012	0	0.000357215	0.001543412	0.00109988	0	0.001084399	0.000382145	0.001162034	0.000471456	0.002164432	0.001103689	0.001899754	0.001116917	0.001483516	0.00085064	0.000772881	0.002316804	0.000878304
ASV6515.Clostridiales	0.000842697	0.000230372	0.000358571	0.00044361	0.000116795	5.48682E-05	0.000278052	0.000556756	0	2.2668E-05	0.000265111	0.000965831	0.000453104	0.000239399	0.000121172	0.000255428	0.00015707	0.000275642	0.000245717	0	9.5834E-05	0.000177093	3.39512E-05	0.000156281	0.000160165	0.00010475	0	0.000220556	0.000264562	0.00034861	2.14298E-05	0.000290745	4.30009E-05	8.2598E-05	3.98899E-05	4.73462E-05	0.000112349	0.000233662	0.000130787	0.000152014
ASV6395.Christensenellaceae	0.000441413	0.000645042	0.00057923	0.000272991	0.000175193	0.000548682	0.000581381	0.000262003	0	0.000158676	0.000589136	0.00036487	0.000399797	5.98498E-05	9.08788E-05	9.28829E-05	0	0.000220513	0.000111689	1.54495E-05	2.73811E-05	5.9031E-05	8.48781E-05	2.23259E-05	0	1.74584E-05	6.40184E-05	0.000385973	8.81873E-05	0.000116203	8.57192E-05	0.000226135	7.16681E-05	0.000110131	3.98899E-05	3.15642E-05	3.20996E-05	0.00017974	0.000186839	8.44523E-05
ASV6516.Clostridiales	0.000361156	0.000322521	0.000165494	3.41239E-05	0.000116795	2.74341E-05	0.000151665	0	0	6.80041E-05	2.94568E-05	0.000193166	0	5.98498E-05	0.000121172	2.32207E-05	9.42418E-05	0.000165385	0	0.000200844	6.84528E-05	0.000324671	0	0.000312563	2.9121E-05	1.74584E-05	0.000160046	0.000294074	7.34894E-05	0	0.000471456	0.00012922	5.73345E-05	0.000275327	1.9945E-05	3.15642E-05	3.20996E-05	7.18959E-05	5.60517E-05	0.000101343
ASV15920.Kiritimatiellae_WCHB1.41	4.01284E-05	0.000138223	0.00011033	0.000136495	0.000145994	0.000685852	0.000404439	3.27504E-05	0	0	8.83704E-05	0.00015024	0.000186572	0	0	0	3.14139E-05	0.000220513	0.001697679	0.001467703	0.00023274	0.000206609	0.000322537	0.000468844	0.000145605	0.00010475	0.003713069	0.000808705	4.40937E-05	0.000534536	0.000942911	0.000290745	0.001361695	0.002381575	0.001196697	0.00235153	0.000674092	0.001419944	0.001270506	0.000624947
ASV11509.Ruminococcaceae	0.000160514	0	0	6.82477E-05	0	0	0.00010111	6.55008E-05	0	0	0	0	2.66532E-05	0.000299249	0.001120839	0.000603739	0.000534037	0.000606411	0.00031273	0.000571632	0.00047917	0.000693614	0.000373464	0.000156281	0.000203847	0.000261876	0.000256074	0.000367593	0.000176375	6.9722E-05	0.000407166	0	0.00015767	9.63643E-05	0.000458734	0.000568155	0.000176548	0.000125818	3.73678E-05	8.44523E-05
ASV11511.Ruminococcaceae	0.000441413	0.000368596	0.000303406	0.000341239	0.000145994	0.000219473	0.000353884	9.82511E-05	0	6.80041E-05	0.000265111	4.29258E-05	5.33063E-05	0.00128677	0.001211717	0.000952049	6.28279E-05	2.75642E-05	0.000536109	0.000293541	0.000465479	0.000752645	0.000101854	0.000312563	0.000320331	0.000314251	0.000384111	0.000220556	0.000455634	0.000371851	0.000364307	0.000516879	0.000501677	0.000523121	0.000458734	0.000552373	0.000497544	0.000665037	0.001064983	0.000928976
ASV2696.Bacteroidales_RF16.	0.000120385	0.000138223	0.000220659	0.000375363	0.000379584	0.000493814	2.52774E-05	0.000327504	0	0	0.000176741	2.14629E-05	0.000613023	0.000418948	0.000242343	0.000185766	0	0.000413462	0	0	0.000191668	8.85465E-05	0	0.000156281	0.000349452	0.000558669	0.000256074	0	5.87915E-05	0.000278888	0.000150009	0	0.000215004	0.000206495	7.97798E-05	4.73462E-05	0.000176548	5.39219E-05	0.000112103	0.000270247
ASV11512.Ruminococcaceae	8.02568E-05	0.00041467	5.51648E-05	0.001194335	0.001255548	0.000438945	0.000429716	3.27504E-05	0	0	0.000265111	0.000321944	5.33063E-05	8.97747E-05	0.000333222	0.000464414	0.00015707	0.000192949	8.93515E-05	0.000278091	8.21434E-05	0.00013282	0.000152781	0.000267911	5.8242E-05	0.000157126	3.20092E-05	0.000202176	0.000323353	0.000371851	0.000214298	0.000549184	0.000186337	0.000275327	0.000458734	4.73462E-05	0.000240747	0.000557193	0.000224207	0.000489823
ASV11513.Ruminococcaceae	8.02568E-05	9.21489E-05	0.00148945	0.000272991	0.000291988	0.001124798	0.00010111	0.000163752	0	4.53361E-05	0.000147284	0.000622424	0.000266532	0.0001197	0.000181758	0.000371531	0.000125656	0.000137821	0.000178703	0.000200844	0.000219049	0.000177093	0.000288586	6.69777E-05	1.45605E-05	5.23752E-05	0.000320092	0.000202176	0.000176375	0.000209166	0.000578604	0.00025844	0.000444343	0.000234028	0.000398899	0.000852232	0.000224697	0.000215688	0.000224207	0.000287138
ASV5037.Parabacteroides	0	0.000184298	0.000303406	0.00061423	0.001284747	0.001179666	0.000859432	0.000589507	0	4.53361E-05	0.000176741	4.29258E-05	0.000373144	0.000389024	0.000333222	0.000464414	6.28279E-05	0.000468591	8.93515E-05	6.1798E-05	0.000177977	7.37888E-05	0.000118829	0.000312563	0.000407694	0.000174584	0.000192055	0.000680047	0	4.64814E-05	0.000192868	0.00032305	0.000114669	6.88317E-05	0.000139615	0.000284077	0.000160498	0.000449349	0.000130787	0.000456043
ASV13707.Ruminococcaceae_UCG.010	0.000120385	0.000322521	0.000193077	6.82477E-05	0.000583976	0.000329209	0.000151665	6.55008E-05	0	0	0.000235655	0.000107315	0.000133266	0.000179549	0.000302929	0.000371531	0.000376967	0.000137821	0.00031273	0.000231743	0.000191668	0.000236124	0.000135805	0.00011163	0.000189286	3.49168E-05	9.60277E-05	9.18983E-05	0.000117583	4.64814E-05	4.28596E-05	0.000226135	0.000100335	9.63643E-05	0.00011967	4.73462E-05	0.000304947	0.000161766	5.60517E-05	0.000287138
ASV13710.Ruminococcaceae_UCG.010	0	0	8.27472E-05	0.000136495	0	0	0	0	0	0	8.83704E-05	0	0	0	9.08788E-05	0.000116104	0.000785349	0.000248077	0.000156365	0.000231743	4.10717E-05	0.000162335	0.000203707	0.000692103	4.36815E-05	0.00010475	0.000256074	0.000220556	0.000146979	0.000162685	0.000342877	9.69149E-05	0.000243672	0.000316626	7.97798E-05	0.000110475	0.000176548	0.000215688	0.00042973	0.000118233
ASV3418.Alloprevotella	0	0.000184298	0.000496483	0.00061423	0.00096356	0.000274341	0.000151665	0	0	0	0.001060445	0.000493647	0	0	0	0	0	0.000137821	0.000223379	0	0.000314883	0.000324671	0	0	0	0	0.000128037	9.18983E-05	0.000573218	0	0.000192868	0.000678404	0.000559012	0.001211437	0.000917468	0.000505027	0.002551921	0.001941189	0.000635253	0.001199223
ASV11514.Ruminococcaceae	0.000401284	0.000184298	0.00057923	0.000477734	2.91988E-05	0.000521248	0.000202219	0.000524006	0	0	0.000265111	0.000321944	0.000239878	2.99249E-05	0.000242343	0.000232207	9.42418E-05	0	0.000134027	0.000108147	8.21434E-05	4.42733E-05	0.000390439	0.000178607	0.000247528	0.000192042	0.000576166	0.000183797	0.000176375	9.29627E-05	0.000278587	0.000581489	5.73345E-05	4.1299E-05	0.000239339	9.46925E-05	6.41993E-05	0.000215688	7.47356E-05	6.75619E-05
