region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13222.Ruminococcaceae_UCG.005	0.002215509	0.009313419	0.010682054	0.007436343	0.003097563	0.002159701	0.006320418	0.01446647	0.003239136	0.003344308	0.003678785	0.006853238	0.001846697	0.003040528	0.003819334	0.001144583	0.004760512	0.00300075	5.4615E-05	0.003077712	0.005630099	0.000633451	0.000678273	0.003989121	0.002598465	0.00098668	0.003467345	0.002790557	0.004669056	0.003441399	0.001007634	0.002420629	0.001966112	0.003040819	0.004944687	0.00117359	0.002359841	0.002175043	0.001557788	0.001886324	0.001612959	0.003799477	0.001776378	0.001172062	0.003765887
ASV13449.Ruminococcaceae_UCG.010	0.002014099	0.005139417	0.000532623	0.000578704	0.002564861	0.002393182	0.001606528	0.000527204	0.001604432	0.000414798	0.004052565	0.001165248	0.002122323	0.002669732	0.000520818	0.000925407	0.001511016	0.003150788	0.00021846	0.001025904	0.001854224	0.001291266	0.004328026	0.002357208	0.001852609	0.001897461	0.000835719	0.00073535	0.001380988	0.001888357	0.001144262	0.001400364	0.001358606	0.000476991	0.000893955	0.002183131	0.001954898	0.002311838	0.002143745	0.001875028	0.001407049	0.002404733	0.002859536	0.001620628	0.002071238
ASV11430.Ruminococcaceae	0.000528701	5.67891E-05	0.000828525	0.000810185	0.000453783	0.000700444	0.000676433	0.001033319	0.000681127	0.000362948	0.00066887	0.001066498	0.00041344	0.001075309	0.000549753	0.000633173	0.000584909	0.000342943	0.00770071	0.00149611	0.001887937	0.000462907	0.000581377	0.000664853	0.000890215	0.000417441	0.001191344	0.000886191	0.001644034	0.002188377	0.001793247	0.001580411	0.000497051	0.000632013	0.000446977	0.000189289	0.000809886	0.000451424	0.001086164	0.000756789	0.000755002	0.000352694	0.000953179	0.000853724	0.00078456
ASV4363.Rikenellaceae_RC9	0.002391742	0	2.95902E-05	0.000665509	0.001716484	0.000933925	0.003741518	0.001012231	0.002724507	0.00202214	0.001160686	0.002705745	0.001212756	0.002113538	0.001678192	0.000365292	0.003493209	0.002614939	2.73075E-05	0.004103616	0.001348527	0.000998904	0.002519298	0.000574192	0.001202993	0.002314903	0.001884813	0.001414134	0.002498931	0.002047191	0.002766724	0.002920759	0.000563324	0.005306526	0.000935859	0.001135733	0.000642324	0.000807091	0.003258493	0.003478968	0.002608188	0.000368726	0.00089541	0.002445412	0.000878707
ASV5173.Gastranaerophilales	0.001107754	0.000170367	0.001864181	0.001041667	0.001124593	0.000145926	0.001331727	0.000274146	0.00039354	0.000388873	0.001475449	0.00013825	0.001598633	0.000333716	0.000983768	0.000292234	0.00193345	0.000643018	0	0.00064119	0.002966759	0.004117432	0.002454701	0.000785736	0.000120299	0.000948731	0.000889063	0.000980466	0.001216585	0.000564742	0.000785613	0.000200052	0.004451366	0.001049381	0.000977763	0.004088638	0.006227746	0.007291182	0.009675437	0.010482086	0.003088644	0.009971624	0.002094105	0.008971335	0.002385062
ASV8706.Agathobacter	0.002114804	0.000227157	0.006095576	0.002199074	0.001223242	0.000992295	0.001669943	0.005293125	0.001664976	0.001581417	0.000747561	0.001876247	0.000303189	0.001186548	0.008159486	0.00206999	0.00025996	0.000235773	0.009858001	0.00598444	0.000573124	0.000609088	0.000645974	0.002810517	0.001251113	0.000758984	0.00311172	0.00328079	0.002104363	0.003494344	0.000768534	0.002040531	0.000861555	0.000989757	0.001047603	0.001716218	0.001242756	0.001094361	0.00078604	0.001152126	0.003397508	0.00248489	0.001689726	0.001461459	0.000376589
ASV13450.Ruminococcaceae_UCG.010	0.000855992	0.000567891	2.95902E-05	8.68056E-05	0.000414324	8.75555E-05	0.000338216	2.10881E-05	6.05446E-05	0.000440723	0.001239377	0.000730749	0.000358314	0.000148318	0.000231475	0.000146117	0.00019497	6.43018E-05	0.000791917	8.5492E-05	0.000674263	0.001339993	0.001356545	0.000574192	0.001636071	0.000834883	0.001031313	0.001282148	0.000526091	0.00049415	0.000631906	0.001140296	0.002761394	0	9.77763E-05	0.001627883	0.001563918	0.00142267	0.001014706	0.000576063	0.003294554	0.002356638	0.001314231	0.002532232	0.001945708
ASV1849.Bacteroides	0.007703927	0.006445568	0.007279183	0.006394676	0.004715399	0.009134952	0.00372038	0.006684943	0.005706328	0.029398802	0.003088606	0.00570774	0.005236901	0.005858578	0.010503168	0.005114093	0.011113277	0.001993355	0	0.004317346	0.001786798	0.00618833	0.004392623	0.021607736	0.01212617	0.011574513	0.006187877	0.01610227	0.003978562	0.005223867	0.012501494	0.003901014	0.000784236	0.001764867	0.004260253	0.001148352	0.001815262	0.001573144	0.005044947	0.005263633	0.003912283	0.002549016	0.004419283	0.001707448	0.002730268
ASV9138.Lachnospiraceae	0.002089627	0.001590096	0.001154017	0.002690972	0.004794318	0.006333178	0.002008159	0.001834669	0.002558009	0.000466648	0.000767233	0.001026998	0.003913894	0.001186548	0.002690894	0.002508341	0.003070774	0.002079091	0.011523758	0.002479268	0.001449666	0.001997807	0.001421143	0.001178604	0.001467652	0.001517969	0.00282722	0.002130628	0.004044323	0.002770768	0.002151897	0.002840739	0.002982305	0.000262345	0.000516818	0.003180051	0.002974237	0.001518426	0.001900787	0.002936791	0.002539552	0.00362313	0.003393894	0.003892402	0.005021183
ASV4116.Alistipes	0.001636455	0.000908626	0.003106968	0.001388889	0.004853507	0.000466962	0.001585389	0.001792493	0.001695249	0.001788816	0.003305005	0.004226493	0.001681321	0.003040528	0.002343682	0.002727516	0.001348541	0.002700675	0.002075369	0.001538856	0.000539411	0.000755269	0.002034818	0.003263826	0.001178933	0.001138477	0.000408969	0.002507731	0.001578272	0.000476501	0.003706044	0.002040531	0.001336514	0.002981195	0.002989161	0.001829792	0.000921595	0.000629258	0.003315659	0.001818551	0.001063866	0.000384757	0.002094105	0.001099712	0.000972854
ASV5890.Bacillales	0	0.000255551	0.000266312	0.000549769	0.000256486	0.000145926	0.000443909	0.000548292	0.001044394	5.18497E-05	0.000216399	0.000394999	0.000165376	0.000482035	0.000752293	0	0.000113732	0.000128604	0.00791917	0.000598444	3.37132E-05	0	0	0	0.000120299	0	8.89063E-05	5.65654E-05	0	0.000247075	3.41571E-05	0	0	0.014870199	0.020658733	1.26193E-05	0	4.10385E-05	0.000142916	0.000135544	0.000343183	4.80947E-05	8.66526E-05	0	3.13824E-05
ASV2674.Bacteroidales_RF16.	0	2.83946E-05	0	0	3.94594E-05	0.000496148	2.11385E-05	0	0.002361239	0	0.006610009	0.00025675	0.000992255	0	0	0	1.62475E-05	0.002657807	0	0	3.37132E-05	0	6.45974E-05	0.002085222	9.62394E-05	0	0	0.000113131	0	0	0.003842672	0.006981815	2.20911E-05	0.000143097	0	0	2.79271E-05	5.47181E-05	1.42916E-05	0	0	0	0	0.001866617	0.005868508
ASV11282.Romboutsia	0.000251762	0.000795048	0.000384672	8.68056E-05	0.001124593	0.000525333	0.000782125	0.00023197	0.000272451	0	0.002518099	0.000572749	0.001681321	0.000222478	0.000231475	4.87056E-05	0.000666147	0.00381524	0.000163845	0.00064119	0.001348527	0.002070898	0.000678273	0	9.62394E-05	0	7.1125E-05	0.000131986	0.000427449	0.00049415	1.70785E-05	0.000140036	0.001557426	2.38496E-05	0.000363169	0.000769774	8.37813E-05	0.000109436	0.000385874	0.000259793	0.00020591	0.000801578	7.22105E-05	0.000332808	9.41472E-05
ASV3864.Prevotellaceae_UCG.003	0.00775428	0.000653075	0	0	0.024366183	0.003443848	0	0.041142978	0.008869784	0	0.003364023	0.02883495	0.004327334	0.003856279	0.003616793	0	0.002859557	0.011467153	0	0.011541421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001899654	0	0	0	0	0	0	0	0	0	0
ASV7150.Clostridiales_vadinBB60.	0.001057402	0.000141973	0.000562213	0.001070602	0.000355135	0.002422367	0.001247173	0.000442851	0.001362253	0.000751821	0.000885269	0.00013825	0.000220501	0.000778672	0.000434015	0.000876702	0.000487424	0.000150038	0.000491535	0.00021373	0.005461533	0.002996711	0.002745389	0.003384708	0.002502226	0.004743653	0.001529188	0.002243759	0.00147963	0.000847114	0.000614828	0.002540661	0.005688471	0.002933496	0.002919321	0.004530311	0.004216994	0.004924626	0.003572909	0.002970677	0.018085727	0.006428652	0.007336588	0.006381224	0.003263769
ASV4117.Alistipes	0.000453172	0.00130615	2.95902E-05	0	0.003492157	0.000175111	0.000105693	0.000316322	6.05446E-05	0	0.005252597	0.008354235	0.001323007	0.000259557	0.000115737	0.000121764	0.006498993	0.003879541	2.73075E-05	0	0	4.8727E-05	0	0	0	0	0	0	0	0.00038826	0.000222021	0	0	0.000107323	0	8.83348E-05	6.98178E-05	4.10385E-05	0.000342999	0.000180726	0.000137273	0	2.88842E-05	0.000130229	0
ASV17980.Treponema_2	0.001032226	0.004855472	0.005562953	0.004050926	0.00998323	0.003356292	0.000443909	0.000970055	0.001422798	0.000129624	0.00304926	0.009716983	0.001019818	0.002966369	0.00312491	0.012273823	0.006547735	0.002572072	0	0.001538856	0.001685658	0.000243635	0.001841026	0	0	0	0	0.005090882	0	0	0.000222021	0.004421149	0.004075817	0	0	0	0.003993577	0.004268009	0.00813194	0.007454932	0.002436597	0.029433926	0	0	0.008943982
ASV1850.Bacteroides	0.001309164	0.000283946	0.003136559	0.002488426	0.002249186	0.000145926	0.000739848	2.10881E-05	0.000121089	0.000233324	0.004347655	0.003910493	0.001185193	0.000148318	8.6803E-05	0.000267881	0.000454929	0.002357732	0	0.000299222	0	0	3.22987E-05	0	2.40599E-05	7.58984E-05	0	5.65654E-05	0	3.52964E-05	1.70785E-05	0	0	1.19248E-05	0	0	0.000279271	0.000314629	1.42916E-05	0	0	0	0	0	0
ASV13223.Ruminococcaceae_UCG.005	0.000654582	0.00068147	0.001923361	0.001822917	0.001538917	0.000350222	0.001226034	0.001054407	0.00157416	0.000570347	0.001259049	0.001026998	0.001295444	0.000704513	0.000752293	0.000413998	0.000373692	0.000943093	0.001938831	0.001966316	0.000337132	0.00048727	0.000613675	0.000755515	0.000673676	0.000227695	0.001938157	0.001696961	0.001775557	0.001200078	0.001024713	0.000520135	0.000276139	0.000333894	0.000167616	3.78578E-05	0.000307198	0.00027359	0.000142916	0.000214612	0.000514774	0.000400789	0.000317726	0.000463037	0.001098384
ASV1851.Bacteroides	0	0	0	0	0	0	0	0	0	2.59249E-05	0	0	0	3.70796E-05	0	0	0	6.43018E-05	0.008219552	0	0	0	0	0	0	0	0	0	0	1.76482E-05	0	0	0	0	0	0	0	0	0	0	0	1.60316E-05	0	0	0
ASV2844.Bacteroidia	0.00060423	0.001334545	0.001390738	2.89352E-05	3.94594E-05	0.002072146	0	0	0.004495436	5.18497E-05	0.000865596	0	0.000661503	0.000148318	0.000318278	0.001436817	0.001039839	0.000578716	0.007864555	0.001410618	0.01233902	0.000877086	0.006395142	0.007222726	0.001828549	0.001176426	0.002560501	0.003431631	0.004669056	0.002629582	0.001502912	0.009302419	0.004694369	0.003923252	0.000879987	0.003142194	0.001340501	0.001504747	0.012033557	0.0128767	0.00178455	0.002356638	0.004491494	0.000926073	0.001788796
ASV2675.Bacteroidales_RF16.	0.000755287	0.001164177	0.002248853	0	0.000552432	0.001138221	0	0	0.000121089	0	0.006432956	0.000414749	0.000468565	0.001409025	0.000752293	0	0.000471177	0.0036009	0	0	0	0	0.003165272	3.02206E-05	0.012944205	0.017153049	0	0.002111773	0	0	0.000888084	0	0.002153887	0.037038362	0.000474913	0	0	0	0.004944906	0.00483441	0.004324102	0	0	0.000434097	3.13824E-05
ASV13451.Ruminococcaceae_UCG.010	0.004154079	0.003918451	0.002633526	0.002835648	0.001381079	0.002801774	0.00429112	0.003163222	0.00283046	0.002644337	0.002203336	0.001876247	0.001681321	0.004115837	0.001822864	0.003092809	0.00206343	0.000793055	0	0.000726682	0.002933046	0.002095261	0.00445722	0.004140224	0.003897697	0.00341543	0.005316595	0.005581115	0.007167987	0.003441399	0.005567605	0.002820733	0.002175978	0.001812566	0.004288189	0.001779315	0.003784123	0.004363766	0.003115576	0.005060317	0.003500463	0.002597111	0.002036336	0.004340969	0.007155186
ASV4118.Alistipes	2.51762E-05	0.007155432	0.000207131	0.006134259	0.001400809	0.001546813	0.001331727	0.004597216	0.003012094	0.005651622	0.006590337	0.012205479	0.007662413	0.006563091	0.002285813	0.000121764	0.010528368	0.008080592	0.00021846	0.000128238	0.013282988	0.004897064	0.00371435	0.001359927	0.005389409	0.001100527	0.003467345	0.003714458	0.000591852	0.000794169	0.01079364	0.002180567	0.000165684	0.002408805	0.005838641	0.000201908	0.0016477	0.002462313	0.007202984	0.006472236	0.000102955	0.004889623	0.001588631	0.001808737	0.000251059
ASV2657.Bacteroidales_p.2534.18B5	0	0.000965415	0	0	0	0	0	0.058097849	0	5.18497E-05	0.001573812	0	0.005099088	0	0	0	0.003688178	0.062222699	0	0	0	0	0.007590194	0	0	0	0	0	0	0	0.008368487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13452.Ruminococcaceae_UCG.010	5.03525E-05	0.000170367	0	0.000578704	0.000177567	2.91852E-05	0.000253662	4.21763E-05	0.000423812	0	0.000609852	1.975E-05	0.000992255	0.000333716	0.000115737	0.005235857	0.001316046	0.000278641	0.00043692	0.000299222	0.001685658	0.001145085	0.001227351	0.000392868	0.000577437	0.000834883	0.001102438	0.000377102	0.001775557	8.8241E-05	0.000324492	0.002300598	0.002363753	0.000178872	0.000726338	0.001400737	0.001633736	0.001367952	0.002258078	0.001886324	0.000308864	0.00092983	0.000707663	0.002430942	0.00156912
ASV9139.Lachnospiraceae	0.003247734	0.000908626	0.002485575	0.001736111	0.000453783	0.000817184	0.001183757	0.00227752	0.000802216	0.006533067	0.002065628	0.001263998	0.001074943	0.000815751	0.002690894	0.002021284	0.001007344	0.000385811	0.001037684	0.00192357	0.000438271	0.000243635	0.00025839	0.001420369	0.001130813	0.001100527	0.000444531	0.001018176	0.001019301	0.000423557	0.002066504	0.000840218	0.000640643	0.001466748	0.001229188	0.001312402	0.001480137	0.001819376	0.000285833	0.000463109	0.00099523	0.000865704	0.00089541	0.000709025	0.000564883
ASV4119.Alistipes	0.000931521	0.003776478	0.001449919	0.002112269	0.00063135	0.000933925	0.000465047	0.000295234	0.002497465	0.00202214	0.002832861	0.007978986	0.003362642	0.002039379	0.002054339	0.000292234	0.000113732	0.009988211	0.001474604	0.000128238	0.00404558	0.003191619	0.000613675	0.009035963	0.009431465	0.00489545	0.0014225	0.00077306	0.001216585	7.05928E-05	0.000580671	0.003340869	0.004606004	0.005473473	0.002276791	0.005640806	0.00275082	0.002175043	1.42916E-05	0	0.00199046	0.005146128	0.005892377	0.003082088	0.002636121
ASV11290.Lysinibacillus	0	5.67891E-05	5.91804E-05	2.89352E-05	0.000118378	0	4.2277E-05	4.21763E-05	0.000136225	0	0.000550834	5.92499E-05	0.000110251	0	8.6803E-05	2.43528E-05	0.00012998	8.57357E-05	0	0.00021373	3.37132E-05	4.8727E-05	3.22987E-05	3.02206E-05	2.40599E-05	0	1.77813E-05	0	0	0	0	2.00052E-05	0	0.006499004	0.005000559	5.0477E-05	0	6.83976E-05	5.71665E-05	0	0.000240228	8.01578E-05	5.77684E-05	0	0
ASV13453.Ruminococcaceae_UCG.010	0.001560926	0.00031234	0.000325492	0.000462963	0.000355135	0.004027551	0.000930095	0.000358499	0.00098385	0.000311098	0.00133774	0.000296249	0.001681321	0.000482035	0.000520818	0.00284928	0.000536167	0.000750188	0	0.000256476	0.00468613	0.002679985	0.006815025	0.003505591	0.001924789	0.006299571	0.000889063	0.002451165	0.002104363	0.000282371	0.000222021	0.002840739	0.007301124	0.003553584	0.001690133	0.004858412	0.005808839	0.005116139	0.007117234	0.006562599	0.012800714	0.005033907	0.01023945	0.003371486	0.00288718
ASV12978.Ruminococcaceae_NK4A214	0.000302115	0.000937021	0.001035656	0.000231481	0.001854592	0.000321037	0.000760987	0.000885702	0.000151361	0.001140694	0.002282027	0.001836747	0.000385877	0.00092699	0.001099505	0.001095877	0.000373692	0.001050263	0.001228837	0.001025904	0.000438271	0.000194908	0.000129195	0.000332427	0.000312778	0.000303594	0.000533438	0	0.000657614	0.000300019	0.000358649	0.00046012	0	0.00025042	6.98402E-05	0.000151431	0.000167563	0.000191513	7.14582E-05	0.000101658	0.000308864	0.000176347	0.000563242	0.000101289	0.000533501
ASV13224.Ruminococcaceae_UCG.005	0.002165156	0.000482708	0.001065246	0.003125	0.000808918	0.000437777	0.001648805	0.002446225	0.000893033	0.000570347	0.000747561	0.000592499	0.000606378	0.001075309	0.001446717	0.000803643	0.00019497	0.001243168	0.00021846	0.001239634	0.001820511	0.000584724	0.000613675	0.001752795	0.00168419	0.000872832	0.000657906	0.001263293	0.002696215	0.001058892	0.001144262	0.000740192	0.000342413	0.002182234	0.001005699	0.000353339	0.00086574	0.000738694	0.001800746	0.001513577	0.000480456	0.001330619	0.000707663	0.000983953	0.001223913
ASV4365.Rikenellaceae_RC9	2.51762E-05	0	0	0	9.86485E-05	0.001109036	0	0.000738085	3.02723E-05	0	1.96726E-05	0	0.000220501	0	0.001880733	0	3.2495E-05	0.000857357	0.00032769	0.000299222	0	0	6.45974E-05	0	2.40599E-05	0	0.000320063	0.002696282	0	0	0	0	0	1.19248E-05	0.000349201	0	0.001535991	0.001491067	0	0	0	0.005258348	0.000404379	0.001837677	0.00156912
ASV2846.Bacteroidia	0.00173716	0.000965415	0.000887705	0.001273148	0	0.001575998	0.001374004	0.000948967	0.001135211	2.59249E-05	0.003167296	0	8.26879E-05	0.001520264	0.001736061	0.000827996	0.007587574	0.001007395	0.000354997	0.00192357	0.005225541	0.001534901	0.001808727	0.001269266	0.002983423	0.004098516	0.00368072	0.00073535	0.002400289	0.003547288	0.001417519	0.004581191	0.001082466	4.76991E-05	0.0013549	0.001097875	0.002373804	0.002010889	0.001986537	0.001999277	0.001750232	0.000673325	0.000519916	0.000839254	0.00210262
ASV11296.Planococcaceae	0	0.000113578	0	2.89352E-05	0	0	0	8.43526E-05	0	0	1.96726E-05	0	0	0	0	0	1.62475E-05	0	0	0	0	0	0	0	4.81197E-05	0	0	0	0	0	0	0	0	0.008418894	0.002528215	0	0	0	0	0	0.00020591	1.60316E-05	5.77684E-05	0	0
ASV17985.Treponema_2	0.000327291	0	0	0.001128472	0.000295946	0.001109036	0.003043947	0.003057782	0.000908169	0	0	0	0	0.000333716	0.000636556	0.012225118	0	0	0.015811032	0.000683936	0.000775403	0.001510537	0.000226091	0	0.000625556	0	0.00453422	0.001866657	0.002038602	0.001023596	0.00093932	0.001300338	0.000883646	0.000310044	0.00206727	0	0.00106123	0.000752373	0	0	0.001132503	0	0.001891915	0.007307297	0.000564883
ASV1852.Bacteroides	0	0	2.95902E-05	2.89352E-05	0	0	0	4.21763E-05	0	0	0.000472144	0	0	0	0	0	3.2495E-05	6.43018E-05	0.021845986	0	0	0	0	0	0	0	3.55625E-05	0	3.28807E-05	0	0	0	0	0	0	1.26193E-05	0	0	0	0	0	0	0	0	0
ASV2556.Bacteroidales_p.251.o5	0	2.83946E-05	0	0	0	2.91852E-05	0	0	0	0	0.01375118	0	0.002480637	0	0	0	4.87424E-05	0.01090987	0	0	0	0	0	0	0	0	0	0	0	0	0.004935699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV17986.Treponema_2	0.00060423	0.003577716	0	0.003240741	0.012271875	0.00198459	0.003508994	0.001518347	3.02723E-05	2.59249E-05	0.001534466	0.000750499	0.006394532	0.006748489	0.003269581	0.027202104	0.011941899	0.003879541	0.003932277	0.001154142	0.000539411	0.015909368	0.001033558	0.001269266	0.001948849	0.002732344	0.004196376	0.008371672	0.002827738	0.000652983	0.002493467	0.002520655	0	0.001943739	0.001662197	6.30963E-05	0.004761572	0.001860414	0.002743994	0.002699589	0.00157864	0.00206807	0.003003957	0.003241257	0.000878707
ASV13455.Ruminococcaceae_UCG.010	0.000352467	2.83946E-05	0	0.000231481	9.86485E-05	0.000846369	0.000465047	6.32644E-05	0.000423812	0.000518497	0.000452471	0.0001975	0	0.000333716	0.000115737	0.000511409	0.00019497	0	5.4615E-05	4.2746E-05	0.002225069	0.002606895	0.001453441	0.00048353	0.001515771	0.000910781	0.000320063	0.000471378	0.000657614	0.000300019	0.000512356	0.000760198	0.002739302	0.001180553	0.001103475	0.001123113	0.002401731	0.002585429	0.000643124	0.000530881	0.001510004	0.001186335	0.002585136	0.001736387	0.001255296
ASV15515.Ruminococcus_1	0	0.004912261	0.004172215	0.000462963	0.000749729	0	0.001754497	0.001349642	0.001952563	0	0.000196726	0.000158	0.001350569	0.004857429	0.00179393	0	0.000617404	0.002314864	5.4615E-05	4.2746E-05	0.000168566	0.002460714	0	0	0	0	0.000320063	0.000339392	0	0.00038826	0	0.000880229	0	0	0.001773941	0.000832871	0	0	1.42916E-05	3.38861E-05	0.000137273	0.00455296	0	0	9.41472E-05
ASV4366.Rikenellaceae_RC9	0	0.000283946	0	5.78704E-05	0.032041038	0	2.11385E-05	0	0	0	0.006491974	0.000335749	0.010253301	0	0	0	0.000926106	0.00430822	0.001693064	0	0.00074169	0.000243635	0.000226091	6.04412E-05	0.000168419	0.000227695	0.000231156	0.000113131	0.000361687	0.000282371	0.000580671	0.000180047	0	0.000202721	0	2.52385E-05	0.000181526	9.57566E-05	0.000257249	0.000158135	6.86365E-05	4.80947E-05	4.33263E-05	0.000101289	0.000156912
ASV19334.Akkermansia	0	0.00266909	5.91804E-05	0	0.005149453	0	0	0	0	0	0.002400063	0.000473999	0.006256718	0	0	0	0.00206343	0.000814489	0	0	0	0	0	0.006890299	7.21796E-05	0	0.003271751	0	6.57614E-05	0.004200272	0.000853927	2.00052E-05	0	1.19248E-05	0	0	0	0	0	0	0.002848416	0.000753483	0	0	6.27648E-05
ASV4367.Rikenellaceae_RC9	0	0.000198762	0	0	0	0	0	0	0	0	0.000255744	0.0001185	0.000441002	0	0	0	0	0.000150038	0.003823048	0	0	0	0	0	0	0	0	0	0	0	1.70785E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11384.Flavonifractor	0.003726083	0.001646885	0.001449919	0.002430556	0.002742429	0.000846369	0.000887818	0.002172079	0.000741671	0.003318383	0.001573812	0.000296249	0.000633941	0.001520264	0.001591389	0.001777756	0.001640996	0.001414639	0.000628072	0.001795332	0.001618232	0.00146181	0.001582636	0.003324267	0.003633039	0.002656446	0.001707	0.001810091	0.002729096	0.003264917	0.004201322	0.002220577	0.000552279	0.001514447	0.000544754	0.00201908	0.001843189	0.001094361	0.000886081	0.001321556	0.001441367	0.00248489	0.001487536	0.002213894	0.002667504
ASV5911.Christensenellaceae_R.7.	0.000276939	0.000624681	0.000680574	0.000376157	0.001479728	0.002188886	0.000634156	0.000632644	0.000378404	7.77746E-05	0.000609852	0.000493749	0.000220501	0.000259557	0.000260409	0.001266347	0.00012998	0.001736148	0.000273075	0.000897666	0.000370845	0.00090145	0.00074287	0.000271985	0.000336838	0.000189746	0.0002845	0.000113131	0.001183704	1.76482E-05	0.000444042	0.000360094	0.00019882	5.96239E-05	0.000377137	0.000315481	0.000377016	0.000232552	0.000142916	0.000350156	0.000411819	0.001474903	0.000245516	0.001201001	0.000690413
ASV4368.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0	0	0.001396758	0	0	0	0	0	0	0	0	0	0.000471984	0	0	0	0	0	0.005796689	0	3.28807E-05	0	3.41571E-05	0.002160562	0	0	1.3968E-05	0	0	0	0	0	0	0	0	0	0
ASV4120.Alistipes	0.00173716	0.00068147	0.000739754	0.000318287	0	0.000671258	0.000338216	0.00170814	0.000105953	0.000388873	0.000826251	0.000513499	0.000137813	0.002706812	0.002314748	0.003287631	0.001137324	0.000278641	0.00010923	0.00021373	0.001146248	0.003922524	0.010755467	0.001631913	0.000866155	0.000948731	0.001707	0.000659929	0.004241607	0.00402379	0.001861561	0.003040791	0.001612654	0.000476991	0.002025366	0.000769774	0.000265308	0.000355667	0.000128625	9.03628E-05	0.001647277	0.001186335	0.003523873	0.000506446	0.001035619
ASV3405.Alloprevotella	0	8.51837E-05	0	0	0.01061458	0	0	0	0	0	0.000472144	1.975E-05	0.00198451	0	0	0	0	0.011274247	0	0	0	0	0	0	0	0	0	0	0	0	0.001383362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5727.Methanomethylophilaceae	0.001711984	0.000823443	0.000147951	8.68056E-05	1.97297E-05	0.001430072	0.000824402	0.000210881	0.000696263	0	0	0	0	0.001371946	5.78687E-05	0.00189952	0.000974849	0	0.002403058	8.5492E-05	0.001078821	0.002874893	0.000775169	0.000392868	0.002093208	0.000645137	3.55625E-05	0.000433668	0	0.000141186	0.000187864	0.000140036	0.002153887	0.002909646	0.002402503	0.004176972	0.003127836	0.00310525	0.004087408	0.003817829	0.003706373	0.005386601	0.008260882	0.007625635	0.000815942
ASV4370.Rikenellaceae_RC9	0.001837865	0.011130672	0.010208611	0.005266204	0.00335405	0.001751109	0.002769146	0.003226487	0.007916206	0.002618412	0.001022978	9.87498E-05	0.001681321	0.005265305	0.000636556	0.002995397	0.005069214	0.001607545	0	0.001795332	0.006776347	0.004750883	0.012790285	0.014656996	0.008974328	0.008576525	0.003734064	0.013764236	0.006082925	0.026542894	0.019691561	0.005121332	0.003645039	0.007572234	0.006997989	0.001791934	0.006674579	0.00566332	0.005059239	0.007274206	0.000480456	0.000657294	0.007481009	0.001085242	0.007657304
ASV3381.Paludibacteraceae	0	0	0	0.000202546	0.000197297	0	0	0	0	0	0.000216399	0	5.51253E-05	0	8.6803E-05	0	0	0.000128604	0	0	0	0	0.000549078	0	2.40599E-05	0	1.77813E-05	0	0	0	0	0	0	0	0	0	0.003812051	0.004828869	0	0	0	0	0	0	0
ASV7151.Clostridiales_vadinBB60.	0.000100705	0	0.000147951	8.68056E-05	0.000118378	0.000116741	0.000338216	4.21763E-05	0.000151361	0	0.00066887	5.92499E-05	5.51253E-05	0.000630353	8.6803E-05	0.000389645	0	0	0	0	0.000202279	0.000755269	3.22987E-05	0.001299486	0.000673676	0.001214375	0.000320063	3.77102E-05	6.57614E-05	0.000300019	3.41571E-05	4.00104E-05	0.003136943	0.001264027	0.000600626	0.000757155	0.000767996	0.001313234	0.001257664	0.000881037	0	0.001474903	0.000231074	0.000839254	0.000219677
ASV17310.Parasutterella	0	2.83946E-05	2.95902E-05	0	5.91891E-05	2.91852E-05	0	0	0	0	0.00163283	1.975E-05	0	0	0	0	0.00012998	2.14339E-05	0.00010923	0	0	0	0	0	0	0	0	0	0.001972841	0	0	0	0	1.19248E-05	0	1.26193E-05	0.001103121	0.000902848	0	0	0	1.60316E-05	0	0	0.000188294
ASV17987.Treponema_2	0	0.003804873	0	0	0.000710269	0	0	0	0	0	0.00096396	0.001500997	0.001378132	0	0	0	0.00406187	0.0012003	0	0	0	0	0	0	0	0	0	0	0	0	0.00175909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
