region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV3882.Prevotellaceae_UCG.003	0.001758924	0.000392526	0.0020237	0.001124532	0.002766828	0.004809547	0.00218126	0.000761873	0.000180428	0.000668676	0.000402304	0.000469478	0.00069621	9.5385E-05	0.001458476	0.001124155	0.000281026	0.000638366	0.000357041	0.001750273	0.001322239	0.001952533	0.001746458	0.00305264	0.002214318	0.002320865	0.001525354	0.001378755	0.001553587	0.001332647
ASV9210.Lachnospiraceae	0.001500259	0.001936463	0.00108487	0.006800111	0.001918929	0.00102878	0.002746772	0.004994498	0.000832743	0.001110683	0.001416111	0.001186049	0.00099891	0.000540515	0.001286891	0.001903399	0	0.000220973	0.000499857	0.000437568	0.00041035	0.000336644	0.000785906	0.001336409	0.001120999	0.001327702	0.000409241	0.000390444	0.001992386	0.000382641
ASV15892.Kiritimatiellae_WCHB1.41	0.001163994	0	0.000584161	0.000687949	0.000208256	0.000231476	0.00047126	0.000479698	0.001138083	0.00162069	0.001158637	0.003026896	0.0003027	0.00025436	0.002509437	0.004075063	1.56126E-05	0.002295662	0.001128249	0.000468823	0.000957483	0.001043595	0.00030563	0.001209802	0.000636617	1.04543E-05	0	0.008150516	0.000343924	0.001411814
ASV2867.Bacteroidia	0.000129333	0.000314021	0.000417258	0.002010928	0.000252882	0.00054011	8.07874E-05	0.00011287	0.001526696	0.001008681	0.001448296	0.00021003	0.00099891	0.001319492	0.003345916	0.003334142	0.000327864	0.001362665	0.002942017	0.000468823	0.001914966	0.000740616	0.00030563	0.000618969	0.000124555	7.31804E-05	3.72038E-05	0.000512458	0.000699707	0.010199369
ASV2868.Bacteroidia	0.001810657	0.000523368	0.00123091	0.002024158	0.001770175	0.001491731	0.001494567	0.001269788	0.001110325	0.00139402	0.002236812	0.000691862	0.00078702	0.002082572	0.001501373	0.001647909	0.000156126	0.000834786	0.002570694	0.001031411	0.001573008	0.00107726	0.000414784	0.000703373	0.001245554	0.001411337	0.000719273	0.001891213	0.000616691	0.00166251
ASV9212.Lachnospiraceae	0.000982928	0.001099074	0.007155971	1.32298E-05	0.001026404	0.00257195	0.002248583	0.002737098	0.000721711	1.13335E-05	0.001190821	0.001309596	0.002603221	0.00082667	0.00188744	0.000229941	1.56126E-05	3.68288E-05	0.00052842	0.000406313	0.000136783	0.000134657	0.000458445	0.000126607	0.001024122	0.000951345	0.000930094	0.000902901	0.000225329	0.00110834
ASV18044.Treponema_2	0.006078634	0.000104674	0.001418676	0.000555651	0.003912235	0.0010545	0.002464016	0.004938063	0.000249823	0.004204728	0.00310579	0	3.027E-05	0.00089026	0.000600549	0	0	0.00141177	0.000128535	0.000250039	0.000250769	0.000336644	0.000502107	0.003319922	0.000235271	0.000386811	0.000719273	0	0.001743338	0.000976395
ASV2795.Bacteroidales_UCG.001	0	7.85053E-05	0.000354669	0	0	5.1439E-05	0	0	0.000319218	0.001473355	0.001947153	0.002050877	6.054E-05	0.00057231	0.002252059	0	0.000530827	0.000650642	0.001056841	0.003125488	0.002097344	0.002827807	0.001921104	0.00111133	0.006753671	0.000104543	0.000136414	0.006222699	5.92972E-05	0.002440987
ASV18566.Mollicutes_NED5E9	0	0.000183179	0	1.32298E-05	0	0	1.34646E-05	0.000592568	0.009410001	0.000272004	0.001367835	0.001704946	0.00081729	0.002734369	0.002166266	0.000587627	0.003528438	9.82101E-05	0.000571265	9.37647E-05	0.000341958	3.36644E-05	0.000829568	0.000295417	0.000429024	0.002916762	0.001649367	0	0.000450659	0.001992374
ASV8762.Cellulosilyticum	0.000258665	0.000444863	0.000500709	0.000555651	7.43771E-05	0.000437232	0.000134646	0.000366828	0.00147118	7.93345E-05	0.00088507	0.000568315	0.00051459	0.000413335	0.001008065	0.00088144	7.80628E-05	0.000270078	0.001042559	0.000656353	0.000273567	0.001009931	0.000130984	0.000464226	0.000152234	0.000303176	0.000235624	0.00070768	0.000201611	0.000158334
ASV3883.Prevotellaceae_UCG.003	0.001551992	0.000340189	0.001022282	0.000687949	0.001710673	0.001903243	0.003325748	0.000733655	0.003483644	0.000283337	0.000965531	0.001680236	0.00045405	0.000476925	0.002316404	0.004509396	0.000686953	0.00092072	0.000571265	3.12549E-05	0.000227972	0.000437637	8.73229E-05	0	0.000166074	0.000334539	0.000223223	0.000695478	0.002360029	0.002981963
ASV9218.Lachnospiraceae	0.000543197	0.001046737	0.005758157	0.000343974	0.000535515	0.00102878	0.001036772	0.000987613	0.000860502	9.0668E-05	0.000756332	0.002236197	0.002784841	0.000683592	0.000536205	0.000459882	0.001108492	0.000454222	0.000814053	0.001656509	0.000501539	0.00077428	0.002968979	0.001406747	0.001494665	0.001777239	0.001388941	0.001171332	0.001363836	0.002440987
ASV18045.Treponema_2	7.75996E-05	0	2.08629E-05	0.003386826	0.014667163	0.004449474	0.012037324	0.000649003	0	0	1.60922E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3884.Prevotellaceae_UCG.003	0.001836524	0.000811221	0.002482684	0.0024872	0.004432875	0.003677889	0.003648898	0.001523745	0.001054808	0.00045334	0	4.94187E-05	0	0	0	0	0.000374701	0.000982101	0.000556984	0.003563057	0.001595805	0.001952533	0.00030563	0.000379822	0.003695144	0.001724967	0.000979699	0.00053686	0	0.000448614
ASV12914.Ruminiclostridium_5	0.000465598	0.001543937	0.001064007	0.001362668	0.000847899	0.001105939	0.001427244	0.000649003	0.000638437	0.001042682	0.000981623	0.000259448	0.0009081	0.001208209	0.000836479	0.001264675	0.000858691	0.001325837	0.000928306	0.000656353	0.001048672	0.000201986	0.000502107	0.002138255	0.003487551	0.002038597	0.000917693	0.001220137	0.002680234	0.000263891
ASV15894.Kiritimatiellae_WCHB1.41	0	0.001308421	0.000271218	0.000463043	0.000580141	0.000925902	0.000525118	0.00011287	0.001568334	0.001439354	0.000675871	0.000568315	0.00033297	0.000556412	0.000107241	0.002324958	0.003793852	0.000491051	0.00157098	0.000687607	0.002370911	0.000875274	0.000502107	0.001870973	0.000636617	0.000365902	0.001413743	0.005929867	0	0.001583343
ASV18047.Treponema_2	0.002353854	0.001046737	0.003087708	6.61489E-05	0.0035701	0.001311695	0.001938898	0.006066763	0.000721711	0.000306004	0.000579318	0.005300157	0.00105945	0.00025436	0.002273507	0	0	0	0	0.000250039	0.00098028	0.000100993	0.000698583	0.000520496	0.002920132	0.000209087	0.000285229	0.000451451	0.001885651	0.000382641
ASV7765.Clostridiales_XII	0.001163994	0.0009944	0.000458984	0.000383664	0.002216437	0.001826085	0.001548425	0.00214453	0.001887552	0.001144683	0.001593125	0.001037793	0.002270251	0.000969747	0.000815031	0.000817567	0.001451968	0.000429669	0.002142245	0.00146898	0.001686994	0.00185154	0.002270395	0.00122387	0.000982604	0.001160432	0.001202922	0.000671075	0.00021347	0.00055417
ASV15534.Ruminococcus_1	0.005250905	0.000785053	0.003421514	0.002566579	0.00373373	0.001877524	0.005762835	0.001410875	9.71534E-05	0.001224018	0.001094268	0.000123547	0.00042378	0.000588207	0.000900824	0.000268264	0.002201371	0.000233249	0.001899457	0.000218784	0	0.000875274	0.000261969	0.000745576	0.00053974	0.000188178	0.000136414	0	0.00041508	9.23617E-05
ASV7949.Erysipelotrichaceae_UCG.004	0.001034661	0.000811221	0.00079279	0.000939315	0.00055039	0.000462951	0.00032315	0.000479698	8.32743E-05	0.001348686	0	0.000284158	0.00015135	1.58975E-05	0.000128689	1.27745E-05	0.0001249	0.000785681	0.000799771	0.007376153	0.002325316	0.003198115	0.004038684	0.003137045	0.000235271	0.001630878	0.003633568	0.001122526	0.001992386	0.001596538
ASV9221.Lachnospiraceae	0.001810657	0.000366358	0.000834516	0.001164221	0.001472666	0.001337414	0.001736929	0.001551963	0.000874381	0.002425369	0.003652924	0.001284887	0.00124107	0.00044513	0.003195779	0.001711782	0.000156126	0.001252179	0.000985433	0.000406313	0.000524336	0.000403972	0.000130984	0.000548631	0.00081653	0.001254522	0.000545655	0.000256229	0.002229575	0.000356252
ASV5594.Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0.011563979	0.00015135	0.000906157	0	0	0.017579741	0	0.001428163	0	0	0	0	0	0	0	0	0	0	0
ASV3839.Prevotellaceae_UCG.001	0.001629591	0.001700947	0.000855378	0.001574345	0.000699145	0.000951622	0.002867953	0.001072265	0.00220677	0.00139402	0.003669016	0.000852473	0.001785931	0.001160517	0.005018874	0.000638725	0.00073379	0.000331459	0.00201371	0.000593843	0.00098028	0.001110924	0.00089506	0.000464226	0.000429024	0.000428628	0.000260426	0	0.000960615	0.000514587
ASV5795.Fibrobacter	5.17331E-05	0.001308421	2.08629E-05	0.000423353	0.001323912	0.000591549	0.001292599	0.000592568	0.00131851	0	0	0	0	0	0	0	0.000765015	0	0.00454156	0.000437568	0.001071469	0.000201986	0.000982383	2.81349E-05	0.001688418	0.002686767	0.001773379	0	0.008479501	0.000343058
ASV18546.Mollicutes_EMP.G18	0.000362131	0.00065421	0.000500709	0.000449813	0.001175158	5.1439E-05	0.000861732	0.001044048	0	0.001824693	0.001078176	0.001655527	0.00115026	0.00069949	0	0.000945312	0.001358293	0.001669572	0.003970294	0.000281294	0.002439302	0.000168322	0.000938721	4.22024E-05	0.000193753	0.0004809	0.000409241	0.000866297	0.000770864	0.006597263
ASV373.Bacteria	0.001758924	0.0014916	0.001564717	0.000291055	0.001918929	0.001003061	0.001683071	0.001269788	0	0.002856042	0.000482765	0.000135901	3.027E-05	1.58975E-05	4.28964E-05	0	0	0.000159591	0.000842616	0.000906392	0.001869372	0.004814004	2.18307E-05	0.004121768	0.002920132	0.000616806	0.00019842	0	0.003130893	0.001741678
ASV5796.Fibrobacter	0	0	0.028582158	0	0	0	0	0	0	0.004227395	0	0	0	0	0	0	0	0	0.002385033	0	0	0	0	0.001716231	0	0	0	0.001488567	0	0
ASV13641.Ruminococcaceae_UCG.010	0	0.000942063	0.000104314	0.0006218	0.000431387	0.000488671	0.000403937	0.000507915	0.004441299	0.005100075	0.000209198	0.002718029	0.00069621	1.58975E-05	0.000107241	0.002733741	0	1.22763E-05	0.002599257	0.003031724	0.001686994	0.00346743	0.001288013	0.000379822	0.00053974	0.000292722	0.000434044	0	0.000130454	0.000448614
ASV2012.Bacteroidales	0.001319193	0.003794421	0.001564717	0.008162779	0.004179993	0.004243718	0.003366142	0.00688507	0.000138791	0.000147335	0.000128737	0.000877182	0.00051459	0.000667695	0.000107241	1.27745E-05	0.000171738	0	7.14082E-05	9.37647E-05	2.27972E-05	0	0.000458445	9.84723E-05	4.15185E-05	0.000135906	4.9605E-05	0.000231826	2.37189E-05	1.31945E-05
ASV11490.Ruminococcaceae	0.000853595	0.000314021	0.000980556	0.001799251	0.00055039	0.001774646	0.00076748	0.000366828	0.000749469	0.000668676	0.000289659	0.000728926	0.0003027	6.359E-05	2.14482E-05	0.000702597	0.000265413	0.000515603	0.000542702	0.002062822	0.002393708	0.001346575	0.003099963	0.000576766	0.001383949	0.00264495	0.002877091	0.000256229	0.00106735	0.002810434
ASV18328.Anaeroplasma	0.001293326	0.002538337	0.000479846	0	0.000148754	0.00054011	0.000834803	2.82175E-05	0.001124204	0.000351338	0.001367835	0.000555961	0.00127134	0.002018982	0.007506863	0.001085832	0.003138124	0	4.28449E-05	9.37647E-05	0.001755386	0.000235651	0.000152815	5.62699E-05	0	0.00031363	0.000148815	0.000280632	0	0.004103498
ASV7642.Clostridiales_XII_AD3011	0.002353854	0.001020568	0.001314362	0.001349438	0.004700632	0.001877524	0.002733307	0.002511358	0.000513525	0.000362672	0.001062084	0.000568315	0.00036324	0.000286155	0.001115305	0.000242715	0.00054644	6.13813E-05	0.000671237	0.000312549	0.00041035	0.000370308	0.000371122	0.000562699	0.00107948	0.00120225	0.001314533	0.001903414	0.000616691	0.000620143
ASV8217.Erysipelotrichaceae	0.000775996	0.000863558	0.000667612	0.000357204	0.000267758	0.001234536	0.000538583	0.000282175	0.000846623	0.000782011	0.000547134	0.001457852	0.00075675	0.000238462	0.00047186	0.001073057	0.001108492	0.000331459	0.000242788	0.001625254	0.001299441	0.001144588	0.00091689	0.000590834	0.00107948	0.002822673	0.005047311	0.000988311	0.000913177	0.000950006
ASV15903.Kiritimatiellae_WCHB1.41	0.001370926	0.00115141	0.000542435	0.000979004	0.000892525	0.000334354	0.000888661	0.000987613	0.001110325	0.002584038	0.001416111	0	0.00042378	0.000492822	0.000278826	0.004190033	0.000187351	0.000662918	0.000771208	0.000312549	0.001299441	0.000572294	0.001004213	0.000801846	0.000719653	0.000209087	0.000731674	0.001183533	0.002419326	0.001213896
ASV11493.Ruminococcaceae	0.000698396	0.001177579	0.000605024	0.000542421	0.000699145	0.000745866	0.000713622	0.000197523	5.55162E-05	0.000725344	0.00125519	0.001457852	0.001846471	0.000604105	0.001222546	0	0.002482397	0.000491051	0.000999714	0.001625254	0.000957483	0.001211917	0.001899273	0.001237937	0.001536183	0.001526334	0.001165718	0.001049318	0.002371888	0.000950006
ASV18057.Treponema_2	0.001448526	0.000706547	0.000125177	0.00125683	0.002692451	0.001105939	0.001508032	0.000620785	0.000194307	0.001031348	0.002301181	0.000457123	0	0.00101744	0.001029513	0.001992821	0	0.001264455	0.000956869	0.000281294	0.000478742	0.000471301	2.18307E-05	0.000984723	0.000581259	0.000209087	0.000310031	0.002769711	0.000569253	0.001015979
ASV9232.Lachnospiraceae	0.001888257	0.000549537	0.001815071	0.000370434	0.000684269	0.000694427	0.000754016	0.000310393	0.000180428	0.001450688	0.000627595	0.001062502	0.001937281	0.00025436	0	0.000396009	0.001014816	3.68288E-05	0.000514139	0.000250039	0.000752308	0.000673287	0.000502107	0.000773711	0.001743776	0.001160432	0.000570458	0.00097611	0.005348608	0.001081951
ASV9233.Lachnospiraceae	0.000931195	0.000785053	0.000542435	0.00064826	0.001294161	0.000488671	0.001723465	0	0.000194307	0.000238003	0.000193106	0.000432414	0.00051459	1.58975E-05	0.00023593	0.000140519	0.007103714	0.000847062	0	0.000156274	0.000159581	0.000403972	0	0.000478294	0	0	0	0	0	0
ASV7950.Erysipelotrichaceae_UCG.004	2.58665E-05	0.000523368	6.25887E-05	0.000343974	0.000178505	0.000231476	8.07874E-05	0.000197523	0.001429543	0.003932724	0.000933346	0.001606108	0.00051459	0.000715387	0.000686342	0.001239126	3.12251E-05	0.000441946	0.000542702	0.000500078	0.000775105	0.000471301	0.000698583	0.000844048	0.000954925	0.000982709	0.000967298	8.54096E-05	0.001577306	0.004855586
ASV17890.Ruminobacter	0.000827729	0.000523368	0.001648168	0.004140924	0.002261064	0.000617268	0.001588819	0.00485341	2.77581E-05	0.002697373	0	9.88374E-05	9.081E-05	0.000111282	0	0.001584037	0.000171738	0.002700778	0.000714082	0.000531333	0.00056993	0.002188184	2.18307E-05	0.001308274	0.000221432	0.000930437	0.000347235	0	0.000379502	0.000263891
ASV13662.Ruminococcaceae_UCG.010	0.001112261	0.000366358	0.000479846	0.00127006	0.001933804	0.000848744	0.001171417	0.0011287	0.000194307	0.001144683	0.001029899	0	0.00081729	0.00019077	0.000278826	0	0	0.000110486	0.000428449	0.001500234	0.001367833	0.001481232	0.001135198	0.002124188	0.001951368	0.001745876	0.004514057	0.001195734	0.000889458	5.27781E-05
ASV9234.Lachnospiraceae	0.00178479	0.000523368	0.000667612	0.000343974	0.001115656	0.000694427	0.000915591	0.005897458	8.32743E-05	0.000102001	4.82765E-05	4.94187E-05	0	1.58975E-05	8.57927E-05	0.00011497	0.01659615	0	0.000742645	0.000281294	4.55944E-05	0.000201986	0.00030563	0.001448949	1.38395E-05	0.000125452	8.68088E-05	0.000219625	0.000486237	5.27781E-05
ASV8763.Cellulosilyticum	2.58665E-05	0.001256084	0.001522991	0.000502732	1.48754E-05	0.001337414	5.38583E-05	0	0.006342729	0.000328671	0.001593125	0.001569044	0.001907011	0.001446672	0.005362045	0.001737331	0.001139717	7.36576E-05	0.000828335	0.000500078	0.00123105	0.000336644	0.001309843	0.000182877	0.000678135	0.000177724	0.000173618	0.00070768	0	0.000343058
ASV11495.Ruminococcaceae	0.000905329	0.000366358	0.00064675	0.000714409	4.46263E-05	0.000951622	0.000430866	0.00022574	0.000458009	0.000759344	0.001094268	6.17734E-05	0.00033297	6.359E-05	0	0	0.000499602	0.000527879	0.000942588	0.000312549	6.83917E-05	0.000168322	0.000349292	2.81349E-05	0.000179913	9.40891E-05	2.48025E-05	1.22014E-05	0.000379502	9.23617E-05
ASV18059.Treponema_2	0.000129333	0.000732716	0.000980556	0.001719872	0.00055039	0.000617268	0.001508032	8.46525E-05	0.00015267	0.000578008	0.000450581	0.000345931	0.00039351	0.001033337	0.000965168	0.003576858	0.000109288	0.000491051	0.005526992	0.000281294	0.001048672	0.000269315	0.000174646	0.000675238	0.000705814	0.000752713	0.001922195	0.000317236	0.000225329	0.000804866
ASV5066.Flexilinea	0.000181066	0.002433663	0.001689894	9.26085E-05	0.000282633	0.000642988	0.000632835	0.000818308	0.004358024	4.5334E-05	0.000563226	0.001087212	0.00157404	0.00031795	6.43445E-05	0.000702597	0.003684564	0.000712023	0.001913739	0.000156274	0.000227972	0.000100993	0.000480276	0.000239147	0.000844209	0.001463608	0.00286469	0.000146416	9.48755E-05	0.000884033
ASV9237.Lachnospiraceae	0.001422659	0.000785053	0.001981974	0.001614034	0.000624768	0.002649109	0.00109063	0.000592568	4.16372E-05	0.000827345	0.001512665	2.47094E-05	0.00072648	0.00025436	0.000278826	0.004177259	0.000577665	0.000319183	0.000914025	0.000500078	0.0008207	0.001110924	0.000218307	0.00105506	0.000747332	0.00055408	0.000533254	0.000414847	0.000462518	0.000593754
ASV8218.Erysipelotrichaceae	0.000129333	0.000130842	0.000250355	6.61489E-05	0.000327259	0	0.000188504	0.000395045	5.55162E-05	0.000612009	0.000289659	0.000308867	0.00021189	0	0.000128689	0.000447107	0.016174611	0.000417393	0.000314196	0.000906392	0.000501539	0.000370308	0.001157028	0.000351687	0.001716097	0.000846802	0.001612163	9.7611E-05	0.000284627	0.000659726
ASV5963.Christensenellaceae_R.7.	5.17331E-05	0.000314021	6.25887E-05	0.000370434	0.000595017	0.000488671	0.000484724	0.000282175	0.000513525	0.000578008	0.000386212	0.001000729	0.00099891	0.000413335	0.001136754	8.94214E-05	0.007415965	0.000503327	0.000485576	0.000625098	0.000615525	0.000605959	0.000414784	0.000576766	0.000193753	0.001839965	0.001401342	0.000939506	0.000616691	0.003865996
ASV15908.Kiritimatiellae_WCHB1.41	0	0	6.25887E-05	7.93787E-05	0.000312384	0.000308634	0.000444331	0.000395045	0.001040929	0.001518689	0.001367835	0.001284887	0.002028091	0.00038154	0	0.00076647	0.0001249	0.000957549	0.003370466	0.000156274	0.000433147	0.000134657	0.000152815	0.000647104	0.000387506	0.00079453	0.003385543	0.000683277	0.000675988	0.004367388
ASV7951.Erysipelotrichaceae_UCG.004	0.001086394	2.61684E-05	0.000625887	3.96894E-05	0.000327259	0.000282915	6.73228E-05	2.82175E-05	0.000138791	0.000102001	0.002993145	0.000358286	0.00021189	0.000429232	0.000214482	0.002107791	0.003575276	0.001915097	0.000342759	0.001719019	0.004080702	0.001279246	0.000218307	0.001040993	0.000885727	0.00031363	0.00059526	0.001659387	0.002265153	0.000778477
ASV9241.Lachnospiraceae	0.000982928	0.00164861	0.000834516	0.001574345	0.000327259	0.002649109	0.000377008	0.000874743	0.001637729	0.000430673	0.001464388	0.000382995	0.00093837	0.000429232	0.00070779	0.002491026	0.000468377	0.000503327	0.001299629	3.12549E-05	0.000706714	0.000504965	0.000283799	0.000520496	0.000138395	0.000439083	0.000421643	2.44027E-05	0.000521815	0.000316669
ASV9242.Lachnospiraceae	0.000284532	0	0.000166903	0.000304285	0.000178505	0.000180037	0.000780945	0.00011287	1.38791E-05	0.000102001	0.000241383	0	0	0.000158975	8.57927E-05	0.000166068	0	0.000343735	0.000257069	0.000375059	0.000227972	3.36644E-05	0	0	0.000110716	8.36348E-05	0.000136414	7.32082E-05	0.000118594	0.000105556
ASV7891.Clostridiales_XIII_UCG.001	0.000129333	0.000968232	0.001105733	0.000198447	0.000252882	0.000874463	0.000538583	0.00056435	0.000249823	0.000974681	0.002252905	0.000111192	0.00166485	0.001287697	0.000193034	0.001903399	0.000562052	0.000282354	0.001413882	0.000218784	0.0008207	6.73287E-05	0.001004213	0.000759643	0.001051801	0.00343948	0.002331436	0	0.001826354	0.000237501
ASV17378.Desulfovibrio	0.001681324	0.002093474	0.003004256	0.000979004	0.001770175	0.002880584	0.001211811	0.000705438	0.001304631	0.00048734	0.001367835	0.001025438	0.00036324	0.000461027	0.000536205	0.00062595	0.001576868	0.000429669	0.00078549	0.000562588	0.00056993	0.000269315	8.73229E-05	0.001308274	0.000871888	0.001097706	0.000644865	0.000292833	0	0.000118751
